Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Gani R.,,Transmission potential of smallpox in contemporary populations,2001,Nature,193,10.1038/414748a,United Kingdom,Article,Salisbury,0,Journal,2-s2.0-0035856948
Aièllo O.,,Solution of deterministic-stochastic epidemic models by dynamical Monte Carlo method,2000,Physica A: Statistical Mechanics and its Applications,9,10.1016/S0378-4371(00)00080-7,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-0342520579
Keeling M.,,Individual-based perspectives on R<inf>0</inf>,2000,Journal of Theoretical Biology,125,10.1006/jtbi.1999.1064,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-0034615510
Moore C.,,Epidemics and percolation in small-world networks,2000,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",664,10.1103/PhysRevE.61.5678,United States;Mexico,Article,Albuquerque;,0,Journal,2-s2.0-0034186340
Haas V.,,Temporal Duration and Event Size Distribution at the Epidemic Threshold,1999,Journal of Biological Physics,6,10.1023/A:1005115117228,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-0012505511
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25792,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Dos Santos C.B.,,Epidemic phase and the site percolation with distant-neighbor interactions,1998,"Physics Letters, Section A: General, Atomic and Solid State Physics",5,10.1016/S0375-9601(97)00889-X,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-0012559761
Grassberger P.,,Spreading in media with long-time memory,1997,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",84,10.1103/PhysRevE.55.2488,Germany,Article,Wuppertal,0,Journal,2-s2.0-0000852884
Cardy J.,,Epidemic models and percolation,1985,Journal of Physics A: General Physics,148,10.1088/0305-4470/18/6/001,United States,Article,Santa Barbara,0,Journal,2-s2.0-36149039879
Grassberger P.,,On the critical behavior of the general epidemic process and dynamical percolation,1983,Mathematical Biosciences,422,10.1016/0025-5564(82)90036-0,Germany;Israel,Article,Wuppertal;Rehovot,0,Journal,2-s2.0-0020737985
