Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Cha M.,,A measurement-driven analysis of information propagation in the Flickr social network,2009,WWW'09 - Proceedings of the 18th International World Wide Web Conference,562,10.1145/1526709.1526806,Germany,Conference Paper,Saarbrucken,0,Conference Proceeding,2-s2.0-84865652746
Tang J.,,Social influence analysis in large-scale networks,2009,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,585,10.1145/1557019.1557108,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-70350639694
Chen W.,,Efficient influence maximization in social networks,2009,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1263,10.1145/1557019.1557047,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-70350643635
Anagnostopoulos A.,,Influence and correlation in social networks,2008,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,466,10.1145/1401890.1401897,United States,Conference Paper,Sunnyvale,0,Conference Proceeding,2-s2.0-65449152304
Taherian M.,,Trust inference in web-based social networks using resistive networks,2008,"Proceedings - 3rd International Conference on Internet and Web Applications and Services, ICIW 2008",36,10.1109/ICIW.2008.41,Iran,Conference Paper,Tehran,0,Conference Proceeding,2-s2.0-51049106143
Leskovec J.,,Cost-effective outbreak detection in networks,2007,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1397,10.1145/1281192.1281239,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-36849083014
Watts D.,,"Inf luentials, networks, and public opinion formation",2007,Journal of Consumer Research,1024,10.1086/518527,United States,Article,New York,0,Journal,2-s2.0-36749044180
Song X.,,Information flow modeling based on diffusion rate for prediction and ranking,2007,"16th International World Wide Web Conference, WWW2007",95,10.1145/1242572.1242599,United States,Conference Paper,Princeton,0,Conference Proceeding,2-s2.0-35348842925
Watts D.,,Viral marketing for the real world,2007,Harvard Business Review,92,,United States;,Article,New York;,0,Journal,2-s2.0-34248163012
Golbeck J.,,Inferring binary trust relationships in Web-based social networks,2006,ACM Transactions on Internet Technology,338,10.1145/1183463.1183470,United States,Article,College Park,0,Journal,2-s2.0-33845467053
Hill S.,,Network-based marketing: Identifying likely adopters via consumer networks,2006,Statistical Science,336,10.1214/088342306000000222,United States,Conference Paper,New York,1,Journal,2-s2.0-33748544940
Song X.,,Personalized recommendation driven by information flow,2006,Proceedings of the Twenty-Ninth Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,106,10.1145/1148170.1148258,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-33750374555
Ziegler C.N.,,Propagation models for trust and distrust in social networks,2005,Information Systems Frontiers,234,10.1007/s10796-005-4807-3,Germany,Article,Freiburg im Breisgau,0,Journal,2-s2.0-29844444091
Kempe D.,,Maximizing the spread of influence through a social network,2003,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,4470,10.1145/956750.956769,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-33747172362
Richardson M.,,Mining knowledge-sharing sites for viral marketing,2002,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1052,10.1145/775047.775057,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-0242456823
Nemhauser G.,,An analysis of approximations for maximizing submodular set functions-I,1978,Mathematical Programming,2101,10.1007/BF01588971,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-0000095809
