Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Pastor-Satorras R.,,Epidemic processes in complex networks,2015,Reviews of Modern Physics,1122,10.1103/RevModPhys.87.925,Spain,Article,Barcelona,1,Journal,2-s2.0-84942305442
Yang H.,,Large epidemic thresholds emerge in heterogeneous networks of heterogeneous nodes,2015,Scientific Reports,26,10.1038/srep13122,United Kingdom;China,Article,Bristol;Chengdu,1,Journal,2-s2.0-84939863832
Wang W.,,Dynamics of social contagions with memory of nonredundant information,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",80,10.1103/PhysRevE.92.012820,China,Article,Chengdu,1,Journal,2-s2.0-84938792803
Yang H.X.,,Traffic-driven epidemic spreading in correlated networks,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",12,10.1103/PhysRevE.91.062817,China,Article,Fuzhou,1,Journal,2-s2.0-84936972903
Wang W.,,Dynamics of social contagions with limited contact capacity,2015,Chaos,27,10.1063/1.4929761,China,Article,Chengdu,0,Journal,2-s2.0-84940993061
Lee K.M.,,Threshold cascades with response heterogeneity in multiplex networks,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",72,10.1103/PhysRevE.90.062816,South Korea,Article,Seoul,0,Journal,2-s2.0-84920146411
Li K.,,Estimating the epidemic threshold on networks by deterministic connections,2014,Chaos,3,10.1063/1.4901334,China,Article,Guilin,0,Journal,2-s2.0-84911429653
Wang W.,,Epidemic spreading on complex networks with general degree and weight distributions,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",89,10.1103/PhysRevE.90.042803,China,Article,Chengdu,0,Journal,2-s2.0-84907855906
Cui A.,,Efficient allocation of heterogeneous response times in information spreading process,2014,Chaos,19,10.1063/1.4890612,China,Article,Chengdu,0,Journal,2-s2.0-84938816628
Nematzadeh A.,,Optimal network modularity for information diffusion,2014,Physical Review Letters,140,10.1103/PhysRevLett.113.088701,United States,Article,Bloomington,0,Journal,2-s2.0-84907306169
Wu C.,,Multiple hybrid phase transition: Bootstrap percolation on complex networks with communities,2014,EPL,16,10.1209/0295-5075/107/48001,China,Article,Chengdu,0,Journal,2-s2.0-84907302470
Chen W.,,Microtransition cascades to percolation,2014,Physical Review Letters,37,10.1103/PhysRevLett.112.155701,China,Article,Beijing,0,Journal,2-s2.0-84898964342
