Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
King A.,,"Multilevel modeling of walking behavior: Advances in understanding the interactions of people, place, and time",2008,Medicine and Science in Sports and Exercise,17,10.1249/MSS.0b013e31817c66b7,United States,Review,Stanford,0,Journal,2-s2.0-49749144469
Hill J.,,International strategies to address obesity,2008,Obesity Reviews,45,10.1111/j.1467-789X.2007.00437.x,United States;United States,Conference Paper,Denver;Denver,0,Journal,2-s2.0-42449110369
Christakis N.,,The spread of obesity in a large social network over 32 years,2007,New England Journal of Medicine,2896,10.1056/NEJMsa066082,United States;United States;United States,Article,Cambridge;Cambridge;Boston,0,Journal,2-s2.0-34547170053
Burke M.,,Social dynamics of obesity,2007,Economic Inquiry,77,10.1111/j.1465-7295.2007.00025.x,United States,Review,Boston,0,Journal,2-s2.0-34250364990
Jackson A.,,Toward an individual-level understanding of vigilance: The role of social information,2006,Behavioral Ecology,28,10.1093/beheco/arj060,United Kingdom;United Kingdom,Article,London;Glasgow,1,Journal,2-s2.0-33745587314
Ogden C.,,"Prevalence of overweight and obesity in the United States, 1999-2004",2006,Journal of the American Medical Association,7085,10.1001/jama.295.13.1549,United States,Article,Hyattsville,1,Journal,2-s2.0-33645523067
Curioni C.,,Long-term weight loss after diet and exercise: A systematic review,2005,International Journal of Obesity,412,10.1038/sj.ijo.0803015,Brazil,Review,Rio de Janeiro,1,Journal,2-s2.0-30544437731
Hill J.O.,,Obesity and the environment: Where do we go from here?,2003,Science,1528,10.1126/science.1079857,United States,Short Survey,Denver,0,Journal,2-s2.0-0037423144
Miller W.,,How effective are traditional dietary and exercise interventions for weight loss?,1999,Medicine and Science in Sports and Exercise,104,10.1097/00005768-199908000-00008,United States;United States,Article,"Washington, D.C.;Washington, D.C.",0,Journal,2-s2.0-0032867702
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25792,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Bahr D.,,Statistical mechanics of collective behavior: Macro-sociology,1998,Journal of Mathematical Sociology,10,10.1080/0022250X.1998.9990211,United States,Article,Boulder,0,Journal,2-s2.0-0039390075
Bahr D.,,Statistical mechanics of opinion formation and collective behavior: Micro-sociology,1998,Journal of Mathematical Sociology,32,10.1080/0022250X.1998.9990210,United States,Article,Boulder,0,Journal,2-s2.0-0032223316
Flegal K.,,"Overweight and obesity in the United States: Prevalence and trends, 1960-1994",1998,International Journal of Obesity,2437,10.1038/sj.ijo.0800541,United States,Article,Hyattsville,1,Journal,2-s2.0-0031974818
Miller W.,,"A meta-analysis of the past 25 years of weight loss research using diet, exercise or diet plus exercise intervention",1997,International Journal of Obesity,442,10.1038/sj.ijo.0800499,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-0030853559
Foreyt J.,,The ultimate triumph of obesity,1995,The Lancet,74,10.1016/S0140-6736(95)91205-3,United States,Article,Houston,0,Journal,2-s2.0-0029077863
Latané B.,,"Measuring emergent social phenomena: Dynamism, polarization, and clustering as order parameters of social systems",1994,Behavioral Science,87,10.1002/bs.3830390102,United States,Article,Boca Raton,0,Journal,2-s2.0-84982477988
Lewenstein M.,,Statistical mechanics of social impact,1992,Physical Review A,154,10.1103/PhysRevA.45.763,United States,Article,Boca Raton,0,Journal,2-s2.0-35949006390
Wolfram S.,,Statistical mechanics of cellular automata,1983,Reviews of Modern Physics,1878,10.1103/RevModPhys.55.601,United States,Article,Princeton,0,Journal,2-s2.0-35949018560
Latané B.,,The psychology of social impact,1981,American Psychologist,1455,10.1037/0003-066X.36.4.343,United States,Article,Columbus,0,Journal,2-s2.0-0000337762
Callen E.,,A theory of social imitation,1974,Physics Today,68,10.1063/1.3128690,United States,Article,"Washington, D.C.",0,Trade Journal,2-s2.0-84948872401
