Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Andersen R.,,Trust-based recommendation systems: An axiomatic approach,2008,"Proceeding of the 17th International Conference on World Wide Web 2008, WWW'08",150,10.1145/1367497.1367525,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-49249126404
Yildirim H.,,A random walk method for alleviating the sparsity problem in collaborative filtering,2008,RecSys'08: Proceedings of the 2008 ACM Conference on Recommender Systems,150,10.1145/1454008.1454031,United States,Conference Paper,Troy,0,Conference Proceeding,2-s2.0-63449125150
Crandall D.,,Feedback effects between similarity and social influence in online communities,2008,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,425,10.1145/1401890.1401914,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-65449185511
Ma H.,,SoRec: Social recommendation using probabilistic matrix factorization,2008,"International Conference on Information and Knowledge Management, Proceedings",860,10.1145/1458082.1458205,Hong Kong,Conference Paper,Shatin,0,Conference Proceeding,2-s2.0-70349257904
Koren Y.,,Factorization meets the neighborhood: A multifaceted collaborative filtering model,2008,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,2110,10.1145/1401890.1401944,United States,Conference Paper,Florham Park,0,Conference Proceeding,2-s2.0-65449121157
Rettinger A.,,A statistical relational model for trust learning,2008,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS",15,,Germany,Conference Paper,Garching bei Munchen,0,Conference Proceeding,2-s2.0-84899955481
Bell R.,,Modeling relationships at multiple scales to improve accuracy of large recommender systems,2007,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,227,10.1145/1281192.1281206,United States,Conference Paper,Florham Park,0,Conference Proceeding,2-s2.0-36849079891
Massa P.,,Trust-aware recommender systems,2007,RecSys'07: Proceedings of the 2007 ACM Conference on Recommender Systems,798,10.1145/1297231.1297235,Italy,Conference Paper,Trento,0,Conference Proceeding,2-s2.0-42149144140
O'Donovan J.,,Trust in recommender systems,2005,"International Conference on Intelligent User Interfaces, Proceedings IUI",609,10.1145/1040830.1040870,Ireland,Conference Paper,Dublin,0,Conference Proceeding,2-s2.0-32844472422
Richardson M.,,Mining knowledge-sharing sites for viral marketing,2002,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1052,10.1145/775047.775057,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-0242456823
Sarwar B.,,Item-based collaborative filtering recommendation algorithms,2001,"Proceedings of the 10th International Conference on World Wide Web, WWW 2001",4990,10.1145/371920.372071,United States,Conference Paper,Minneapolis,0,Conference Proceeding,2-s2.0-85052617391
Page L.,,The anatomy of a large-scale hypertextual Web search engine,1998,Computer Networks,7265,,United States,Article,Palo Alto,0,Journal,2-s2.0-0038589165
Goldberg D.,,Using collaborative filtering to Weave an Information tapestry,1992,Communications of the ACM,2333,10.1145/138859.138867,United States,Article,Palo Alto,0,Journal,2-s2.0-84976668719
