Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Gilbert E.,,Predicting tie strength with social media,2009,Conference on Human Factors in Computing Systems - Proceedings,825,10.1145/1518701.1518736,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-84892455410
Crandall D.,,Feedback effects between similarity and social influence in online communities,2008,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,425,10.1145/1401890.1401914,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-65449185511
Lin Y.,,Blog community discovery and evolution based on mutual awareness expansion,2007,"Proceedings of the IEEE/WIC/ACM International Conference on Web Intelligence, WI 2007",58,10.1109/WI.2007.30,United States,Conference Paper,Tempe,0,Conference Proceeding,2-s2.0-48349148612
Dhillon I.,,Weighted graph cuts without eigenvectors a multilevel approach,2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,533,10.1109/TPAMI.2007.1115,United States,Article,Austin,0,Journal,2-s2.0-34548748711
Zhou Y.,,Community discovery and analysis in blogspace,2006,Proceedings of the 15th International Conference on World Wide Web,12,10.1145/1135777.1135993,Australia,Conference Paper,Sydney,0,Conference Proceeding,2-s2.0-34347266600
Kumar R.,,On the bursty evolution of Blogspace,2005,World Wide Web,159,10.1007/s11280-004-4872-4,United States,Conference Paper,San Jose,0,Journal,2-s2.0-14844347603
Clauset A.,,Finding community structure in very large networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",3160,10.1103/PhysRevE.70.066111,United States,Article,Albuquerque,0,Journal,2-s2.0-41349117788
Adamic L.,,Friends and neighbors on the Web,2003,Social Networks,1496,10.1016/S0378-8733(03)00009-1,United States,Article,Palo Alto,0,Journal,2-s2.0-10944272139
Järvelin K.,,Cumulated gain-based evaluation of IR techniques,2002,ACM Transactions on Information Systems,2374,10.1145/582415.582418,Finland,Article,Tampere,0,Journal,2-s2.0-1842637192
Girvan M.,,Community structure in social and biological networks,2002,Proceedings of the National Academy of Sciences of the United States of America,8671,10.1073/pnas.122653799,United States;United States,Article,Santa Fe;Ithaca,1,Journal,2-s2.0-0037062448
McPherson M.,,Birds of a feather: Homophily in social networks,2001,Annual Review of Sociology,8128,10.1146/annurev.soc.27.1.415,United States,Article,Tucson,0,Book Series,2-s2.0-0035639140
Verbrugge L.M.,,The structure of adult friendship choices,1977,Social Forces,290,10.1093/sf/56.2.576,United States,Article,Ann Arbor,0,Journal,2-s2.0-84959823080
