Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Bengio Y.,,Representation learning: A review and new perspectives,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,4139,10.1109/TPAMI.2013.50,Canada,Article,Montreal,0,Journal,2-s2.0-84879854889
Feldman R.,,Techniques and applications for sentiment analysis: The main applications and challenges of one of the hottest research areas in computer science,2013,Communications of the ACM,595,10.1145/2436256.2436274,Israel,Review,Jerusalem,0,Journal,2-s2.0-84875706201
Labutov I.,,Re-embedding words,2013,"ACL 2013 - 51st Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference",65,,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-84907364510
Hermann K.M.,,The role of syntax in vector space models of compositional semantics,2013,"ACL 2013 - 51st Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference",90,,United Kingdom,Conference Paper,Oxford,0,Conference Proceeding,2-s2.0-84906929292
Zheng X.,,Deep learning for Chinese word segmentation and POS tagging,2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",178,,China,Conference Paper,Shanghai,0,Conference Proceeding,2-s2.0-84905255871
Hu X.,,Unsupervised sentiment analysis with emotional signals,2013,WWW 2013 - Proceedings of the 22nd International Conference on World Wide Web,228,10.1145/2488388.2488442,United States,Conference Paper,Tempe,0,Conference Proceeding,2-s2.0-84893144737
Socher R.,,Parsing with compositional vector grammars,2013,"ACL 2013 - 51st Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference",472,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84893795422
Socher R.,,Recursive deep models for semantic compositionality over a sentiment treebank,2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",2218,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84926358845
Mikolov T.,,Distributed representations ofwords and phrases and their compositionality,2013,Advances in Neural Information Processing Systems,11213,,United States,Conference Paper,Mountain View,0,Conference Proceeding,2-s2.0-84898956512
Wang S.,,"Baselines and bigrams: Simple, good sentiment and topic classification",2012,"50th Annual Meeting of the Association for Computational Linguistics, ACL 2012 - Proceedings of the Conference",590,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84875872773
