Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Adamic L.,,Friends and neighbors on the Web,2003,Social Networks,1496,10.1016/S0378-8733(03)00009-1,United States,Article,Palo Alto,0,Journal,2-s2.0-10944272139
Hummon N.,,Some dynamics of social balance processes: Bringing Heider back into balance theory,2003,Social Networks,139,10.1016/S0378-8733(02)00019-9,United States,Article,Pittsburgh,0,Journal,2-s2.0-0037210130
Spinn V.,,Freezing in ising ferromagnets,2002,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",60,10.1103/PhysRevE.65.016119,United States,Article,Boston,0,Journal,2-s2.0-37649028009
Doreian P.,,Pre-transitive balance mechanisms for signed networks,2001,Journal of Mathematical Sociology,50,10.1080/0022250X.2001.9990244,United States,Article,Pittsburgh,0,Journal,2-s2.0-0035648263
Spirin V.,,Fate of zero-temperature Ising ferromagnets,2001,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",102,10.1103/PhysRevE.63.036118,United States,Article,Boston,0,Journal,2-s2.0-4244034416
Hummon N.,,Assessing hierarchy and balance in dynamic network models,1995,The Journal of Mathematical Sociology,13,10.1080/0022250X.1995.9990159,United States,Article,Pittsburgh,0,Journal,2-s2.0-84937293940
Moore M.,,Structural balance and international relations,1979,European Journal of Social Psychology,21,10.1002/ejsp.2420090309,Israel,Article,Haifa,0,Journal,2-s2.0-84984471574
Davis J.,,Clustering and Structural Balance in Graphs,1967,Human Relations,357,10.1177/001872676702000206,,Article,,0,Journal,2-s2.0-34247985046
Glauber R.,,Time-dependent statistics of the Ising model,1963,Journal of Mathematical Physics,2685,10.1063/1.1703954,United States,Article,Cambridge,0,Journal,2-s2.0-11644279337
Cartwright D.,,Structural balance: a generalization of Heider's theory,1956,Psychological Review,1147,10.1037/h0046049,,Article,,0,Journal,2-s2.0-0001245990
Heider F.,,Attitudes and Cognitive Organization,1946,Journal of Psychology: Interdisciplinary and Applied,1691,10.1080/00223980.1946.9917275,United States,Article,Northampton,0,Journal,2-s2.0-84946651784
Heider F.,,Social perception and phenomenal causality,1944,Psychological Review,566,10.1037/h0055425,,Article,,0,Journal,2-s2.0-33749831917
