Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
DeCicca P.,,Putting out the fires: Will higher taxes reduce the onset of youth smoking?,2002,Journal of Political Economy,126,10.1086/324386,United States,Article,Ann Arbor,0,Journal,2-s2.0-0036184349
Unger J.B.,,English language use as a risk factor for smoking initiation among Hispanic and Asian American adolescents: Evidence for mediation by tobacco-related beliefs and social norms,2000,Health Psychology,150,10.1037/0278-6133.19.5.403,United States,Article,Los Angeles,0,Journal,2-s2.0-0033767374
Jackson K.,,"A psychosocial model of sun protection and sunbathing in young women: The impact of health beliefs, attitudes, norms, and self-efficacy for sun protection",2000,Health Psychology,174,10.1037/0278-6133.19.5.469,United States;United States,Article,Columbia;Tempe,0,Journal,2-s2.0-0033764156
Carvajal S.,,Psychosocial predictors of delay of first sexual intercourse by adolescents,1999,Health Psychology,90,10.1037/0278-6133.18.5.443,United States,Article,Houston,0,Journal,2-s2.0-0032852605
Kalichman S.C.,,Risk for HIV infection among bisexual men seeking HIV-prevention services and risks posed to their female partners,1998,Health Psychology,66,10.1037/0278-6133.17.4.320,United States,Article,Milwaukee,0,Journal,2-s2.0-0031867194
,,"Cigarette Smoking among Adults - United States, 1995",1997,Morbidity and Mortality Weekly Report,23,,,Article,,0,Journal,2-s2.0-0347801743
Scheier L.,,Expectancies as mediators of the effects of social influences and alcohol knowledge on adolescent alcohol use: A prospective analysis,1997,Psychology of Addictive Behaviors,87,10.1037/0893-164X.11.1.48,United States,Article,New York,0,Journal,2-s2.0-0030973893
Marín B.,,Condom Use in Unmarried Latino Men: A Test of Cultural Constructs,1997,Health Psychology,107,10.1037/0278-6133.16.5.458,United States;United States,Article,San Francisco;San Francisco,0,Journal,2-s2.0-0031230087
Todd M.,,"Role stress, role socialization, and cigarette smoking: Examining multiple roles and moderating variables",1996,Psychology of Addictive Behaviors,22,10.1037/0893-164X.10.4.211,United States,Article,Tempe,0,Journal,2-s2.0-0030464781
Fisher W.A.,,Understanding and Promoting AIDS-Preventive Behavior: Insights From the Theory of Reasoned Action,1995,Health Psychology,173,10.1037/0278-6133.14.3.255,Canada,Article,London,0,Journal,2-s2.0-0029300229
Hu T.,,Reducing cigarette consumption in California: Tobacco taxes vs an anti- smoking media campaign,1995,American Journal of Public Health,213,10.2105/AJPH.85.9.1218,United States,Article,Berkeley,1,Journal,2-s2.0-0029095258
Mackenzie T.D.,,The human costs of tobacco use,1994,New England Journal of Medicine,179,10.1056/NEJM199404073301406,United States;United States,Article,Denver;Denver,0,Journal,2-s2.0-0028209099
Webb J.A.,,"Relationship among social and intrapersonal risk, alcohol expectancies, and alcohol usage among early adolescents",1993,Addictive Behaviors,31,10.1016/0306-4603(93)90042-8,United States,Article,Houston,0,Journal,2-s2.0-0027515903
Rigotti N.A.,,No-Smoking Laws in the United States: An Analysis of State and City Actions to Limit Smoking in Public Places and Workplaces,1991,JAMA: The Journal of the American Medical Association,55,10.1001/jama.1991.03470220078031,United States;United States,Article,Boston;Cambridge,0,Journal,2-s2.0-0026328761
,,"Public attitudes regarding limits on public smoking and regulation of tobacco sales and advertising--10 U.S. communities, 1989.",1991,MMWR. Morbidity and mortality weekly report,22,,,Article,,0,Journal,2-s2.0-0026434578
Wasserman J.,,The effects of excise taxes and regulations on cigarette smoking,1991,Journal of Health Economics,285,10.1016/0167-6296(91)90016-G,United States,Article,Santa Barbara,0,Journal,2-s2.0-0025757201
Smith G.,,The Effect of Advertising on Juvenile Smoking Behaviour,1990,International Journal of Advertising,14,10.1080/02650487.1990.11107131,United Kingdom,Article,London,0,Journal,2-s2.0-0342763294
Adler N.,,Adolescent contraceptive behavior: An assessment of decision processes,1990,The Journal of Pediatrics,87,10.1016/S0022-3476(05)82845-8,United States;United States,Article,San Francisco;CA,0,Journal,2-s2.0-0025319692
Levin L.,,Every silver lining has a cloud: the limits of health promotion.,1987,Social policy,14,,,Article,,0,Journal,2-s2.0-0023357610
Hill D.,,Factors Predisposing Women to Take Precautions Against Breast and Cervix Cancer,1985,Journal of Applied Social Psychology,93,10.1111/j.1559-1816.1985.tb00894.x,Australia,Article,Carlton,0,Journal,2-s2.0-0003126908
Warner K.,,The effects of the anti smoking campaign on cigarette consumption,1977,American Journal of Public Health,141,10.2105/AJPH.67.7.645,United States,Article,Ann Arbor,1,Journal,2-s2.0-0017713646
Ajzen I.,,The prediction of behavioral intentions in a choice situation,1969,Journal of Experimental Social Psychology,233,10.1016/0022-1031(69)90033-X,United States,Article,Urbana,0,Journal,2-s2.0-0001744637
