Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Singla A.,,Jellyfish: Networking data centers randomly,2012,Proceedings of NSDI 2012: 9th USENIX Symposium on Networked Systems Design and Implementation,270,,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-85043480267
Wilson C.,,Better never than late: Meeting deadlines in datacenter networks,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",470,10.1145/2018436.2018443,United Kingdom,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-80053169446
Raiciu C.,,Improving datacenter performance and robustness with multipath TCP,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",483,10.1145/2018436.2018467,United Kingdom;Romania,Conference Paper,London;Bucuresti,0,Conference Proceeding,2-s2.0-80053160327
Curtis A.R.,,DevoFlow: Scaling flow management for high-performance networks,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",913,10.1145/2018436.2018466,Canada,Conference Paper,Waterloo,0,Conference Proceeding,2-s2.0-80053141664
Wischik D.,,"Design, implementation and evaluation of congestion control for multipath TCP",2011,Proceedings of NSDI 2011: 8th USENIX Symposium on Networked Systems Design and Implementation,364,,United Kingdom,Conference Paper,London,0,Conference Proceeding,2-s2.0-85034112136
Wu H.,,ICTCP: Incast congestion control for TCP in data center networks,2010,"Proceedings of the 6th International Conference on Emerging Networking Experiments and Technologies, Co-NEXT'10",104,10.1145/1921168.1921186,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-79951633698
Benson T.,,Network traffic characteristics of data centers in the wild,2010,"Proceedings of the ACM SIGCOMM Internet Measurement Conference, IMC",1306,10.1145/1879141.1879175,United States,Conference Paper,Madison,0,Conference Proceeding,2-s2.0-78650919030
Alizadeh M.,,Data Center TCP (DCTCP),2010,SIGCOMM'10 - Proceedings of the SIGCOMM 2010 Conference,762,10.1145/1851182.1851192,United States;United States,Conference Paper,Redmond;Palo Alto,0,Conference Proceeding,2-s2.0-78149295113
Pinedo M.L.,,"Scheduling: Theory, algorithms, and systems",2008,"Scheduling: Theory, Algorithms, and Systems",1787,10.1007/978-0-387-78935-4,United States,Book,New York,0,Book,2-s2.0-84892234592
Sivaraman V.,,End-to-end statistical delay service under GPS and EDF scheduling: A comparison study,2001,Proceedings - IEEE INFOCOM,40,10.1109/INFCOM.2001.916305,United States,Article,Fremont,0,Journal,2-s2.0-0035009497
