Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Peng Y.,,HadoopWatch: A first step towards comprehensive traffic forecasting in cloud computing,2014,Proceedings - IEEE INFOCOM,39,10.1109/INFOCOM.2014.6847920,Hong Kong,Conference Paper,Hong Kong,0,Conference Proceeding,2-s2.0-84904437213
Radhakrishnan S.,,SENIC: Scalable NIC for end-host rate limiting,2014,"Proceedings of the 11th USENIX Symposium on Networked Systems Design and Implementation, NSDI 2014",54,,United States,Conference Paper,San Diego,0,Conference Proceeding,2-s2.0-84944693078
Gandhi R.,,Duet: Cloud scale load balancing with hardware and software,2014,SIGCOMM 2014 - Proceedings of the 2014 ACM Conference on Special Interest Group on Data Communication,58,10.1145/2619239.2626317,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-84907321982
Dogar F.R.,,Decentralized task-aware scheduling for data center networks,2014,SIGCOMM 2014 - Proceedings of the 2014 ACM Conference on Special Interest Group on Data Communication,125,10.1145/2619239.2626322,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-84907303270
Chowdhury M.,,Efficient coflow scheduling with Varys,2014,SIGCOMM 2014 - Proceedings of the 2014 ACM Conference on Special Interest Group on Data Communication,194,10.1145/2619239.2626315,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-84907333120
Liu H.,,zUpdate: Updating data center networks with zero loss,2013,"SIGCOMM 2013 - Proceedings of the ACM SIGCOMM 2013 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",101,10.1145/2486001.2486005,United States,Conference Paper,New Haven,0,Conference Proceeding,2-s2.0-84883292902
Alizadeh M.,,pFabric: Minimal near-optimal datacenter transport,2013,"SIGCOMM 2013 - Proceedings of the ACM SIGCOMM 2013 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",237,10.1145/2486001.2486031,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84883287408
Hong C.Y.,,Achieving high utilization with software-driven WAN,2013,"SIGCOMM 2013 - Proceedings of the ACM SIGCOMM 2013 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",352,10.1145/2486001.2486012,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-84883279958
Jain S.,,B4: Experience with a globally-deployed software defined WAN,2013,"SIGCOMM 2013 - Proceedings of the ACM SIGCOMM 2013 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication",688,10.1145/2486001.2486019,United States,Conference Paper,Mountain View,0,Conference Proceeding,2-s2.0-84883290864
Chowdhury M.,,Coflow: A networking abstraction for cluster applications,2012,"Proceedings of the 11th ACM Workshop on Hot Topics in Networks, HotNets-11",182,10.1145/2390231.2390237,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-84870307720
Hong C.,,Finishing flows quickly with preemptive scheduling,2012,"SIGCOMM'12 - Proceedings of the ACM SIGCOMM 2012 Conference Applications, Technologies, Architectures, and Protocols for Computer Communication",244,10.1145/2342356.2342389,United States,Conference Paper,,0,Conference Proceeding,2-s2.0-84866516958
Benson T.,,MicroTE: Fine grained traffic engineering for data centers,2011,"Proceedings of the 7th Conference on Emerging Networking EXperiments and Technologies, CoNEXT'11",374,10.1145/2079296.2079304,United States,Conference Paper,Madison,0,Conference Proceeding,2-s2.0-84862948652
Chowdhury M.,,Managing data transfers in computer clusters with orchestra,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",418,10.1145/2018436.2018448,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-80053134218
Wilson C.,,Better never than late: Meeting deadlines in datacenter networks,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",470,10.1145/2018436.2018443,United Kingdom,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-80053169446
Chen K.,,Generic and automatic address configuration for data center networks,2010,SIGCOMM'10 - Proceedings of the SIGCOMM 2010 Conference,44,10.1145/1851182.1851190,China;United States,Conference Paper,Beijing;Evanston,0,Conference Proceeding,2-s2.0-78149314253
Malewicz G.,,Pregel: A system for large-scale graph processing,2010,Proceedings of the ACM SIGMOD International Conference on Management of Data,2145,10.1145/1807167.1807184,United States,Conference Paper,Mountain View,0,Conference Proceeding,2-s2.0-77954723629
Al-Fares M.,,Hedera: Dynamic flow scheduling for data center networks,2010,Proceedings of NSDI 2010: 7th USENIX Symposium on Networked Systems Design and Implementation,946,,United States,Conference Paper,San Diego,0,Conference Proceeding,2-s2.0-85015466003
Zaharia M.,,Spark: Cluster computing with working sets,2010,"2nd USENIX Workshop on Hot Topics in Cloud Computing, HotCloud 2010",2848,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-85085251984
Greenberg A.,,VL2: A scalable and flexible data center network,2009,Computer Communication Review,969,10.1145/1594977.1592576,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-70450263497
Al-Fares M.,,"A scalable, commodity data center network architecture",2008,Computer Communication Review,1626,10.1145/1402946.1402967,United States,Conference Paper,San Diego,0,Conference Proceeding,2-s2.0-65249121271
Dean J.,,MapReduce: Simplified data processing on large clusters,2008,Communications of the ACM,9640,10.1145/1327452.1327492,United States,Article,Mountain View,0,Journal,2-s2.0-37549003336
Isard M.,,Dryad: Distributed data-parallel programs from sequential building blocks,2007,Operating Systems Review (ACM),1413,10.1145/1272996.1273005,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-34548041192
Ghemawat S.,,The google file system,2003,Operating Systems Review (ACM),3679,10.1145/1165389.945450,,Conference Paper,,0,Conference Proceeding,2-s2.0-21644437974
Even S.,,On the complexity of timetable and multi-commodity flow problems,1975,"Proceedings - Annual IEEE Symposium on Foundations of Computer Science, FOCS",200,10.1109/SFCS.1975.21,Israel;Israel,Conference Paper,Haifa;Rehovot,0,Conference Proceeding,2-s2.0-85062338687
