Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hartline J.,,Optimal marketing strategies over social networks,2008,"Proceeding of the 17th International Conference on World Wide Web 2008, WWW'08",213,10.1145/1367497.1367524,United States,Conference Paper,Evanston,0,Conference Proceeding,2-s2.0-57349187579
Yang H.,,DiffusionRank: A possible penicillin for web spamming,2007,"Proceedings of the 30th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR'07",72,10.1145/1277741.1277815,Hong Kong,Conference Paper,Shatin,0,Conference Proceeding,2-s2.0-36448938135
Song X.,,Information flow modeling based on diffusion rate for prediction and ranking,2007,"16th International World Wide Web Conference, WWW2007",95,10.1145/1242572.1242599,United States,Conference Paper,Princeton,0,Conference Proceeding,2-s2.0-35348842925
Leskovec J.,,The dynamics of viral marketing,2007,ACM Transactions on the Web,1026,10.1145/1232722.1232727,United States,Article,Pittsburgh,0,Journal,2-s2.0-34248550159
Song X.,,Personalized recommendation driven by information flow,2006,Proceedings of the Twenty-Ninth Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,106,10.1145/1148170.1148258,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-33750374555
Lafferty J.,,Diffusion kernels on statistical manifolds,2005,Journal of Machine Learning Research,139,,United States,Article,Pittsburgh,0,Journal,2-s2.0-21844459752
Guha R.,,Propagation of trust and distrust,2004,"Thirteenth International World Wide Web Conference Proceedings, WWW2004",967,10.1145/988672.988727,United States,Conference Paper,San Jose,0,Conference Proceeding,2-s2.0-19944395899
Subramani M.R.,,Knowledge-sharing and influence in online social networks via viral marketing,2003,Communications of the ACM,219,10.1145/953460.953514,United States,Article,Minneapolis,0,Journal,2-s2.0-33749999452
Kempe D.,,Maximizing the spread of influence through a social network,2003,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,4470,10.1145/956750.956769,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-33747172362
Belkin M.,,Laplacian eigenmaps for dimensionality reduction and data representation,2003,Neural Computation,4769,10.1162/089976603321780317,United States,Article,Chicago,0,Journal,2-s2.0-0042378381
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13650,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Richardson M.,,Mining knowledge-sharing sites for viral marketing,2002,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1052,10.1145/775047.775057,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-0242456823
Goldenberg J.,,Talk of the Network: A Complex Systems Look at the Underlying Process of Word-of-Mouth,2001,Marketing Letters,1179,10.1023/A:1011122126881,Israel,Article,Jerusalem,0,Journal,2-s2.0-0010087219
Domingos P.,,Mining the network value of customers,2001,Proceedings of the Seventh ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1685,10.1145/502512.502525,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-0035789667
Barabási A.,,Emergence of scaling in random networks,1999,Science,22132,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Albert R.,,Diameter of the world-wide web,1999,Nature,3117,10.1038/43601,United States,Article,Notre Dame,0,Journal,2-s2.0-0033539175
Kleinberg J.M.,,Authoritative sources in a hyperlinked environment,1999,Journal of the ACM,5014,10.1145/324133.324140,United States,Article,Ithaca,0,Journal,2-s2.0-4243148480
Kleinberg J.,,Authoritative sources in a hyperlinked environment,1998,Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms,1269,,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-0032256758
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25792,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
