Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Attias H.,,A variational Bayesian framework for graphical models,2000,Advances in Neural Information Processing Systems,497,,United Kingdom,Conference Paper,London,0,Conference Proceeding,2-s2.0-84898964031
Nigam K.,,Text classification from labeled and unlabeled documents using EM,2000,Machine Learning,1883,10.1023/a:1007692713085,United States,Article,Pittsburgh,1,Journal,2-s2.0-0033886806
Jordan M.I.,,Introduction to variational methods for graphical models,1999,Machine Learning,1530,10.1023/A:1007665907178,United States,Article,Berkeley,1,Journal,2-s2.0-0033225865
Hofmann T.,,Probabilistic latent semantic indexing,1999,"Proceedings of the 22nd Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 1999",3375,10.1145/312624.312649,United States;United States,Conference Paper,Berkeley;Berkeley,0,Conference Proceeding,2-s2.0-85026972772
Papadimitriou C.,,Latent semantic indexing: A probabilistic analysis,1998,Proceedings of the ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,353,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-0031619277
Deerwester S.,,Indexing by latent semantic analysis,1990,Journal of the American Society for Information Science,7487,10.1002/(SICI)1097-4571(199009)41:6<391::AID-ASI1>3.0.CO;2-9,United States,Article,Chicago,0,Journal,2-s2.0-84989525001
Ronning G.,,Maximum likelihood estimation of dirichlet distributions,1989,Journal of Statistical Computation and Simulation,54,10.1080/00949658908811178,Germany,Article,Konstanz,0,Journal,2-s2.0-0141484919
Kass R.,,Approximate bayesian inference in conditionally independent hierarchical models (Parametric empirical bayes models),1989,Journal of the American Statistical Association,264,10.1080/01621459.1989.10478825,United States,Article,Pittsburgh,0,Journal,2-s2.0-80052029170
Dickey J.,,Bayesian methods for censored categorical data,1987,Journal of the American Statistical Association,28,10.1080/01621459.1987.10478498,United States,Article,Minneapolis,0,Journal,2-s2.0-0007176311
Dickey J.,,Multiple hypergeometric functions: Probabilistic interpretations and statistical uses,1983,Journal of the American Statistical Association,55,10.1080/01621459.1983.10478022,United States,Article,Albany,0,Journal,2-s2.0-84915676562
Morris C.,,Parametric empirical Bayes inference: Theory and applications,1983,Journal of the American Statistical Association,803,10.1080/01621459.1983.10477920,United States,Article,Austin,0,Journal,2-s2.0-84950432453
