Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Faruqui M.,,An information theoretic approach to bilingual word clustering,2013,"ACL 2013 - 51st Annual Meeting of the Association for Computational Linguistics, Proceedings of the Conference",6,,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-84905705452
Vulić I.,,A study on bootstrapping bilingual vector spaces from non-parallel data (and Nothing Else),2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",32,,Belgium,Conference Paper,3000 Leuven,0,Conference Proceeding,2-s2.0-84905705445
Chang K.,,Multi-relational latent semantic analysis,2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",46,,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-84905701581
Zou W.Y.,,Bilingual word embeddings for phrase-based machine translation,2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",299,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84926285904
Mikolov T.,,Linguistic regularities in continuous spaceword representations,2013,"NAACL HLT 2013 - 2013 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Proceedings of the Main Conference",1552,,United States;United States,Conference Paper,Redmond;Mountain View,0,Conference Proceeding,2-s2.0-84926179397
Mikolov T.,,Efficient estimation of word representations in vector space,2013,"1st International Conference on Learning Representations, ICLR 2013 - Workshop Track Proceedings",7931,,United States,Conference Paper,Mountain View,0,Conference Proceeding,2-s2.0-85083951332
Klementiev A.,,Inducing crosslingual distributed representations of words,2012,24th International Conference on Computational Linguistics - Proceedings of COLING 2012: Technical Papers,159,,Germany,Conference Paper,Saarbrucken,0,Conference Proceeding,2-s2.0-84876812227
Huang E.,,Improving word representations via global context and multipleword prototypes,2012,"50th Annual Meeting of the Association for Computational Linguistics, ACL 2012 - Proceedings of the Conference",671,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84878180089
Täckström O.,,Cross-lingual word clusters for direct transfer of linguistic structure,2012,"NAACL HLT 2012 - 2012 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Proceedings of the Conference",104,,Sweden,Conference Paper,Uppsala,0,Conference Proceeding,2-s2.0-84926163994
Dhillon P.,,Multi-View Learning of word embeddings via CCA,2011,"Advances in Neural Information Processing Systems 24: 25th Annual Conference on Neural Information Processing Systems 2011, NIPS 2011",155,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-84860636098
