Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kamburov A.,,Cluster-based assessment of protein-protein interaction confidence,2012,BMC Bioinformatics,17,10.1186/1471-2105-13-262,Germany,Article,Berlin,1,Journal,2-s2.0-84867211366
Kamburov A.,,IntScore: A web tool for confidence scoring of biological interactions,2012,Nucleic Acids Research,21,10.1093/nar/gks492,Germany,Article,Berlin,1,Journal,2-s2.0-84864420140
Patti G.,,Innovation: Metabolomics: the apogee of the omics trilogy,2012,Nature Reviews Molecular Cell Biology,1118,10.1038/nrm3314,United States,Review,St. Louis,0,Journal,2-s2.0-84858790233
Hegele A.,,Dynamic Protein-Protein Interaction Wiring of the Human Spliceosome,2012,Molecular Cell,191,10.1016/j.molcel.2011.12.034,Germany,Article,Berlin,1,Journal,2-s2.0-84857422448
Zhu F.,,Therapeutic target database update 2012: A resource for facilitating target-oriented drug discovery,2012,Nucleic Acids Research,310,10.1093/nar/gkr797,Singapore,Article,Singapore City,1,Journal,2-s2.0-84859267371
Kelder T.,,WikiPathways: Building research communities on biological pathways,2012,Nucleic Acids Research,352,10.1093/nar/gkr1074,Netherlands;Netherlands,Article,The Hague;Maastricht,1,Journal,2-s2.0-84862203775
Hornbeck P.V.,,PhosphoSitePlus: A comprehensive resource for investigating the structure and function of experimentally determined post-translational modifications in man and mouse,2012,Nucleic Acids Research,953,10.1093/nar/gkr1122,United States,Article,Danvers,1,Journal,2-s2.0-84857047339
Kanehisa M.,,KEGG for integration and interpretation of large-scale molecular data sets,2012,Nucleic Acids Research,2758,10.1093/nar/gkr988,Japan;Japan,Article,Tokyo;Kyoto,1,Journal,2-s2.0-84858983547
Yildirimman R.,,Human embryonic stem cell derived hepatocyte-like cells as a tool for In Vitro hazard assessment of chemical carcinogenicity,2011,Toxicological Sciences,51,10.1093/toxsci/kfr225,Germany,Article,Berlin,1,Journal,2-s2.0-81855211099
Isserlin R.,,The biomolecular interaction network database in PSI-MI 2.5,2011,Database,71,10.1093/database/baq037,Canada,Article,Toronto,1,Journal,2-s2.0-79955667824
Kamburov A.,,Integrated pathway-level analysis of transcriptomics and metabolomics data with IMPaLA,2011,Bioinformatics,172,10.1093/bioinformatics/btr499,Germany,Article,Berlin,1,Journal,2-s2.0-80053976986
Aranda B.,,PSICQUIC and PSISCORE: Accessing and scoring molecular interactions,2011,Nature Methods,185,10.1038/nmeth.1637,United Kingdom,Letter,Cambridge,0,Journal,2-s2.0-79959846617
Chagoyen M.,,MBRole: Enrichment analysis of metabolomic data,2011,Bioinformatics,106,10.1093/bioinformatics/btr001,Spain,Article,Madrid,1,Journal,2-s2.0-79951999565
Chautard E.,,"MatrixDB, the extracellular matrix interaction database",2011,Nucleic Acids Research,85,10.1093/nar/gkq830,France,Article,Lyon,1,Journal,2-s2.0-78651301312
Kamburov A.,,ConsensusPathDB: Toward a more complete picture of cell biology,2011,Nucleic Acids Research,305,10.1093/nar/gkq1156,Germany,Article,Berlin,1,Journal,2-s2.0-78651335912
Cerami E.,,"Pathway Commons, a web resource for biological pathway data",2011,Nucleic Acids Research,623,10.1093/nar/gkq1039,United States;United States,Article,New York;New York,1,Journal,2-s2.0-78651332286
Stark C.,,The BioGRID Interaction Database: 2011 update,2011,Nucleic Acids Research,664,10.1093/nar/gkq1116,Canada,Article,Toronto,1,Journal,2-s2.0-78651328883
Croft D.,,"Reactome: A database of reactions, pathways and biological processes",2011,Nucleic Acids Research,902,10.1093/nar/gkq1018,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-78651275182
Knox C.,,DrugBank 3.0: A comprehensive resource for 'Omics' research on drugs,2011,Nucleic Acids Research,1293,10.1093/nar/gkq1126,Canada,Article,Edmonton,1,Journal,2-s2.0-78651287426
Pentchev K.,,Evidence mining and novelty assessment of protein-protein interactions with the consensusPathDB plugin for Cytoscape,2010,Bioinformatics,20,10.1093/bioinformatics/btq522,Germany,Article,Berlin,1,Journal,2-s2.0-77958500367
Demir E.,,The BioPAX community standard for pathway data sharing,2010,Nature Biotechnology,405,10.1038/nbt.1666,Turkey;United States,Review,Ankara;New York,0,Journal,2-s2.0-77956664073
