Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Cline K.,,Import and routing of nucleus-encoded chloroplast proteins,1996,Annual Review of Cell and Developmental Biology,184,10.1146/annurev.cellbio.12.1.1,United States,Review,Gainesville,0,Book Series,2-s2.0-0029731659
Nohara T.,,Cytochrome f encoded by the chloroplast genome is imported into thylakoids via the SecA-dependent pathway,1996,Biochemical and Biophysical Research Communications,28,10.1006/bbrc.1996.1051,Japan,Article,Nagoya,0,Journal,2-s2.0-0030590083
Trojan A.,,Chloroplast distribution in Arabidopsis thaliana (L.) depends on light conditions during growth,1996,Plant Physiology,87,10.1104/pp.111.2.419,Poland,Article,Krakow,1,Journal,2-s2.0-0001084850
Shanklin J.,,"The stroma of higher plant plastids contain ClpP and ClpC, functional homologs of Escherichia coli ClpP and ClpA: An archetypal two-component ATP-dependent protease",1995,Plant Cell,188,10.1105/tpc.7.10.1713,United States,Article,Upton,1,Journal,2-s2.0-0029392885
Ogg S.,,SRP samples nascent chains for the presenceof signal sequences by interacting with ribosomes at a discrete step during translation elongation,1995,Cell,77,10.1016/S0092-8674(05)80012-1,United States,Article,San Francisco,1,Journal,2-s2.0-0029068214
Li X.,,A chloroplast homologue of the signal recognition particle subunit SRP54 is involved in the posttranslational integration of a protein into thylakoid membranes,1995,Proceedings of the National Academy of Sciences of the United States of America,152,10.1073/pnas.92.9.3789,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-0029041304
Laidler V.,,A SecY homolog in Arabidopsis thaliana: Sequence of a full-length cDNA clone and import of the precursor protein into chloroplasts,1995,Journal of Biological Chemistry,85,10.1074/jbc.270.30.17664,United Kingdom,Article,Coventry,1,Journal,2-s2.0-0029068677
Plumley F.,,Light-harvesting chlorophyll a/b complexes: Interdependent pigment synthesis and protein assembly,1995,Plant Cell,84,10.1105/tpc.7.6.689,United States,Article,Fairbanks,1,Journal,2-s2.0-0028872256
Lawson E.,,Shoot development in plants: time for a change,1995,Trends in Genetics,123,10.1016/S0168-9525(00)89072-1,United States,Review,Philadelphia,0,Journal,2-s2.0-0029077421
Voelker R.,,Two nuclear mutations disrupt distinct pathways for targeting proteins to the chloroplast thylakoid,1995,EMBO Journal,129,10.1002/j.1460-2075.1995.tb00062.x,United States,Article,Eugene,1,Journal,2-s2.0-0029087927
Lippuner V.,,Cloning and characterization of chloroplast and cytosolic forms of cyclophilin from Arabidopsis thaliana,1994,Journal of Biological Chemistry,119,,United States,Article,Davis,0,Journal,2-s2.0-0028363956
Kuras R.,,The assembly of cytochrome b<inf>6</inf>/f complexes: An approach using genetic transformation of the green alga Chlamydomonas reinhardtii,1994,EMBO Journal,151,10.1002/j.1460-2075.1994.tb06350.x,France,Article,Paris,1,Journal,2-s2.0-0028178516
Hoffman N.,,Evidence for a stromal GTP requirement for the integration of a chlorophyll a/b-binding polypeptide into thylakoid membranes,May,Plant Physiology,69,10.1104/pp.105.1.295,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-0028430193
Walter P.,,Signal sequence recognition and protein targeting to the endoplasmic reticulum membrane,1994,Annual Review of Cell Biology,684,10.1146/annurev.cb.10.110194.000511,United States,Review,San Francisco,0,Journal,2-s2.0-0028170807
Bechtold N.,,In planta Agrobacterium mediated gene transfer by infiltration of adult Arabidopsis thaliana plants,1993,Comptes Rendus de l'Academie des Sciences - Series III,1764,,France,Article,Versailles,0,Journal,2-s2.0-0027435506
Malik V.S.,,Versatile Vectors for Expressing Genes in Plants,1993,Journal of Plant Biochemistry and Biotechnology,15,10.1007/BF03262926,United States,Article,Richmond,0,Journal,2-s2.0-0002645713
Franklin A.,,Characterization of a chloroplast homologue of the 54-kDa subunit of the signal recognition particle,1993,Journal of Biological Chemistry,111,,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-0027377619
Deng W.,,Site-directed mutagenesis of virtually any plasmid by eliminating a unique site,1992,Analytical Biochemistry,1073,10.1016/0003-2697(92)90280-K,United States,Article,Boston,0,Journal,2-s2.0-0026601458
Hann B.,,The signal recognition particle in S. cerevisiae,1991,Cell,247,10.1016/0092-8674(91)90577-L,United States,Article,San Francisco,0,Journal,2-s2.0-0025949923
Murray D.,,"Chloroplasts of Arabidopsis thaliana homozygous for the ch-1 locus lack chlorophyll b, lack stable LHCPII and have stacked thylakoids",1991,Plant Molecular Biology,53,10.1007/BF00017918,United States,Article,Durham,0,Journal,2-s2.0-0026054674
Payan L.,,A stromal protein factor maintains the solubility and insertion competence of an imported thylakoid membrane protein,1991,Journal of Cell Biology,75,10.1083/jcb.112.4.603,United States,Article,Gainesville,1,Journal,2-s2.0-0026071203
Bourne H.R.,,The GTPase superfamily: conserved structure and molecular mechanism,1991,Nature,2559,10.1038/349117a0,United States,Review,San Francisco,0,Journal,2-s2.0-0026026818
Jagendorf A.,,Rough thylakoids: translation on photosynthetic membranes,1990,Plant Science,30,10.1016/0168-9452(90)90001-5,United States,Review,Ithaca,0,Journal,2-s2.0-0000784856
REED J.,,Early events in the import/assembly pathway of an integral thylakoid protein,1990,European Journal of Biochemistry,59,10.1111/j.1432-1033.1990.tb19423.x,United States,Article,Wilmington,1,Journal,2-s2.0-0025243793
Nagel R.,,Electroporation of binary Ti plasmid vector into Agrobacterium tumefaciens and Agrobacterium rhizogenes,1990,FEMS Microbiology Letters,100,10.1016/0378-1097(90)90017-K,Australia,Article,Brisbane,1,Journal,2-s2.0-0025091987
HAUPT W.,,Chloroplast movement,1990,"Plant, Cell &amp; Environment",146,10.1111/j.1365-3040.1990.tb01078.x,Germany,Article,Erlangen,0,Journal,2-s2.0-84989133037
Ho S.,,Site-directed mutagenesis by overlap extension using the polymerase chain reaction,1989,Gene,6562,10.1016/0378-1119(89)90358-2,United States,Article,Rochester,0,Journal,2-s2.0-0024520745
