Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Schmid A.,,The anatomy of microbial cell state transitions in response to oxygen,2007,Genome Research,44,10.1101/gr.6728007,United States,Article,Seattle,1,Journal,2-s2.0-34948909792
Facciotti M.,,General transcription factor specified global gene regulation in archaea,2007,Proceedings of the National Academy of Sciences of the United States of America,82,10.1073/pnas.0611663104,United States,Article,Seattle,1,Journal,2-s2.0-34248399625
Hayete B.,,Size matters: Network inference tackles the genome scale,2007,Molecular Systems Biology,26,10.1038/msb4100118,United States,Short Survey,Boston,1,Journal,2-s2.0-33847059639
Faith J.J.,,Large-scale mapping and validation of Escherichia coli transcriptional regulation from a compendium of expression profiles,2007,PLoS Biology,974,10.1371/journal.pbio.0050008,United States,Article,Boston,1,Journal,2-s2.0-33846400424
Kaur A.,,A systems view of haloarchaeal strategies to withstand stress from transition metals,2006,Genome Research,74,10.1101/gr.5189606,United States,Article,Seattle,1,Journal,2-s2.0-33745619803
Reiss D.,,Integrated biclustering of heterogeneous genome-wide datasets for the inference of global regulatory networks,2006,BMC Bioinformatics,172,10.1186/1471-2105-7-280,United States,Article,Seattle,1,Journal,2-s2.0-33746067911
Whitehead K.,,An integrated systems approach for understanding cellular responses to gamma radiation,2006,Molecular Systems Biology,56,10.1038/msb4100091,United States,Article,Seattle,0,Journal,2-s2.0-33846071911
Bonneau R.,,The inferelator: An algorithn for learning parsimonious regulatory networks from systems-biology data sets de novo,2006,Genome Biology,329,10.1186/gb-2006-7-5-r36,United States;United States,Article,New York;New York,1,Journal,2-s2.0-33747813561
Shannon P.,,The Gaggle: An open-source software system for integrating bioinformatics software and data sources,2006,BMC Bioinformatics,129,10.1186/1471-2105-7-176,United States,Article,Seattle,1,Journal,2-s2.0-33646743767
Barrett C.,,The global transcriptional regulatory network for metabolism in Escherichia coli exhibits few dominant functional states,2005,Proceedings of the National Academy of Sciences of the United States of America,72,10.1073/pnas.0505231102,United States,Article,San Diego,1,Journal,2-s2.0-30044433043
Thorsson V.,,Reverse engineering galactose regulation in yeast through model selection,2005,Statistical Applications in Genetics and Molecular Biology,10,10.2202/1544-6115.1118,United States,Article,Seattle,0,Journal,2-s2.0-25644447513
Kottemann M.,,Physiological responses of the halophilic archaeon Halobacterium sp. strain NRC1 to desiccation and gamma irradiation,2005,Extremophiles,105,10.1007/s00792-005-0437-4,United States,Article,College Park,0,Journal,2-s2.0-21744453466
Kirschner M.,,The meaning of systems biology,2005,Cell,201,10.1016/j.cell.2005.05.005,United States,Note,Boston,1,Journal,2-s2.0-19344375343
Müller J.A.,,Genomic analysis of anaerobic respiration in the archaeon Halobacterium sp. strain NRC-1: Dimethyl sulfoxide and trimethylamine N-oxide as terminal electron acceptors,2005,Journal of Bacteriology,74,10.1128/JB.187.5.1659-1667.2005,United States,Article,Baltimore,1,Journal,2-s2.0-14244250412
von Mering C.,,"STRING: Known and predicted protein-protein associations, integrated and transferred across organisms",2005,Nucleic Acids Research,827,10.1093/nar/gki005,Germany,Article,Heidelberg,1,Journal,2-s2.0-13444249988
Facciotti M.,,Systems biology experimental design - Considerations for building predictive gene regulatory network models for prokaryotic systems,2004,Current Genomics,13,10.2174/1389202043348850,United States,Review,Seattle,0,Journal,2-s2.0-10044260896
Eichenberger P.,,The program of gene transcription for a single differentiating cell type during sporulation in Bacillus subtilis,2004,PLoS Biology,245,10.1371/journal.pbio.0020328,United States,Article,Cambridge,1,Journal,2-s2.0-8844240734
Grant W.,,Life at low water activity,2004,Philosophical Transactions of the Royal Society B: Biological Sciences,307,10.1098/rstb.2004.1502,United Kingdom,Conference Paper,Leicester,0,Journal,2-s2.0-4344573472
Baliga N.S.,,Systems level insights into the stress response to UV radiation in the halophilic archaeon Halobacterium NRC-1,2004,Genome Research,102,10.1101/gr.1993504,United States,Article,Seattle,1,Journal,2-s2.0-3042615963
Hofacker A.,,GvpE- and GvpD-mediated transcription regulation of the p-gvp genes encoding gas vesicles in Halobacterium salinarum,2004,Microbiology,32,10.1099/mic.0.27078-0,Germany;Germany,Article,Darmstadt;Frankfurt am Main,0,Journal,2-s2.0-3142767630
Bonneau R.,,Comprehensive de novo structure prediction in a systems-biology context for the archaea Halobacterium sp. NRC-1.,2004,Genome biology,33,,United States,Article,Seattle,0,Journal,2-s2.0-10044281116
Bowers P.,,Prolinks: a database of protein functional linkages derived from coevolution.,2004,Genome biology,236,,United States,Article,Los Angeles,0,Journal,2-s2.0-4644231028
Masuda N.,,Regulatory network of acid resistance genes in Escherichia coli,2003,Molecular Microbiology,186,10.1046/j.1365-2958.2003.03477.x,United States,Article,Boston,0,Journal,2-s2.0-0038349356
Liu Y.,,Transcriptome dynamics of deinococcus radiodurans recovering from ionizing radiation,2003,Proceedings of the National Academy of Sciences of the United States of America,260,10.1073/pnas.0630387100,United States,Article,Oak Ridge,1,Journal,2-s2.0-0037388447
Kanehisa M.,,The KEGG database,2002,Novartis Foundation Symposium,655,,Japan,Conference Paper,Kyoto,0,Book Series,2-s2.0-0037805576
Baliga N.,,Coordinate regulation of energy transduction modules in Halobacterium sp. analyzed by a global systems approach,2002,Proceedings of the National Academy of Sciences of the United States of America,113,10.1073/pnas.192558999,United States,Article,Seattle,1,Journal,2-s2.0-0037069421
