Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Duarte N.,,Global reconstruction of the human metabolic network based on genomic and bibliomic data,2007,Proceedings of the National Academy of Sciences of the United States of America,960,10.1073/pnas.0610772104,United States,Article,San Diego,1,Journal,2-s2.0-33846910173
Xu J.,,Discovering disease-genes by topological features in human protein-protein interaction network,2006,Bioinformatics,299,10.1093/bioinformatics/btl467,China,Article,Harbin,0,Journal,2-s2.0-33751017706
Jonsson P.,,Global topological features of cancer proteins in the human interactome,2006,Bioinformatics,346,10.1093/bioinformatics/btl390,United Kingdom,Article,London,1,Journal,2-s2.0-33748706765
Lim J.,,A Protein-Protein Interaction Network for Human Inherited Ataxias and Disorders of Purkinje Cell Degeneration,2006,Cell,597,10.1016/j.cell.2006.03.032,United States,Article,Houston,1,Journal,2-s2.0-33646687963
Bartlett D.,,Insights into the kinetics of siRNA-mediated gene silencing from live-cell and live-animal bioluminescent imaging,2006,Nucleic Acids Research,335,10.1093/nar/gkj439,United States,Article,Pasadena,1,Journal,2-s2.0-31544456413
Gandhi T.,,"Analysis of the human protein interactome and comparison with yeast, worm and fly interaction datasets",2006,Nature Genetics,345,10.1038/ng1747,India,Article,Bangalore,0,Journal,2-s2.0-33644617753
Rodriguez-Caso C.,,"Topology, tinkering and evolution of the human transcription factor network",2005,FEBS Journal,57,10.1111/j.1742-4658.2005.05041.x,Spain;Spain,Article,Barcelona;Malaga,1,Journal,2-s2.0-29144470990
Albert R.,,Scale-free networks in cell biology,2005,Journal of Cell Science,727,10.1242/jcs.02714,United States,Note,University Park,1,Journal,2-s2.0-27944493925
Rual J.F.,,Towards a proteome-scale map of the human protein-protein interaction network,2005,Nature,2019,10.1038/nature04209,United States;United States,Article,Boston;Boston,0,Journal,2-s2.0-27144530248
Stelzl U.,,A human protein-protein interaction network: A resource for annotating the proteome,2005,Cell,1688,10.1016/j.cell.2005.08.029,Germany,Article,Berlin,1,Journal,2-s2.0-25144498379
Ge X.,,Interpreting expression profiles of cancers by genome-wide survey of breadth of expression in normal tissues,2005,Genomics,208,10.1016/j.ygeno.2005.04.008,Japan;United States;United States,Article,Tokyo;Chicago;Evanston,0,Journal,2-s2.0-21444445235
Colizza V.,,Characterization and modeling of protein-protein interaction networks,2005,Physica A: Statistical Mechanics and its Applications,56,10.1016/j.physa.2004.12.030,United States,Article,Bloomington,0,Journal,2-s2.0-17844383951
Vidal M.,,Interactome modeling,2005,FEBS Letters,99,10.1016/j.febslet.2005.02.030,United States,Short Survey,Boston,0,Journal,2-s2.0-14844311241
Hirschhorn J.,,Genome-wide association studies for common diseases and complex traits,2005,Nature Reviews Genetics,1927,10.1038/nrg1521,United States;United States;United States,Review,Boston;Boston;Cambridge,0,Journal,2-s2.0-13144306071
Hamosh A.,,"Online Mendelian Inheritance in Man (OMIM), a knowledgebase of human genes and genetic disorders",2005,Nucleic Acids Research,1525,10.1093/nar/gki033,,Article,,1,Journal,2-s2.0-13444266370
Han J.D.J.,,Evidence for dynamically organized modularity in the yeast protein-protein interaction network,2004,Nature,1241,10.1038/nature02555,United States;United States,Article,Boston;Boston,0,Journal,2-s2.0-3042848952
Barabási A.,,Network biology: Understanding the cell's functional organization,2004,Nature Reviews Genetics,5028,10.1038/nrg1272,United States,Review,Notre Dame,0,Journal,2-s2.0-0742305866
Broeckel U.,,Identifying genes and genetic variation underlying human diseases and complex phenotypes via recombination mapping,2004,Journal of Physiology,18,10.1113/jphysiol.2003.051128,United States,Review,Milwaukee,1,Journal,2-s2.0-0348184970
Weller S.,,Peroxisome Biogenesis Disorders,2003,Annual Review of Genomics and Human Genetics,139,10.1146/annurev.genom.4.070802.110424,United States,Review,Baltimore,0,Book Series,2-s2.0-0242524498
Ge H.,,Integrating 'omic' information: A bridge between genomics and systems biology,2003,Trends in Genetics,344,10.1016/j.tig.2003.08.009,United States,Review,Boston,0,Journal,2-s2.0-0141561891
Ravasz E.,,Hierarchical organization of modularity in metabolic networks,2002,Science,2749,10.1126/science.1073374,United States,Article,Evanston,0,Journal,2-s2.0-0037199968
Joenje H.,,The emerging genetic and molecular basis of Fanconi anaemia,2001,Nature Reviews Genetics,483,10.1038/35076590,Netherlands,Review,Amsterdam,0,Journal,2-s2.0-0035379611
Jeong H.,,Lethality and centrality in protein networks,2001,Nature,3476,10.1038/35075138,United States,Article,Notre Dame,0,Journal,2-s2.0-0035799707
Peltonen L.,,Genomics and medicine: Dissecting human disease in the postgenomic era,2001,Science,310,10.1126/science.291.5507.1224,United States,Review,Los Angeles,0,Journal,2-s2.0-0035895515
Jimenez-Sanchez G.,,Human disease genes,2001,Nature,295,10.1038/35057050,United States,Review,Baltimore,1,Journal,2-s2.0-0035865078
Childs B.,,"Genetics, biology and disease",2000,Annual Review of Genomics and Human Genetics,28,10.1146/annurev.genom.1.1.1,United States,Article,Baltimore,0,Book Series,2-s2.0-0034575021
Vogelstein B.,,Surfing the p53 network,2000,Nature,5348,10.1038/35042675,United States,Article,Baltimore,0,Journal,2-s2.0-0034676455
Hartwell L.H.,,From molecular to modular cell biology,1999,Nature,2539,10.1038/35011540,United States,Article,Seattle,0,Journal,2-s2.0-0033518234
