Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Srivastava N.,,Dropout: A simple way to prevent neural networks from overfitting,2014,Journal of Machine Learning Research,12171,,Canada,Article,Toronto,0,Journal,2-s2.0-84904163933
Ngiam J.,,Multimodal deep learning,2011,"Proceedings of the 28th International Conference on Machine Learning, ICML 2011",1399,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-80053437179
Guillaumin M.,,Multimodal semi-supervised learning for image classification,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,297,10.1109/CVPR.2010.5540120,France,Conference Paper,Le Chesnay,0,Conference Proceeding,2-s2.0-77956006653
Verbeek J.,,Image annotation with tagprop on the MIRFLICKR set,2010,MIR 2010 - Proceedings of the 2010 ACM SIGMM International Conference on Multimedia Information Retrieval,75,10.1145/1743384.1743476,France,Conference Paper,Saint-Ismier,0,Conference Proceeding,2-s2.0-77952381653
Huiskes M.,,New trends and ideas in visual concept detection: The MIR flickr retrieval evaluation initiative,2010,MIR 2010 - Proceedings of the 2010 ACM SIGMM International Conference on Multimedia Information Retrieval,230,10.1145/1743384.1743475,Netherlands,Conference Paper,Leiden,0,Conference Proceeding,2-s2.0-77952328425
Baştan M.,,BilVideo-7: An MPEG-7-Compatible Video Indexing and Retrieval System,2010,IEEE Multimedia,64,10.1109/MMUL.2010.5692184,Turkey,Article,Ankara,0,Journal,2-s2.0-85008039046
Lee H.,,Convolutional deep belief networks for scalable unsupervised learning of hierarchical representations,2009,"Proceedings of the 26th International Conference On Machine Learning, ICML 2009",1465,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-71149119164
Gurban M.,,Information theoretic feature extraction for audio-visual speech recognition,2009,IEEE Transactions on Signal Processing,45,10.1109/TSP.2009.2026513,Switzerland,Article,Lausanne,0,Journal,2-s2.0-70450273199
Salakhutdinov R.,,Replicated softmax: An undirected topic model,2009,Advances in Neural Information Processing Systems 22 - Proceedings of the 2009 Conference,305,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-77956556686
Zhao G.,,Lipreading with local spatiotemporal descriptors,2009,IEEE Transactions on Multimedia,170,10.1109/TMM.2009.2030637,Finland,Article,Oulu,0,Journal,2-s2.0-70350278777
Papandreou G.,,Adaptive multimodal fusion by uncertainty compensation with application to audiovisual speech recognition,2009,"IEEE Transactions on Audio, Speech and Language Processing",60,10.1109/TASL.2008.2011515,Greece,Article,Athens,0,Journal,2-s2.0-69849103259
Huiskes M.,,The MIR Flickr retrieval evaluation,2008,"Proceedings of the 1st International ACM Conference on Multimedia Information Retrieval, MIR2008, Co-located with the 2008 ACM International Conference on Multimedia, MM'08",805,10.1145/1460096.1460104,Netherlands,Conference Paper,Leiden,0,Conference Proceeding,2-s2.0-70449621223
Tieleman T.,,Training restricted boltzmann machines using approximations to the likelihood gradient,2008,Proceedings of the 25th International Conference on Machine Learning,497,10.1145/1390156.1390290,Canada,Conference Paper,Toronto,0,Conference Proceeding,2-s2.0-56449086223
Vincent P.,,Extracting and composing robust features with denoising autoencoders,2008,Proceedings of the 25th International Conference on Machine Learning,2749,10.1145/1390156.1390294,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-56449089103
Papandreou G.,,Multimodal fusion and learning with uncertain features applied to audiovisual speech recognition,2007,"2007 IEEE 9Th International Workshop on Multimedia Signal Processing, MMSP 2007 - Proceedings",11,10.1109/MMSP.2007.4412868,Greece,Conference Paper,Athens,0,Conference Proceeding,2-s2.0-48149100910
