Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Vogels R.,,Categorization of complex visual images by rhesus monkeys. Part 2: Single-cell study,1999,European Journal of Neuroscience,135,10.1046/j.1460-9568.1999.00531.x,Belgium,Article,3000 Leuven,0,Journal,2-s2.0-0033000819
Lee D.,,Attention activates winner-take-all competition among visual filters,1999,Nature Neuroscience,337,10.1038/7286,United States,Article,Pasadena,0,Journal,2-s2.0-0033360355
Chance F.,,Complex cells as cortically amplified simple cells,1999,Nature Neuroscience,150,10.1038/6381,United States,Article,Waltham,0,Journal,2-s2.0-0033366228
Reynolds J.H.,,Competitive mechanisms subserve attention in macaque areas V2 and V4,1999,Journal of Neuroscience,891,10.1523/jneurosci.19-05-01736.1999,United States,Article,Bethesda,1,Journal,2-s2.0-0033103897
Riesenhuber M.,,Are cortical models really bound by the 'binding problem'?,1999,Neuron,112,10.1016/S0896-6273(00)80824-7,United States,Review,Cambridge,1,Journal,2-s2.0-0032833663
Rao R.,,Predictive coding in the visual cortex: A functional interpretation of some extra-classical receptive-field effects,1999,Nature Neuroscience,1995,10.1038/4580,United States,Article,San Diego,0,Journal,2-s2.0-0033360288
Sung K.,,Example-based learning for view-based human face detection,1998,IEEE Transactions on Pattern Analysis and Machine Intelligence,1096,10.1109/34.655648,Singapore,Article,Singapore City,0,Journal,2-s2.0-0031648023
Rowley H.A.,,Neural network-based face detection,1998,IEEE Transactions on Pattern Analysis and Machine Intelligence,2521,10.1109/34.655647,United States,Article,Pittsburgh,0,Journal,2-s2.0-0031672526
Booth M.C.A.,,View-invariant representations of familiar objects by neurons in the inferior temporal visual cortex,1998,Cerebral Cortex,268,10.1093/cercor/8.6.510,United Kingdom,Article,Oxford,1,Journal,2-s2.0-0031658050
Wang G.,,Functional architecture in monkey inferotemporal cortex revealed by in vivo optical imaging,1998,Neuroscience Research,116,10.1016/S0168-0102(98)00062-5,Japan;Japan,Article,Wako;Kagoshima,0,Journal,2-s2.0-0031762687
Riesenhuber M.,,Just one view: Invariances in inferotemporal cell tuining,1998,Advances in Neural Information Processing Systems,11,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-0002944058
Logethetis N.,,Object vision and visual awareness,1998,Current Opinion in Neurobiology,71,10.1016/S0959-4388(98)80043-3,Germany,Article,Tubingen,0,Journal,2-s2.0-0032142955
Kobatake E.,,Effects of shape-discrimination training on the selectivity of inferotemporal cells in adult monkeys,1998,Journal of Neurophysiology,247,10.1152/jn.1998.80.1.324,Japan;Japan,Article,Tsukuba;Wako,0,Journal,2-s2.0-0031867554
Mel B.,,"SEEMORE: Combining color, shape, and texture histogramming in a neurally inspired approach to visual object recognition",1997,Neural Computation,225,10.1162/neco.1997.9.4.777,United States,Article,Los Angeles,0,Journal,2-s2.0-0031570069
Abbott L.F.,,Synaptic depression and cortical gain control,1997,Science,1116,10.1126/science.275.5297.221,United States,Article,Waltham,0,Journal,2-s2.0-0031024005
Riesenhuber M.,,Neural models for part-whole hierarchies,1997,Advances in Neural Information Processing Systems,9,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-0002770261
Missal M.,,Responses of macaque inferior temporal neurons to overlapping shapes,1997,Cerebral Cortex,31,10.1093/cercor/7.8.758,Belgium,Article,Leuven,1,Journal,2-s2.0-0030712845
Salinas E.,,Invariant visual responses from attentional gain fields,1997,Journal of Neurophysiology,101,10.1152/jn.1997.77.6.3267,United States,Article,Waltham,0,Journal,2-s2.0-0030749942
Connor C.E.,,Spatial attention effects in macaque area V4,1997,Journal of Neuroscience,302,10.1523/jneurosci.17-09-03201.1997,United States;United States,Article,St. Louis;Baltimore,1,Journal,2-s2.0-0030987206
Wallis G.,,Invariant face and object recognition in the visual system,1997,Progress in Neurobiology,373,10.1016/S0301-0082(96)00054-8,United Kingdom;Germany,Article,Oxford;Tubingen,0,Journal,2-s2.0-0031040957
Thorpe S.,,Speed of processing in the human visual system,1996,Nature,2293,10.1038/381520a0,France,Article,Toulouse,0,Journal,2-s2.0-0029895137
Rolls E.T.,,The responses of single neurons in the temporal visual cortical areas of the macaque when more than one stimulus is present in the receptive field,1995,Experimental Brain Research,102,10.1007/BF00241500,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0028911118
Tarr M.,,Rotating objects to recognize them: A case study on the role of viewpoint dependency in the recognition of three-dimensional objects,1995,Psychonomic Bulletin &amp; Review,339,10.3758/BF03214412,United States,Article,New Haven,1,Journal,2-s2.0-79551672004
Nowlan S.J.,,A selection model for motion processing in area MT of primates,1995,Journal of Neuroscience,123,10.1523/jneurosci.15-02-01195.1995,United States,Article,San Jose,1,Journal,2-s2.0-0028966127
Logothetis N.,,Shape representation in the inferior temporal cortex of monkeys,1995,Current Biology,663,10.1016/S0960-9822(95)00108-4,United States,Article,Houston,1,Journal,2-s2.0-0029294644
Douglas R.,,Recurrent excitation in neocortical circuits,1995,Science,697,10.1126/science.7638624,United States;Switzerland;United Kingdom,Article,"Pasadena;Zurich ZH,;London",0,Journal,2-s2.0-0029093324
Logothetis N.,,View-dependent object recognition by monkeys,1994,Current Biology,223,10.1016/S0960-9822(00)00089-0,United States,Article,Houston,0,Journal,2-s2.0-0028429937
Kobatake E.,,Neuronal selectivities to complex object features in the ventral visual pathway of the macaque cerebral cortex,1994,Journal of Neurophysiology,566,10.1152/jn.1994.71.3.856,Japan,Article,Wako,0,Journal,2-s2.0-0028211584
Ungerleider L.,,'What' and 'where' in the human brain,1994,Current Opinion in Neurobiology,1193,10.1016/0959-4388(94)90066-3,United States,Article,Bethesda,0,Journal,2-s2.0-0028329939
Perrett D.I.,,Neurophysiology of shape processing,1993,Image and Vision Computing,127,10.1016/0262-8856(93)90011-5,United Kingdom,Article,St Andrews,0,Journal,2-s2.0-0027630122
Olshausen B.A.,,A neurobiological model of visual attention and invariant pattern recognition based on dynamic routing of information,1993,Journal of Neuroscience,597,10.1523/jneurosci.13-11-04700.1993,United States,Article,St. Louis,1,Journal,2-s2.0-0027379242
Bülthoff H.,,Psychophysical support for a two-dimensional view interpolation theory of object recognition,1992,Proceedings of the National Academy of Sciences of the United States of America,499,10.1073/pnas.89.1.60,United States,Article,Providence,1,Journal,2-s2.0-0026536967
Mumford D.,,On the computational architecture of the neocortex - II The role of cortico-cortical loops,1992,Biological Cybernetics,639,10.1007/BF00198477,United States,Article,Cambridge,0,Journal,2-s2.0-0026463329
Heeger D.,,Normalization of cell responses in cat striate cortex,1992,Visual Neuroscience,1291,10.1017/S0952523800009640,United States,Article,Moffett Field,0,Journal,2-s2.0-0026904517
Perrett D.I.,,Viewer-centred and object-centred coding of heads in the macaque temporal cortex,1991,Experimental Brain Research,224,10.1007/BF00231050,United Kingdom,Article,St Andrews,0,Journal,2-s2.0-0025734432
Poggio T.,,A network that learns to recognize three-dimensional objects,1990,Nature,625,10.1038/343263a0,United States,Article,Cambridge,0,Journal,2-s2.0-0025037991
Sato T.,,Interactions of visual stimuli in the receptive fields of inferior temporal neurons in awake macaques,1989,Experimental Brain Research,89,10.1007/BF00250563,Japan,Article,Tokyo,0,Journal,2-s2.0-0024460838
Grossberg S.,,"Nonlinear neural networks: Principles, mechanisms, and architectures",1988,Neural Networks,1091,10.1016/0893-6080(88)90021-4,United States,Review,Boston,0,Journal,2-s2.0-40649128119
Anderson C.,,Shifter circuits: a computational strategy for dynamic aspects of visual processing.,1987,Proceedings of the National Academy of Sciences of the United States of America,192,10.1073/pnas.84.17.6297,,Article,,1,Journal,2-s2.0-0023410421
Koch C.,,Shifts in selective visual attention: Towards the underlying neural circuitry,1985,Human Neurobiology,2434,,United States,Article,Cambridge,0,Journal,2-s2.0-0022388528
Moran J.,,Selective attention gates visual processing in the extrastriate cortex,1985,Science,1822,10.1126/science.4023713,United States,Article,Bethesda,0,Journal,2-s2.0-0021887933
Reichardt W.,,Figure-ground discrimination by relative movement in the visual system of the fly - Part II: Towards the neural circuitry,1983,Biological Cybernetics,146,10.1007/BF00595226,Germany,Article,Tubingen,0,Journal,2-s2.0-0002722524
Bruce C.,,Visual properties of neurons in a polysensory area in superior temporal sulcus of the macaque,1981,Journal of Neurophysiology,919,10.1152/jn.1981.46.2.369,United States,Article,Princeton,0,Journal,2-s2.0-0019404931
Fukushima K.,,Neocognitron: A self-organizing neural network model for a mechanism of pattern recognition unaffected by shift in position,1980,Biological Cybernetics,1981,10.1007/BF00344251,Japan,Article,Tokyo,0,Journal,2-s2.0-0019152630
HUBEL D.,,RECEPTIVE FIELDS AND FUNCTIONAL ARCHITECTURE IN TWO NONSTRIATE VISUAL AREAS (18 AND 19) OF THE CAT,1965,Journal of neurophysiology,1567,10.1152/jn.1965.28.2.229,,Article,,0,Journal,2-s2.0-78651178699
