Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Malisiewicz T.,,Recognition by association via learning per-exemplar distances,2008,"26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR",108,10.1109/CVPR.2008.4587462,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-51949096556
Bosch A.,,Representing shape with a spatial pyramid kernel,2007,"Proceedings of the 6th ACM International Conference on Image and Video Retrieval, CIVR 2007",1092,10.1145/1282280.1282340,Spain,Conference Paper,Girona,0,Conference Proceeding,2-s2.0-36849014901
Varma M.,,Learning the discriminative power-invariance trade-off,2007,Proceedings of the IEEE International Conference on Computer Vision,392,10.1109/ICCV.2007.4408875,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-50649115912
Bosch A.,,Image classification using random forests and ferns,2007,Proceedings of the IEEE International Conference on Computer Vision,913,10.1109/ICCV.2007.4409066,Spain,Conference Paper,Girona,0,Conference Proceeding,2-s2.0-50649101132
Zhang J.,,Local features and kernels for classification of texture and object categories: A comprehensive study,2007,International Journal of Computer Vision,1421,10.1007/s11263-006-9794-4,France,Article,Le Chesnay,0,Journal,2-s2.0-33846580425
Nilsback M.,,Delving into the whorl of flower segmentation,2007,BMVC 2007 - Proceedings of the British Machine Vision Conference 2007,45,10.5244/C.21.54,United Kingdom,Conference Paper,Oxford,0,Conference Proceeding,2-s2.0-84898486062
Nilsback M.,,A visual vocabulary for flower classification,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,450,10.1109/CVPR.2006.42,United Kingdom,Conference Paper,Oxford,0,Conference Proceeding,2-s2.0-33845570201
Lazebnik S.,,Beyond bags of features: Spatial pyramid matching for recognizing natural scene categories,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,6175,10.1109/CVPR.2006.68,United States,Conference Paper,Oak Lawn,0,Conference Proceeding,2-s2.0-33845572523
Zhang H.,,SVM-KNN: Discriminative nearest neighbor classification for visual category recognition,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,827,10.1109/CVPR.2006.301,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-33845566162
Dalal N.,,Histograms of oriented gradients for human detection,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",20757,10.1109/CVPR.2005.177,France,Conference Paper,Saint-Ismier,0,Conference Proceeding,2-s2.0-33645146449
Saitoh T.,,Automatic recognition of blooming flowers,2004,Proceedings - International Conference on Pattern Recognition,72,10.1109/ICPR.2004.1333997,Japan;Japan,Conference Paper,Tottori;Toyohashi,0,Conference Proceeding,2-s2.0-10044299384
Bach F.R.,,"Multiple kernel learning, conic duality, and the SMO algorithm",2004,"Proceedings, Twenty-First International Conference on Machine Learning, ICML 2004",879,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-14344252374
Lowe D.,,Distinctive image features from scale-invariant keypoints,2004,International Journal of Computer Vision,37006,10.1023/B:VISI.0000029664.99615.94,Canada,Article,Vancouver,0,Journal,2-s2.0-3042535216
Fei-Fei L.,,Learning generative visual models from few training examples: An incremental bayesian approach tested on 101 object categories,2004,IEEE Computer Society Conference on Computer Vision and Pattern Recognition Workshops,1102,10.1109/CVPR.2004.383,United States,Conference Paper,Pasadena,0,Conference Proceeding,2-s2.0-84932617705
Boykov Y.,,Interactive graph cuts for optimal boundary &amp; region segmentation of objects in N-D images,2001,Proceedings of the IEEE International Conference on Computer Vision,2936,,United States,Conference Paper,New York,0,Conference Proceeding,2-s2.0-0034844730
Das M.,,Indexing Flower Patent Images Using Domain Knowledge,1999,IEEE Intelligent Systems and Their Applications,81,10.1109/5254.796084,United States,Article,Boston,0,Journal,2-s2.0-0033325819
