Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Vincent P.,,A connection between scorematching and denoising autoencoders,2011,Neural Computation,103,10.1162/NECO_a_00142,Canada,Article,Montreal,0,Journal,2-s2.0-79959575293
Nair V.,,Rectified linear units improve Restricted Boltzmann machines,2010,"ICML 2010 - Proceedings, 27th International Conference on Machine Learning",6218,,Canada,Conference Paper,Toronto,0,Conference Proceeding,2-s2.0-77956509090
Pan S.J.,,Cross-domain sentiment classification via spectral feature alignment,2010,"Proceedings of the 19th International Conference on World Wide Web, WWW '10",430,10.1145/1772690.1772767,Hong Kong,Conference Paper,Hong Kong,0,Conference Proceeding,2-s2.0-77954584149
Goodfellow I.,,Measuring invariances in deep networks,2009,Advances in Neural Information Processing Systems 22 - Proceedings of the 2009 Conference,202,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84860644702
Bengio Y.,,Learning deep architectures for AI,2009,Foundations and Trends in Machine Learning,4731,10.1561/2200000006,Canada,Article,Montreal,0,Journal,2-s2.0-69349090197
Li S.,,Multi-domain adaptation for sentiment classification: using multiple classifier combining methods,2008,"2008 International Conference on Natural Language Processing and Knowledge Engineering, NLP-KE 2008",14,10.1109/NLPKE.2008.4906772,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-67650361246
Collobert R.,,A unified architecture for natural language processing: Deep neural networks with multitask learning,2008,Proceedings of the 25th International Conference on Machine Learning,2549,,United States,Conference Paper,Princeton,0,Conference Proceeding,2-s2.0-56449095373
Ranzato M.,,Semi-supervised learning of compact document representations with deep networks,2008,Proceedings of the 25th International Conference on Machine Learning,137,10.1145/1390156.1390256,United States,Conference Paper,New York,0,Conference Proceeding,2-s2.0-56449123056
Vincent P.,,Extracting and composing robust features with denoising autoencoders,2008,Proceedings of the 25th International Conference on Machine Learning,2749,10.1145/1390156.1390294,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-56449089103
Pang B.,,Opinion mining and sentiment analysis,2008,Foundations and Trends in Information Retrieval,4988,10.1561/1500000011,United States,Article,Sunnyvale,0,Journal,2-s2.0-48449095896
Snyder B.,,Multiple aspect ranking using the good grief algorithm,2007,"NAACL HLT 2007 - Human Language Technologies 2007: The Conference of the North American Chapter of the Association for Computational Linguistics, Proceedings of the Main Conference",188,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84858377530
Jiang J.,,Instance weighting for domain adaptation in NLP,2007,ACL 2007 - Proceedings of the 45th Annual Meeting of the Association for Computational Linguistics,414,,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-84860538689
Ben-David S.,,Analysis of representations for domain adaptation,2007,Advances in Neural Information Processing Systems,509,,Canada,Conference Paper,Waterloo,0,Conference Proceeding,2-s2.0-84864049234
Blitzer J.,,"Biographies, bollywood, boom-boxes and blenders: Domain adaptation for sentiment classification",2007,ACL 2007 - Proceedings of the 45th Annual Meeting of the Association for Computational Linguistics,1106,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-84860524227
Bengio Y.,,Greedy layer-wise training of deep networks,2007,Advances in Neural Information Processing Systems,2736,,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-84864073449
Dai W.,,Transferring Naive Bayes classifiers for text classification,2007,Proceedings of the National Conference on Artificial Intelligence,199,,China,Conference Paper,Shanghai,0,Conference Proceeding,2-s2.0-36348931609
Raina R.,,Self-taught learning: Transfer learning from unlabeled data,2007,ACM International Conference Proceeding Series,780,10.1145/1273496.1273592,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-34547971961
Thomas M.,,Get out the vote: Determining support or opposition from Congressional floor-debate transcripts,2006,"COLING/ACL 2006 - EMNLP 2006: 2006 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",286,,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-80053357527
Sindhwani V.,,Large scale semi-supervixed linear SVMs,2006,Proceedings of the Twenty-Ninth Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,158,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-33750373672
Hinton G.,,Reducing the dimensionality of data with neural networks,2006,Science,8836,10.1126/science.1127647,Canada,Article,Toronto,0,Journal,2-s2.0-33746600649
Hinton G.,,A fast learning algorithm for deep belief nets,2006,Neural Computation,8546,10.1162/neco.2006.18.7.1527,Canada,Article,Toronto,0,Journal,2-s2.0-33745805403
Daumé H.,,Domain adaptation for statistical classifiers,2006,Journal of Artificial Intelligence Research,458,10.1613/jair.1872,United States,Article,Marina del Rey,1,Journal,2-s2.0-33749028480
Blitzer J.,,Domain adaptation with structural correspondence learning,2006,"COLING/ACL 2006 - EMNLP 2006: 2006 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",844,10.3115/1610075.1610094,United States,Conference Paper,Philadelphia,1,Conference Proceeding,2-s2.0-80053342456
