Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Saloff-Coste L.,,Isoperimetric Inequalities and Decay of Iterated Kernels for Almost-transitive Markov Chains,1995,"Combinatorics, Probability and Computing",14,10.1017/S0963548300001759,France,Article,Toulouse,0,Journal,2-s2.0-84974275481
Chung F.,,Eigenvalues of Graphs and Sobolev Inequalities,1995,"Combinatorics, Probability and Computing",24,10.1017/S0963548300001449,United States,Article,Philadelphia,0,Journal,2-s2.0-84974173398
Gushchin A.,,On the Uniform Stabilization of Solutions of the Second Mixed Problem for a Parabolic Equation,1984,Mathematics of the USSR - Sbornik,15,10.1070/SM1984v047n02ABEH002654,,Article,,0,Journal,2-s2.0-84956225532
Dodziuk J.,,"Difference equations, isoperimetric inequality and transience of certain random walks",1984,Transactions of the American Mathematical Society,240,10.1090/S0002-9947-1984-0743744-X,United States,Article,Flushing,1,Journal,2-s2.0-0001398283
Li P.,,On the Schrödinger equation and the eigenvalue problem,1983,Communications in Mathematical Physics,266,10.1007/BF01213210,United States,Article,Palo Alto,0,Journal,2-s2.0-0000538029
Cheng S.Y.,,Heat kernel estimates and lower bound of eigenvalues,1981,Commentarii Mathematici Helvetici,56,10.1007/BF02566216,United States,Article,Princeton,0,Journal,2-s2.0-51249181378
Cheeger J.,,A lower bound for the heat kernel,1981,Communications on Pure and Applied Mathematics,122,10.1002/cpa.3160340404,United States,Article,Stony Brook,0,Journal,2-s2.0-84980136552
Hoffman D.,,A correction to: Sobolev and isoperimetric inequalities for riemannian submanifolds,1975,Communications on Pure and Applied Mathematics,25,10.1002/cpa.3160280607,,Article,,0,Journal,2-s2.0-84980189736
Hoffman D.,,Sobolev and isoperimetric inequalities for riemannian submanifolds,1974,Communications on Pure and Applied Mathematics,218,10.1002/cpa.3160270601,United States;United States,Article,Minneapolis;Boston,0,Journal,2-s2.0-84980186088
Michael J.,,Sobolev and mean‐value inequalities on generalized submanifolds of R<sup>n</sup>,1973,Communications on Pure and Applied Mathematics,229,10.1002/cpa.3160260305,Australia,Article,Adelaide,0,Journal,2-s2.0-84980156180
Bombieri E.,,Harnack's inequality for elliptic differential equations on minimal surfaces,1972,Inventiones Mathematicae,87,10.1007/BF01418640,Italy,Article,Pisa,0,Journal,2-s2.0-0001862254
Bombieri E.,,Una maggiorazione a priori relativa alle ipersuperfici minimali non parametriche,1969,Archive for Rational Mechanics and Analysis,102,10.1007/BF00281503,Italy;United States;Italy,Article,Pisa;Minneapolis;Pisa,0,Journal,2-s2.0-0001097224
Palya G.,,On the Eigenvalues of Vibrating Membranes,1961,Proceedings of the London Mathematical Society,90,10.1112/plms/s3-11.1.419,United States,Article,Palo Alto,0,Journal,2-s2.0-84963097105
