Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Alter O.,,Discovery of principles of nature from mathematical modeling of DNA microarray data,2006,Proceedings of the National Academy of Sciences of the United States of America,19,10.1073/pnas.0607650103,United States,Note,Austin,1,Journal,2-s2.0-33750808399
Larochelle M.,,Oxidative stress-activated zinc cluster protein Stb5 has dual activator/repressor functions required for pentose phosphate pathway regulation and NADPH production,2006,Molecular and Cellular Biology,83,10.1128/MCB.02450-05,Canada,Article,Montreal,1,Journal,2-s2.0-33747779674
Alter O.,,Singular value decomposition of genome-scale mRNA lengths distribution reveals asymmetry in RNA gel electrophoresis band broadening,2006,Proceedings of the National Academy of Sciences of the United States of America,35,10.1073/pnas.0604756103,United States,Article,Austin,1,Journal,2-s2.0-33747080244
Ramachandran L.,,Evidence for ORC-dependent repression of budding yeast genes induced by starvation and other stresses,2006,FEMS Yeast Research,13,10.1111/j.1567-1364.2006.00077.x,United States,Article,Buffalo,1,Journal,2-s2.0-33745889932
Burhans D.,,Non-random clustering of stress-related genes during evolution of the S. cerevisiae genome,2006,BMC Evolutionary Biology,13,10.1186/1471-2148-6-58,United States,Article,Buffalo,1,Journal,2-s2.0-33747417458
Harris M.A.,,The gene ontology (GO) project in 2006,2006,Nucleic Acids Research,689,10.1093/nar/gkj021,United Kingdom,Article,London,1,Journal,2-s2.0-33644875286
Alter O.,,Reconstructing the pathways of a cellular system from genome-scale signals by using matrix and tensor computations,2005,Proceedings of the National Academy of Sciences of the United States of America,32,10.1073/pnas.0509033102,United States,Article,Austin,1,Journal,2-s2.0-29144433950
Shapira M.,,Disruption of yeast forkhead-associated cell cycle transcription by oxidative stress,2004,Molecular Biology of the Cell,64,10.1091/mbc.E04-04-0340,United States,Article,Stanford,0,Journal,2-s2.0-9444223924
Alter O.,,Integrative analysis of genome-scale data by using pseudoinverse projection predicts novel correlation between DNA replication and RNA transcription,2004,Proceedings of the National Academy of Sciences of the United States of America,61,10.1073/pnas.0406767101,United States,Article,Austin,1,Journal,2-s2.0-9344230857
Wissing S.,,An AIF orthologue regulates apoptosis in yeast,2004,Journal of Cell Biology,307,10.1083/jcb.200404138,Germany,Article,Tubingen,0,Journal,2-s2.0-4644246439
Harbison C.T.,,Transcriptional regulatory code of a eukaryotic genome,2004,Nature,1640,10.1038/nature02800,United States;United States,Letter,Cambridge;Cambridge,0,Journal,2-s2.0-4544352942
Alter O.,,Generalized singular value decomposition for comparative analysis of genome-scale expression data sets of two different organisms,2003,Proceedings of the National Academy of Sciences of the United States of America,207,10.1073/pnas.0530258100,United States,Article,Palo Alto,1,Journal,2-s2.0-0037452966
Blanchard F.,,Targeted destruction of DNA replication protein Cdc6 by cell death pathways in mammals and yeast,2002,Molecular Biology of the Cell,68,10.1091/mbc.02-02-0010,United States,Article,Buffalo,0,Journal,2-s2.0-0035999987
