Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hongay C.,,Antisense Transcription Controls Cell Fate in Saccharomyces cerevisiae,2006,Cell,245,10.1016/j.cell.2006.09.038,United States,Article,Cambridge,1,Journal,2-s2.0-33750814968
Cao X.,,Noncoding RNAs in the mammalian central nervous system,2006,Annual Review of Neuroscience,315,10.1146/annurev.neuro.29.051605.112839,United States,Review,San Diego,0,Book Series,2-s2.0-33745602880
Goodrich J.,,Non-coding-RNA regulators of RNA polymerase II transcription,2006,Nature Reviews Molecular Cell Biology,187,10.1038/nrm1946,United States,Review,Boulder,0,Journal,2-s2.0-33748303049
Fujimura Y.,,"MDGA1, an IgSF molecule containing a MAM domain, heterophilically associates with axon- and muscle-associated binding partners through distinct structural domains",2006,Brain Research,21,10.1016/j.brainres.2006.05.030,Japan,Article,Sendai,0,Journal,2-s2.0-33745863886
Hall L.,,Molecular anatomy of a speckle,2006,"Anatomical Record - Part A Discoveries in Molecular, Cellular, and Evolutionary Biology",150,10.1002/ar.a.20336,United States,Conference Paper,Worcester,0,Journal,2-s2.0-33745754045
Feng J.,,The Evf-2 noncoding RNA is transcribed from the Dlx-5/6 ultraconserved region and functions as a Dlx-2 transcriptional coactivator,2006,Genes and Development,513,10.1101/gad.1416106,United States,Article,Evanston,1,Journal,2-s2.0-33744804277
Ginger M.,,A noncoding RNA is a potential marker of cell fate during mammary gland development,2006,Proceedings of the National Academy of Sciences of the United States of America,135,10.1073/pnas.0600745103,United States,Article,Houston,1,Journal,2-s2.0-33645823589
Inagaki S.,,Identification and expression analysis of putative mRNA-like non-coding RNA in Drosophila,2005,Genes to Cells,85,10.1111/j.1365-2443.2005.00910.x,Japan,Article,Ikoma,1,Journal,2-s2.0-29244485152
Prasanth K.,,Regulating gene expression through RNA nuclear retention,2005,Cell,471,10.1016/j.cell.2005.08.033,United States,Article,Cold Spring Harbor,1,Journal,2-s2.0-26844440157
Carninci P.,,Molecular biology: The transcriptional landscape of the mammalian genome,2005,Science,2416,10.1126/science.1112014,,Article,,0,Journal,2-s2.0-24644519490
Cheng J.,,Transcriptional maps of 10 human chromosomes at 5-nucleotide resolution,2005,Science,892,10.1126/science.1108625,United States,Article,Waltham,0,Journal,2-s2.0-21044431735
Braidotti G.,,The Air noncoding RNA: An imprinted cis-silencing transcript,2004,Cold Spring Harbor Symposia on Quantitative Biology,47,10.1101/sqb.2004.69.55,Australia,Conference Paper,Melbourne,1,Book Series,2-s2.0-23044486393
Mello C.,,Revealing the world of RNA interference,2004,Nature,681,10.1038/nature02872,United States,Review,Worcester,0,Journal,2-s2.0-4644336023
Ambros V.,,The functions of animal microRNAs,2004,Nature,7800,10.1038/nature02871,United States,Review,Hanover,0,Journal,2-s2.0-4644309196
Masuyama K.,,RNA length defines RNA export pathway,2004,Genes and Development,55,10.1101/gad.1216204,,Article,,1,Journal,2-s2.0-4444373245
Blackshaw S.,,Genomic analysis of mouse retinal development,2004,PLoS Biology,426,10.1371/journal.pbio.0020247,United States;United States,Article,Chevy Chase;Baltimore,1,Journal,2-s2.0-19344368188
Saitoh N.,,Proteomic analysis of interchromatin granule clusters,2004,Molecular Biology of the Cell,165,10.1091/mbc.E04-03-0253,United States;Japan,Article,Cold Spring Harbor;Kumamoto,0,Journal,2-s2.0-3342966899
Sawata M.,,"Identification and analysis of the minimal promoter activity of a novel noncoding nuclear RNA gene, AncR-1, from the honeybee (Apis mellifera L.)",2004,RNA,24,10.1261/rna.5231504,Japan,Article,Tokyo,1,Journal,2-s2.0-3042523663
Martens J.,,Intergenic transcription is required to repress the Saccharomyces cerevisiae SER3 gene,2004,Nature,434,10.1038/nature02538,United States,Article,Boston,0,Journal,2-s2.0-2942560254
Kelley R.,,Path to equality strewn with roX,2004,Developmental Biology,27,10.1016/j.ydbio.2004.01.039,United States,Review,Houston,1,Journal,2-s2.0-1842715773
Maquat L.,,"Nonsense-mediated mRNA decay: Splicing, translation and mRNP dynamics",2004,Nature Reviews Molecular Cell Biology,890,10.1038/nrm1310,United States,Review,Rochester,0,Journal,2-s2.0-0742323558
Ota T.,,"Complete sequencing and characterization of 21,243 full-length human cDNAs",2004,Nature Genetics,618,10.1038/ng1285,Japan;Japan,Article,Tokyo;Kisarazu,1,Journal,2-s2.0-9144252038
Mattick J.S.,,Challenging the dogma: The hidden layer of non-protein-coding RNAs in complex organisms,2003,BioEssays,404,10.1002/bies.10332,Australia,Review,Brisbane,0,Journal,2-s2.0-0141867857
Lamond A.I.,,Nuclear speckles: A model for nuclear organelles,2003,Nature Reviews Molecular Cell Biology,705,10.1038/nrm1172,United Kingdom,Review,Dundee,0,Journal,2-s2.0-0041669439
Stutz F.,,"The interplay of nuclear mRNP assembly, mRNA surveillance and export",2003,Trends in Cell Biology,167,10.1016/S0962-8924(03)00106-5,Switzerland,Review,Geneva,0,Journal,2-s2.0-0038697629
Cullen B.,,Nuclear RNA export,2003,Journal of Cell Science,168,10.1242/jcs.00268,United States,Review,Durham,1,Journal,2-s2.0-0037443026
Andersen A.,,Epigenetic gene regulation by noncoding RNAs,2003,Current Opinion in Cell Biology,69,10.1016/S0955-0674(03)00041-3,United States,Review,San Francisco,0,Journal,2-s2.0-0038360922
Stein G.,,"Functional architecture of the nucleus: Organizing the regulatory machinery for gene expression, replication and repair",2003,Trends in Cell Biology,101,10.1016/j.tcb.2003.09.009,United States,Review,Worcester,0,Journal,2-s2.0-0142157505
Brockdorff N.,,X-chromosome inactivation: Closing in on proteins that bind Xist RNA,2002,Trends in Genetics,119,10.1016/S0168-9525(02)02717-8,United Kingdom,Review,London,0,Journal,2-s2.0-0036641071
Sawata M.,,"Identification and punctate nuclear localization of a novel noncoding RNA, Ks-1, from the honeybee brain",2002,RNA,42,10.1017/S1355838202028790,Japan,Article,Tokyo,0,Journal,2-s2.0-0036277302
Reed R.,,A conserved mRNA export machinery coupled to pre-mRNA splicing,2002,Cell,313,10.1016/S0092-8674(02)00627-X,United States,Review,Boston,1,Journal,2-s2.0-0037154964
Andersen J.S.,,Directed proteomic analysis of the human nucleolus,2002,Current Biology,763,10.1016/S0960-9822(01)00650-9,Denmark,Article,Odense,1,Journal,2-s2.0-0037039159
Spector D.,,Nuclear domains,2001,Journal of Cell Science,277,,United States,Article,Cold Spring Harbor,0,Journal,2-s2.0-0034851781
Keenan R.,,The signal recognition particle,2001,Annual Review of Biochemistry,453,10.1146/annurev.biochem.70.1.755,United States,Review,Redwood City,0,Book Series,2-s2.0-0034923677
Nickerson J.,,Experimental observations of a nuclear matrix,2001,Journal of Cell Science,256,,United States,Review,Worcester,0,Journal,2-s2.0-0035110880
Hatada I.,,"Identification of a new imprinted gene, Rian, on mouse chromosome 12 by fluorescent differential display screening",2001,Journal of Biochemistry,57,10.1093/oxfordjournals.jbchem.a002971,Japan,Article,Maebashi,0,Journal,2-s2.0-0034866588
Prasanth K.,,Omega speckles - A novel class of nuclear speckles containing hnRNPs associated with noncoding hsr-omega RNA in Drosophila,2000,Journal of Cell Science,107,,India,Article,Varanasi,0,Journal,2-s2.0-0033763021
Misteli T.,,Cell biology of transcription and pre-mRNA splicing: Nuclear architecture meets nuclear function,2000,Journal of Cell Science,183,,United States,Note,Bethesda,0,Journal,2-s2.0-0034083175
Pederson T.,,Half a century of 'the nuclear matrix',2000,Molecular Biology of the Cell,247,10.1091/mbc.11.3.799,United States,Review,Worcester,0,Journal,2-s2.0-0034100040
Frischmeyer P.,,Nonsense-mediated mRNA decay in health and disease,1999,Human Molecular Genetics,790,10.1093/hmg/8.10.1893,United States,Review,Baltimore,1,Journal,2-s2.0-0032837376
Custódio N.,,Inefficient processing impairs release of RNA from the site of transcription,1999,EMBO Journal,167,10.1093/emboj/18.10.2855,Portugal,Article,Lisbon,0,Journal,2-s2.0-0041013167
Lamond A.,,Structure and function in the nucleus,1998,Science,750,10.1126/science.280.5363.547,United Kingdom,Review,Dundee,0,Journal,2-s2.0-0032562608
Suzuki S.C.,,Neuronal circuits are subdivided by differential expression of type-II classic cadherins in postnatal mouse brains,1997,Molecular and Cellular Neurosciences,236,10.1006/mcne.1997.0626,Japan,Article,Kyoto,0,Journal,2-s2.0-0030716473
Clemson C.,,XIST RNA paints the inactive X chromosome at interphase: Evidence for a novel RNA involved in nuclear/chromosome structure,1996,Journal of Cell Biology,565,10.1083/jcb.132.3.259,United States,Article,Worcester,1,Journal,2-s2.0-0030034051
Carter M.,,A regulatory mechanism that detects premature nonsense codons in T-cell receptor transcripts in vivo is reversed by protein synthesis inhibitors in vitro,1995,Journal of Biological Chemistry,239,10.1074/jbc.270.48.28995,United States,Article,Houston,1,Journal,2-s2.0-0028884942
Huang S.,,In vivo analysis of the stability and transport of nuclear poly(A)<sup>+</sup> RNA,1994,Journal of Cell Biology,202,10.1083/jcb.126.4.877,United States,Article,Cold Spring Harbor,1,Journal,2-s2.0-0027930199
Brady G.,,Construction of cDNA Libraries from Single Cells,1993,Methods in Enzymology,233,10.1016/0076-6879(93)25039-5,,Article,,0,Book Series,2-s2.0-0027383628
Carter K.,,Discrete nuclear domains of poly(A) RNA and their relationship to the functional organization of the nucleus,1991,Journal of Cell Biology,228,10.1083/jcb.115.5.1191,United States,Article,Worcester,1,Journal,2-s2.0-0025786160
Hitoshi N.,,Efficient selection for high-expression transfectants with a novel eukaryotic vector,1991,Gene,4325,10.1016/0378-1119(91)90434-D,Japan,Article,Kumamoto,0,Journal,2-s2.0-0025884056
Berezney R.,,The nuclear matrix: A heuristic model for investigating genomic organization and function in the cell nucleus,1991,Journal of Cellular Biochemistry,226,10.1002/jcb.240470204,United States,Article,Buffalo,0,Journal,2-s2.0-0025939613
Fey E.,,Nuclear matrix proteins reflect cell type of origin in cultured human cells.,1988,Proceedings of the National Academy of Sciences of the United States of America,273,10.1073/pnas.85.1.121,United States,Article,Cambridge,1,Journal,2-s2.0-0023704381
