Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hoffman S.,,"Plasmodium, human, and Anopheles genomics and malaria",2002,Nature,115,10.1038/415702a,United States,Review,Rockville,0,Journal,2-s2.0-0037034044
Dehal P.,,Human chromosome 19 and related regions in mouse: Conservative and lineage-specific evolution,2001,Science,177,10.1126/science.1060310,United States,Article,Walnut Creek,0,Journal,2-s2.0-6644225936
Ranz J.,,How malleable is the eukaryotic genome? Extreme rate of chromosomal rearrangement in the genus Drosophila,2001,Genome Research,123,10.1101/gr.162901,Spain;United States,Review,Barcelona;Cambridge,1,Journal,2-s2.0-0035101024
Robertson H.M.,,Updating the str and srj (stl) families of chemoreceptors in Caenorhabditis nematodes reveals frequent gene movement within and between chromosomes,2001,Chemical Senses,48,10.1093/chemse/26.2.151,United States,Article,Urbana,1,Journal,2-s2.0-0035111008
Stein L.,,WormBase: Network access to the genome and biology of Caenorhabditis elegans,2001,Nucleic Acids Research,231,10.1093/nar/29.1.82,United States,Article,Cold Spring Harbor,1,Journal,2-s2.0-0035165576
Koch R.,,Single nucleotide polymorphisms in wild isolates of Caenorhabditis elegans,2000,Genome Research,108,10.1101/gr.GR-1471R,Netherlands,Article,Utrecht,1,Journal,2-s2.0-0033670871
Baillie D.,,WABA success: A tool for sequence comparison between large genomes,2000,Genome Research,11,10.1101/gr.10.8.1071,Canada,Review,Burnaby,1,Journal,2-s2.0-0033828278
Kent W.,,"Conservation, regulation, synteny, and introns in a large-scale C. briggsae-C. elegans genomic alignment",2000,Genome Research,209,10.1101/gr.10.8.1115,United States,Article,Santa Cruz,1,Journal,2-s2.0-0033832676
Fischer G.,,Chromosomal evolution in Saccharomyces,2000,Nature,246,10.1038/35013058,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0034713383
Surzycki S.,,Repetitive-DNA elements are similarly distributed on Caenorhabditis elegans autosomes,2000,Proceedings of the National Academy of Sciences of the United States of America,45,10.1073/pnas.97.1.245,United States,Article,Albany,1,Journal,2-s2.0-0034602786
Burt D.W.,,The dynamics of chromosome evolution in birds and mammals,1999,Nature,230,10.1038/46555,United Kingdom,Article,Midlothian,0,Journal,2-s2.0-0033604564
Zhang J.,,Genome rearrangements by nonlinear transposons in maize,1999,Genetics,80,,United States,Article,Ames,0,Journal,2-s2.0-0032710552
Cáceres M.,,Generation of a widespread Drosophila inversion by a transposable element,1999,Science,159,10.1126/science.285.5426.415,United States;Spain,Article,Chicago;Barcelona,0,Journal,2-s2.0-0344417087
Thacker C.,,Functional genomics in Caenorhabditis elegans: An approach involving comparisons of sequences from related nematodes,1999,Genome Research,44,,Canada,Article,Vancouver,0,Journal,2-s2.0-0032923247
Wang D.Y.C.,,"Divergence time estimates for the early history of animal phyla and the origin of plants, animals and fungi",1999,Proceedings of the Royal Society B: Biological Sciences,298,10.1098/rspb.1999.0617,United States,Article,University Park,0,Journal,2-s2.0-0033593549
Brooke M.,,How old are animals?,1999,Trends in Ecology and Evolution,5,10.1016/S0169-5347(99)01628-6,United Kingdom,Short Survey,Cambridge,0,Journal,2-s2.0-0032960150
Romero D.,,Repeated sequences in bacterial chromosomes and plasmids: A glimpse from sequenced genomes,1999,Research in Microbiology,24,10.1016/S0923-2508(99)00119-9,Mexico,Article,Cuernavaca,0,Journal,2-s2.0-0343819839
Blaxter M.,,Caenorhabditis elegans is a nematode,1998,Science,235,10.1126/science.282.5396.2041,United Kingdom,Review,Edinburgh,0,Journal,2-s2.0-0032509180
,,Genome sequence of the nematode C. elegans: A platform for investigating biology,1998,Science,3146,10.1126/science.282.5396.2012,,Review,,0,Journal,2-s2.0-0032509302
Carmi I.,,The nuclear hormone receptor sex-1 is an X-chromosome signal that determines nematode sex,1998,Nature,103,10.1038/24164,United States,Article,Berkeley,0,Journal,2-s2.0-0032511983
Mironov A.A.,,Performance-guarantee gene predictions via spliced alignment,1998,Genomics,35,10.1006/geno.1998.5251,Russian Federation,Article,Moscow,0,Journal,2-s2.0-0032143413
Blaxter M.,,A molecular evolutionary framework for the phylum Nematoda,1998,Nature,1301,10.1038/32160,United Kingdom,Article,Edinburgh,0,Journal,2-s2.0-0032485270
Nesterova T.B.,,Comparative mapping of X chromosomes in vole species of the genus Microtus,1998,Chromosome Research,31,10.1023/A:1009266324602,Russian Federation;United Kingdom,Article,Novosibirsk;London,0,Journal,2-s2.0-0031933428
Mushegian A.,,"Large-scale taxonomic profiling of eukaryotic model organisms: A comparison of orthologous proteins encoded by the human, fly, nematode, and yeast genomes",1998,Genome Research,141,10.1101/gr.8.6.590,United States,Article,San Francisco,1,Journal,2-s2.0-0031877893
Ehrlich J.,,Synteny conservation and chromosome rearrangements during mammalian evolution,1997,Genetics,88,,United States;United States,Article,Bar Harbor;Princeton,0,Journal,2-s2.0-0030884401
Altschul S.,,Gapped BLAST and PSI-BLAST: A new generation of protein database search programs,1997,Nucleic Acids Research,54811,10.1093/nar/25.17.3389,United States,Review,Bethesda,1,Journal,2-s2.0-0030801002
Aguinaldo A.,,"Evidence for a clade of nematodes, arthropods and other moulting animals",1997,Nature,1193,10.1038/387489a0,United States,Article,Los Angeles,0,Journal,2-s2.0-0031010579
Gu X.,,A simple method for estimating the parameter of substitution rate variation among sites,1997,Molecular Biology and Evolution,113,10.1093/oxfordjournals.molbev.a025720,United States,Article,University Park,1,Journal,2-s2.0-0030734575
Hannenhalli S.,,Polynomial-time algorithm for computing translocation distance between genomes,1996,Discrete Applied Mathematics,82,10.1016/S0166-218X(96)00061-3,United States,Article,Los Angeles,1,Journal,2-s2.0-0000320128
Blanchette M.,,Parametric genome rearrangement,1996,Gene,99,10.1016/0378-1119(95)00878-0,Canada,Article,Montreal,0,Journal,2-s2.0-0029993075
Oosumi T.,,Identification of putative nonautonomous transposable elements associated with several transposon families in Caenorhabditis elegans,1996,Journal of Molecular Evolution,40,10.1007/BF02352294,United States,Article,Albany,0,Journal,2-s2.0-0029848883
Wootton J.C.,,[33] Analysis of compositionally biased regions in sequence databases,1996,Methods in Enzymology,561,10.1016/s0076-6879(96)66035-2,,Article,,0,Book Series,2-s2.0-0029901640
Oosumi T.,,Identification and characterization of putative transposable DNA elements in solanaceous plants and Caenorhabditis elegans,1995,Proceedings of the National Academy of Sciences of the United States of America,42,10.1073/pnas.92.19.8886,United States,Article,Albany,1,Journal,2-s2.0-0029021906
Kececioglu J.,,Of mice and men: Algorithms for evolutionary distances between genomes with translocation,1995,Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms,75,,United States,Conference Paper,Athens,0,Conference Proceeding,2-s2.0-84878713670
Barnes T.,,"Meiotic recombination, noncoding DNA and genomic organization in Caenorhabditis elegans",1995,Genetics,169,,,Article,,0,Journal,2-s2.0-0029098961
Takezaki N.,,Phylogenetic test of the molecular clock and linearized trees,1995,Molecular Biology and Evolution,666,,United States,Article,University Park,0,Journal,2-s2.0-0029100727
Thompson J.,,"CLUSTAL W: Improving the sensitivity of progressive multiple sequence alignment through sequence weighting, position-specific gap penalties and weight matrix choice",1994,Nucleic Acids Research,51767,10.1093/nar/22.22.4673,Germany,Article,Heidelberg,0,Journal,2-s2.0-0027968068
Kuwabara P.,,Cloning by synteny: Identifying C.briggse homologues of C.elegans genes,1994,Nucleic Acids Research,56,10.1093/nar/22.21.4414,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-0028099294
Akerib C.,,Identification of X chromosome regions in Caenorhabditis elegans that contain sex-determination signal elements,1994,Genetics,35,,United States,Article,Berkeley,0,Journal,2-s2.0-0028090084
Vanfleteren J.,,Molecular Genealogy of Some Nematode Taxa as Based on Cytochrome c and Globin Amino Acid Sequences,1994,Molecular Phylogenetics and Evolution,72,10.1006/mpev.1994.1012,Belgium,Article,Ghent,0,Journal,2-s2.0-0028451051
Kennedy B.P.,,The gut esterase gene (ges-1) from the nematodes Caenorhabditis elegans and Caenorhabditis briggsae,1993,Journal of Molecular Biology,94,10.1006/jmbi.1993.1094,Canada;Canada,Article,Kirkland;Calgary,0,Journal,2-s2.0-0027402124
Henikoff S.,,Amino acid substitution matrices from protein blocks,1992,Proceedings of the National Academy of Sciences of the United States of America,3879,10.1073/pnas.89.22.10915,United States,Article,Chevy Chase,1,Journal,2-s2.0-0026458378
Youn Hyung Lee ,,Conservation of gene organization and trans-splicing in the glyceraldehyde-3-phosphate dehydrogenase-encoding genes of Caenorhabditis briggsae,1992,Gene,32,10.1016/0378-1119(92)90126-A,United States,Article,Houston,0,Journal,2-s2.0-0026468322
Baird S.E.,,Reproductive isolation in Rhabditidae (Nematoda: Secernentea); mechanisms that isolate six species of three genera,1992,Evolution,62,10.1111/j.1558-5646.1992.tb02067.x,,Article,,1,Journal,2-s2.0-0026595469
Heschl M.,,Functional elements and domains inferred from sequence comparisons of a heat shock gene in two nematodes,1990,Journal of Molecular Evolution,41,10.1007/BF02101786,Canada,Article,Burnaby,0,Journal,2-s2.0-0025276506
Prasad S.,,Evolutionarily conserved coding sequences in the dpy-20-unc-22 region of Caenorhabditis elegans,1989,Genomics,24,10.1016/0888-7543(89)90045-1,Canada,Article,Burnaby,0,Journal,2-s2.0-0024708161
Pearson W.,,Improved tools for biological sequence comparison.,1988,Proceedings of the National Academy of Sciences of the United States of America,9124,10.1073/pnas.85.8.2444,United States,Article,Charlottesville,1,Journal,2-s2.0-0023989064
Montgomery E.,,A test for the role of natural selection in the stabilization of transposable element copy number in a population of Drosophila melanogaster,1987,Genetical Research,210,10.1017/S0016672300026707,United States,Article,Research Triangle Park,0,Journal,2-s2.0-0023284059
