Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wu T.T.,,Multicategory vertex discriminant analysis for high-dimensional data,2010,Annals of Applied Statistics,17,10.1214/10-AOAS345,United States,Article,College Park,1,Journal,2-s2.0-80052029012
Meinshausen N.,,Stability selection,2010,Journal of the Royal Statistical Society. Series B: Statistical Methodology,1084,10.1111/j.1467-9868.2010.00740.x,United Kingdom,Article,Oxford,1,Journal,2-s2.0-77958487535
Yuan M.,,Structured variable selection and estimation,2009,Annals of Applied Statistics,54,10.1214/09-AOAS254,United States,Article,Atlanta,1,Journal,2-s2.0-77955322588
Zou H.,,New multicategory boosting algorithms based on multicategory fisher-consistent losses,2008,Annals of Applied Statistics,64,10.1214/08-AOAS198,,Article,,1,Journal,2-s2.0-70049095487
Lange K.,,An MM algorithm for multicategory vertex discriminant analysis,2008,Journal of Computational and Graphical Statistics,18,10.1198/106186008X340940,United States,Article,Los Angeles,0,Journal,2-s2.0-53549084093
Wu T.,,Coordinate descent algorithms for lasso penalized regression,2008,Annals of Applied Statistics,418,10.1214/07-AOAS147,United States;United States,Article,Los Angeles;College Park,1,Journal,2-s2.0-84863879353
Wu S.,,Structured variable selection in support vector machines,2008,Electronic Journal of Statistics,9,10.1214/07-EJS125,United States,Article,Minneapolis,1,Journal,2-s2.0-72849134248
Zhang H.,,Variable selection for the multicategory SVM via adaptive sup-norm regularization,2008,Electronic Journal of Statistics,53,10.1214/08-EJS122,United States,Article,Raleigh,1,Journal,2-s2.0-47749133494
Wang L.,,On L<inf>1</inf>-norm multiclass support vector machines: Methodology and theory,2007,Journal of the American Statistical Association,70,10.1198/016214506000001383,United States,Article,Philadelphia,0,Journal,2-s2.0-34250708395
Liu Y.,,Multicategory ψ-learning,2006,Journal of the American Statistical Association,108,10.1198/016214505000000781,United States,Article,Chapel Hill,0,Journal,2-s2.0-33745638149
Li H.,,Robust and accurate cancer classification with gene expression profiling,2005,"Proceedings - 2005 IEEE Computational Systems Bioinformatics Conference, CSB 2005",17,10.1109/CSB.2005.49,United States,Conference Paper,Riverside,0,Conference Proceeding,2-s2.0-33745495816
Liu Y.,,Multicategory Ψ-Learning and support vector machine: Computational tools,2005,Journal of Computational and Graphical Statistics,85,10.1198/106186005X37238,United States,Article,Chapel Hill,0,Journal,2-s2.0-15944365213
Statnikov A.,,A comprehensive evaluation of multicategory classification methods for microarray gene expression cancer diagnosis,2005,Bioinformatics,589,10.1093/bioinformatics/bti033,United States,Article,Nashville,1,Journal,2-s2.0-15844413351
Dettling M.,,BagBoosting for tumor classification with gene expression data,2004,Bioinformatics,204,10.1093/bioinformatics/bth447,Switzerland,Article,"Zurich ZH,",1,Journal,2-s2.0-12344294601
Li T.,,A comparative study of feature selection and multiclass classfication methods for tissue classification based on gene expression,2004,Bioinformatics,466,10.1093/bioinformatics/bth267,United States,Article,Rochester,1,Journal,2-s2.0-7244248755
Zhang T.,,Statistical analysis of some multi-category large margin classification methods,2004,Journal of Machine Learning Research,148,,United States,Article,Yorktown Heights,0,Journal,2-s2.0-26944483874
Lee Y.,,Multicategory support vector machines: Theory and application to the classification of microarray data and satellite radiance data,2004,Journal of the American Statistical Association,437,10.1198/016214504000000098,United States,Article,Columbus,0,Journal,2-s2.0-2142775432
Zhang T.,,Statistical behavior and consistency of classification methods based on convex risk minimization,2004,Annals of Statistics,436,10.1214/aos/1079120130,United States,Article,Yorktown Heights,1,Journal,2-s2.0-4644257995
Dettling M.,,Boosting for tumor classification with gene expression data,2003,Bioinformatics,264,10.1093/bioinformatics/btf867,Switzerland,Article,"Zurich ZH,",0,Journal,2-s2.0-0038391397
Guermeur Y.,,Combining discriminant models with new multi-class SVMs,2002,Pattern Analysis and Applications,78,10.1007/s100440200015,France,Article,Vandoeouvre-les-Nancy,0,Journal,2-s2.0-0036088194
Tibshirani R.,,Diagnosis of multiple cancer types by shrunken centroids of gene expression,2002,Proceedings of the National Academy of Sciences of the United States of America,1974,10.1073/pnas.082099299,United States,Article,Palo Alto,1,Journal,2-s2.0-0037076272
Dudoit S.,,Comparison of discrimination methods for the classification of tumors using gene expression data,2002,Journal of the American Statistical Association,1776,10.1198/016214502753479248,United States,Article,Berkeley,0,Journal,2-s2.0-0036489046
Singh D.,,Gene expression correlates of clinical prostate cancer behavior,2002,Cancer Cell,1822,10.1016/S1535-6108(02)00030-2,United States;United States,Article,Boston;Boston,1,Journal,2-s2.0-19044391072
Khan J.,,Classification and diagnostic prediction of cancers using gene expression profiling and artificial neural networks,2001,Nature Medicine,1926,10.1038/89044,United States;United States,Article,Bethesda;Bethesda,0,Journal,2-s2.0-0034954414
Perou C.,,Molecular portraits of human breast tumours,2000,Nature,10043,10.1038/35021093,United States,Article,Stanford,0,Journal,2-s2.0-0034680102
Alizadeh A.A.,,Distinct types of diffuse large B-cell lymphoma identified by gene expression profiling,2000,Nature,7183,10.1038/35000501,United States,Article,Stanford,0,Journal,2-s2.0-0034598746
Golub T.,,Molecular classification of cancer: Class discovery and class prediction by gene expression monitoring,1999,Science,8575,10.1126/science.286.5439.531,United States;United States,Article,Cambridge;Boston,0,Journal,2-s2.0-0033569406
Alon U.,,Broad patterns of gene expression revealed by clustering analysis of tumor and normal colon tissues probed by oligonucleotide arrays,1999,Proceedings of the National Academy of Sciences of the United States of America,3042,10.1073/pnas.96.12.6745,United States,Article,Princeton,1,Journal,2-s2.0-0033536012
Bredensteiner E.J.,,Multicategory Classification by Support Vector Machines,1999,Computational Optimization and Applications,268,10.1007/978-1-4615-5197-3_5,United States,Article,Evansville,0,Journal,2-s2.0-0001849156
Breiman L.,,Better subset regression using the nonnegative garrote,1995,Technometrics,589,10.1080/00401706.1995.10484371,United States,Article,Berkeley,0,Journal,2-s2.0-84874257732
