Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Cool K.,,Performance differences among strategic group members,1988,Strategic Management Journal,296,10.1002/smj.4250090302,France,Article,Fontainebleau,0,Journal,2-s2.0-84989135189
Fiegenbaum A.,,The concept of stable strategic time periods in strategic group research,1987,Managerial and Decision Economics,41,10.1002/mde.4090080208,United States,Article,Urbana,0,Journal,2-s2.0-84986734262
Hatten K.,,"Strategic groups, asymmetrical mobility barriers and contestability",1987,Strategic Management Journal,215,10.1002/smj.4250080404,United States,Article,Boston,0,Journal,2-s2.0-84989038889
McGee J.,,"Strategic groups: Theory, research and taxonomy",1986,Strategic Management Journal,462,10.1002/smj.4250070204,United Kingdom,Article,London,0,Journal,2-s2.0-84989133341
Milligan G.,,An examination of procedures for determining the number of clusters in a data set,1985,Psychometrika,2254,10.1007/BF02294245,United States,Article,Columbus,0,Journal,2-s2.0-34250115918
Harrigan K.,,An application of clustering for strategic group analysis,1985,Strategic Management Journal,213,10.1002/smj.4250060105,United States,Article,New York,0,Journal,2-s2.0-84989114089
Hawes J.,,A taxonomy of competitive retailing strategies,1984,Strategic Management Journal,128,10.1002/smj.4250050307,United States,Article,Akron,0,Journal,2-s2.0-84989052094
Eck J.,,Detecting financially troubled property-liability insurers,1982,Journal of Business Research,4,10.1016/0148-2963(82)90004-2,United States,Article,Topeka,0,Journal,2-s2.0-49049139462
Everitt B.,,Unresolved problems in cluster analysis,1979,Biometrics,233,10.2307/2529943,United Kingdom,Article,London,0,Journal,2-s2.0-0018332017
Caves R.,,From entry barriers to mobility barriers:Conjectural decisions and contrived deterrence to newcompetition,1977,Quarterly Journal of Economics,961,10.2307/1885416,United States,Article,Cambridge,0,Journal,2-s2.0-84959825367
Sharpe W.,,CAPITAL ASSET PRICES: A THEORY OF MARKET EQUILIBRIUM UNDER CONDITIONS OF RISK,1964,The Journal of Finance,6828,10.1111/j.1540-6261.1964.tb02865.x,,Article,,1,Journal,2-s2.0-84980092818
