Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wolf L.,,Perception strategies in hierarchical vision systems,2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,18,10.1109/CVPR.2006.220,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-33845597647
Mutch J.,,"Multiclass object recognition with sparse, localized features",2006,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,352,10.1109/CVPR.2006.200,Canada,Conference Paper,Vancouver,0,Conference Proceeding,2-s2.0-33845569574
Marín-Jiménez M.,,Empirical study of multi-scale filter banks for object categorization,2006,Proceedings - International Conference on Pattern Recognition,8,10.1109/ICPR.2006.491,Spain,Conference Paper,Granada,0,Conference Proceeding,2-s2.0-33847343212
Lazebnik S.,,A maximum entropy framework for part-based texture and object recognition,2005,Proceedings of the IEEE International Conference on Computer Vision,138,10.1109/ICCV.2005.10,United States,Conference Paper,Notre Dame,0,Conference Proceeding,2-s2.0-33745854718
Evans K.,,Perception of objects in natural scenes: Is it really attention free?,2005,Journal of Experimental Psychology: Human Perception and Performance,184,10.1037/0096-1523.31.6.1476,United States,Article,Princeton,0,Journal,2-s2.0-32644480267
Dalal N.,,Histograms of oriented gradients for human detection,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",20757,10.1109/CVPR.2005.177,France,Conference Paper,Saint-Ismier,0,Conference Proceeding,2-s2.0-33645146449
Hung C.,,Fast readout of object identity from macaque inferior temporal cortex,2005,Science,477,10.1126/science.1117593,United States;United States;United States,Article,Cambridge;Cambridge;Cambridge,0,Journal,2-s2.0-27644475783
Bileschi S.,,"A unified system for object detection, texture recognition, and context analysis based on the standard model feature set",2005,BMVC 2005 - Proceedings of the British Machine Vision Conference 2005,26,10.5244/C.19.8,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84898443841
Serre T.,,Object recognition with features inspired by visual cortex,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",639,10.1109/CVPR.2005.254,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-24644511277
Berg A.,,Shape matching and object recognition using low distortion correspondences,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",626,10.1109/CVPR.2005.320,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-24644502276
