Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang W.,,Unsupervised learning of acoustic features via deep canonical correlation analysis,2015,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",74,10.1109/ICASSP.2015.7178840,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84946062638
Huang F.,,Learning Representations for Weakly Supervised Natural Language Processing Tasks,2014,Computational Linguistics,28,10.1162/COLI_a_00167,United States,Article,Philadelphia,0,Journal,2-s2.0-84897743792
Bansal M.,,Tailoring continuous word representations for dependency parsing,2014,"52nd Annual Meeting of the Association for Computational Linguistics, ACL 2014 - Proceedings of the Conference",151,10.3115/v1/p14-2131,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84906933205
Sarath C.A.P.,,An autoencoder approach to learning bilingual word representations,2014,Advances in Neural Information Processing Systems,174,,India,Conference Paper,Chennai,0,Conference Proceeding,2-s2.0-84929385996
Faruqui M.,,Improving vector space word representations using multilingual correlation,2014,"14th Conference of the European Chapter of the Association for Computational Linguistics 2014, EACL 2014",265,10.3115/v1/e14-1049,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-84905694258
Bruni E.,,Multimodal distributional semantics,2014,Journal of Artificial Intelligence Research,316,10.1613/jair.4135,Italy,Article,Trento,1,Journal,2-s2.0-84894469728
Vulić I.,,A study on bootstrapping bilingual vector spaces from non-parallel data (and Nothing Else),2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",32,,Belgium,Conference Paper,3000 Leuven,0,Conference Proceeding,2-s2.0-84905705445
Irvine A.,,Supervised bilingual lexicon induction with multiple monolingual signals,2013,"NAACL HLT 2013 - 2013 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Proceedings of the Main Conference",37,,United States,Conference Paper,Baltimore,0,Conference Proceeding,2-s2.0-84926148917
Chang K.,,Multi-relational latent semantic analysis,2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",46,,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-84905701581
Zou W.Y.,,Bilingual word embeddings for phrase-based machine translation,2013,"EMNLP 2013 - 2013 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",299,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84926285904
Andrew G.,,Deep canonical correlation analysis,2013,"30th International Conference on Machine Learning, ICML 2013",357,,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-84897553529
Luong M.T.,,Better word representations with recursive neural networks for morphology,2013,"CoNLL 2013 - 17th Conference on Computational Natural Language Learning, Proceedings",378,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-85069972274
Bansal M.,,Unsupervised translation sense clustering,2012,"NAACL HLT 2012 - 2012 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Proceedings of the Conference",12,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-84899896482
