Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Torralba A.,,80 million tiny images: A large data set for nonparametric object and scene recognition,2008,IEEE Transactions on Pattern Analysis and Machine Intelligence,1135,10.1109/TPAMI.2008.128,United States,Article,Cambridge,0,Journal,2-s2.0-54749092170
Weston J.,,Deep learning via semi-supervised embedding,2008,Proceedings of the 25th International Conference on Machine Learning,205,10.1145/1390156.1390303,United States,Conference Paper,Princeton,0,Conference Proceeding,2-s2.0-56449119888
Osadchy M.,,Synergistic face detection and pose estimation with energy-based models,2007,Journal of Machine Learning Research,199,,Israel,Article,Haifa,0,Journal,2-s2.0-34249661090
Bowling M.,,Action respecting embedding,2005,ICML 2005 - Proceedings of the 22nd International Conference on Machine Learning,29,10.1145/1102351.1102360,Canada,Conference Paper,Edmonton,0,Conference Proceeding,2-s2.0-31844456089
Belkin M.,,On manifold regularization,2005,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,178,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-33745465341
Chopra S.,,"Learning a similarity metric discriminatively, with application to face verification",2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",1447,10.1109/CVPR.2005.202,United States,Conference Paper,New York,0,Conference Proceeding,2-s2.0-24644436425
Huang R.,,A hybrid face recognition method using Markov random fields,2004,Proceedings - International Conference on Pattern Recognition,35,10.1109/ICPR.2004.1334492,United States,Conference Paper,Brunswick,0,Conference Proceeding,2-s2.0-10044290357
LeCun Y.,,Learning methods for generic object recognition with invariance to pose and lighting,2004,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,687,,United States,Conference Paper,New York,0,Conference Proceeding,2-s2.0-5044231640
Wersing H.,,Learning optimized features for hierarchical models of invariant object recognition,2003,Neural Computation,140,10.1162/089976603321891800,Germany,Article,Offenbach,0,Journal,2-s2.0-0038159929
Wiskott L.,,Slow feature analysis: Unsupervised learning of invariances,2002,Neural Computation,618,10.1162/089976602317318938,United States;Germany;Germany,Article,San Diego;Berlin;Berlin,0,Journal,2-s2.0-0036546660
Tenenbaum J.,,A global geometric framework for nonlinear dimensionality reduction,2000,Science,8778,10.1126/science.290.5500.2319,United States,Article,Palo Alto,0,Journal,2-s2.0-0034704229
Roweis S.T.,,Nonlinear dimensionality reduction by locally linear embedding,2000,Science,10053,10.1126/science.290.5500.2323,United Kingdom,Article,London,0,Journal,2-s2.0-0034704222
Roobaert D.,,View-based 3D object recognition with support vector machines,1999,Neural Networks for Signal Processing - Proceedings of the IEEE Workshop,86,,Sweden,Conference Paper,Stockholm,0,Conference Proceeding,2-s2.0-0033347943
Becker S.,,Implicit learning in 3D object recognition: The importance of temporal context,1999,Neural Computation,42,10.1162/089976699300016683,Canada,Article,Hamilton,0,Journal,2-s2.0-0033556920
LeCun Y.,,Gradient-based learning applied to document recognition,1998,Proceedings of the IEEE,16783,10.1109/5.726791,United States;United States,Article,San Antonio;New York,0,Journal,2-s2.0-0032203257
Becker S.,,Learning temporally persistent hierarchical representations,1997,Advances in Neural Information Processing Systems,7,,Canada,Conference Paper,Hamilton,0,Conference Proceeding,2-s2.0-0039831648
Nayar S.,,Real-time focus range sensor,1996,IEEE Transactions on Pattern Analysis and Machine Intelligence,160,10.1109/34.546256,United States;Japan,Article,New York;Tokyo,0,Journal,2-s2.0-0030387952
Samaria F.,,Parameterisation of a stochastic model for human face identification,1994,IEEE Workshop on Applications of Computer Vision - Proceedings,1772,,United Kingdom,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-0028734063
Becker S.,,Self-organizing neural network that discovers surfaces in random-dot stereograms,1992,Nature,171,10.1038/355161a0,Canada,Article,Toronto,0,Journal,2-s2.0-0026586030
