Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Shipman L.,,A THEORETICAL STUDY OF EXCITONS IN CHLOROPHYLL a PHOTOSYSTEMS ON A PICOSECOND TIMESCALE,1980,Photochemistry and Photobiology,49,10.1111/j.1751-1097.1980.tb03698.x,United States,Article,Lemont,0,Journal,2-s2.0-84995012918
Melis A.,,"The kinetic relationship between the C-550 absorbance change, the reduction of Q(ΔA<inf>320</inf>) and the variable fluorescence yield change in chloroplasts at room temperature",1979,BBA - Bioenergetics,63,10.1016/0005-2728(79)90094-X,Netherlands,Article,Leiden,0,Journal,2-s2.0-0018786870
Kawamura M.,,Quantitative relationship between two reaction centersin the photosynthetic system of blue-green algae,1979,Plant and Cell Physiology,124,,Japan,Article,Tokyo,0,Journal,2-s2.0-0001467735
Jursinic P.,,Flash-yield pattern for photosynthetic oxygen evolution in Chlorella and chloroplasts as a function of excitation intensity,1979,Archives of Biochemistry and Biophysics,10,10.1016/0003-9861(79)90300-X,United States,Article,Peoria,0,Journal,2-s2.0-0018520597
Melis A.,,BIPHASIC ENERGY CONVERSION KINETICS AND ABSORBANCE DIFFERENCE SPECTRA OF PHOTOSYSTEM II OF CHLOROPLASTS. EVIDENCE FOR TWO DIFFERENT PHOTOSYSTEM II REACTION CENTERS,1979,Photochemistry and Photobiology,131,10.1111/j.1751-1097.1979.tb07061.x,Netherlands,Article,Leiden,0,Journal,2-s2.0-84995071761
Strasser R.,,The yield of energy transfer and the spectral distribution of excitation energy in the photochemical apparatus of flashed bean leaves,1977,BBA - Bioenergetics,27,10.1016/0005-2728(77)90128-1,United States,Article,San Diego,0,Journal,2-s2.0-0017657813
Mimuro M.,,Estimation of chlorophyll a distribution in the photosynthetic pigment systems I and II of the blue-green alga Anabaena variabilis,1977,BBA - Bioenergetics,41,10.1016/0005-2728(77)90039-1,Japan,Article,Tokyo,0,Journal,2-s2.0-0017582679
Ried A.,,Distribution of excitation energy among photosystem I and photosystem II in red algae. I. Action spectra of light reactions I and II,1977,BBA - Bioenergetics,26,10.1016/0005-2728(77)90020-2,Germany,Article,Frankfurt am Main,0,Journal,2-s2.0-0017596028
Wang R.,,ACTION SPECTRA FOR PHOTOREACTIONS I AND II OF PHOTOSYNTHESIS IN THE BLUE‐GREEN ALGA ANACYSTIS NIDULANS,1977,Photochemistry and Photobiology,68,10.1111/j.1751-1097.1977.tb07429.x,United States,Article,Austin,0,Journal,2-s2.0-84981611001
Wang R.,,SIMULTANEOUS MEASUREMENT OF ACTION SPECTRA FOR PHOTOREACTIONS I AND II OF PHOTOSYNTHESIS,1976,Photochemistry and Photobiology,12,10.1111/j.1751-1097.1976.tb07274.x,United States,Editorial,Austin,0,Journal,2-s2.0-84981690431
Melis A.,,HETEROGENEITY OF THE PHOTOCHEMICAL CENTERS IN SYSTEM II OF CHLOROPLASTS,1976,Photochemistry and Photobiology,219,10.1111/j.1751-1097.1976.tb07259.x,United States,Editorial,Tallahassee,0,Journal,2-s2.0-0016955230
Kitajima M.,,Excitation spectra for Photosystem I and Photosystem II in chloroplasts and the spectral characteristics of the distribution of quanta between the two photosystems,1975,BBA - Bioenergetics,83,10.1016/0005-2728(75)90131-0,United States,Article,San Diego,0,Journal,2-s2.0-0016701493
Butler W.,,Fluorescence quenching in Photosystem II of chloroplasts,1975,BBA - Bioenergetics,265,10.1016/0005-2728(75)90210-8,United States,Article,San Diego,0,Journal,2-s2.0-0016637141
Sun A.,,Pigment systems and electron transport in chloroplasts I. Quantum requirements for the two light reactions in spinach chloroplasts,1971,BBA - Bioenergetics,63,10.1016/0005-2728(71)90207-6,United States,Article,Berkeley,0,Journal,2-s2.0-0015225939
Joliot P.,,Analysis of the interactions between the two photosystems in isolated chloroplasts,1968,BBA - Bioenergetics,115,10.1016/0005-2728(68)90191-6,United States,Article,Princeton,0,Journal,2-s2.0-0014400748
Schmid G.,,Photosynthetic units.,1968,The Journal of general physiology,35,10.1085/jgp.52.2.212,,Article,,1,Journal,2-s2.0-0014318609
Wintermans J.,,Spectrophotometric characteristics of chlorophylls a and b and their phenophytins in ethanol,1965,BBA - Biophysics Including Photosynthesis,1218,10.1016/0926-6585(65)90170-6,Netherlands,Article,Nijmegen,0,Journal,2-s2.0-0013855617
JOLIOT A.,,KINETIC STUDY OF THE POTOCHEMICAL REACTION LIBERATING OXYGEN DURING,1964,Comptes rendus hebdomadaires des séances de l'Académie,337,,,Article,,0,Journal,2-s2.0-78651153734
KOK B.,,ON THE EFFICIENCY OF CHLORELLA GROWTH,1952,Acta Botanica Neerlandica,21,10.1111/j.1438-8677.1952.tb00022.x,Netherlands,Article,Wageningen,0,Journal,2-s2.0-84977284148
Gaffron H.,,Zur Theorie der Assimilation,1936,Die Naturwissenschaften,25,10.1007/BF01474887,,Article,,0,Journal,2-s2.0-34250966473
Gaffron H.,,Zur Theorie der Assimilation,1936,Die Naturwissenschaften,48,10.1007/BF01473561,,Article,,0,Journal,2-s2.0-0002035366
Arnold W.,,The chlorophyll unit in photosynthesis,1934,Journal of General Physiology,12,10.1085/jgp.18.1.109,United States,Article,Cambridge,1,Journal,2-s2.0-0006268411
Emerson R.,,The photochemical reaction in photosynthesis,1932,Journal of General Physiology,223,10.1085/jgp.16.2.191,United States,Article,Pasadena,0,Journal,2-s2.0-0000010075
