Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Martinetz T.,,A neural network for robot control: Cooperation between neural units as a requirement for learning,1993,Computers and Electrical Engineering,10,10.1016/0045-7906(93)90053-T,United States,Article,Urbana,0,Journal,2-s2.0-0027623435
Walter J.,,Implementation of Self-Organizing Neural Networks for Visuo-Motor Control of an Industrial Robot,1993,IEEE Transactions on Neural Networks,126,10.1109/72.182698,Germany,Article,Bielefeld,0,Journal,2-s2.0-0027205841
Martinetz T.,,“Neural-Gas” Network for Vector Quantization and its Application to Time-Series Prediction,1993,IEEE Transactions on Neural Networks,1054,10.1109/72.238311,United States,Article,Urbana,0,Journal,2-s2.0-0027632248
Bauer H.,,Quantifying the Neighborhood Preservation of Self-Organizing Feature Maps,1992,IEEE Transactions on Neural Networks,228,10.1109/72.143371,Germany,Article,Frankfurt am Main,0,Journal,2-s2.0-0026898892
Martinetz T.,,Three-Dimensional Neural Net for Learning Visuomotor Coordination of a Robot Arm,1990,IEEE Transactions on Neural Networks,168,10.1109/72.80212,United States,Article,Urbana,0,Journal,2-s2.0-0025399106
Kangas J.,,Variants of Self-Organizing Maps,1990,IEEE Transactions on Neural Networks,226,10.1109/72.80208,Finland,Article,Espoo,0,Journal,2-s2.0-0025401203
Durbin R.,,A dimension reduction framework for understanding cortical maps,1990,Nature,261,10.1038/343644a0,United States,Article,Palo Alto,0,Journal,2-s2.0-0025014537
Kohonen T.,,The Self-Organizing Map,1990,Proceedings of the IEEE,5085,10.1109/5.58325,Finland;Finland,Article,Espoo;Helsinki,0,Journal,2-s2.0-0025489075
Nasrabadi N.,,Vector quantization of images based upon the Kohonen self-organizing feature maps,1988,,179,,United States,Conference Paper,Worcester,0,Conference Proceeding,2-s2.0-0024123143
Naylor J.,,Analysis of a neural network algorithm for vector quantization of speech parameters,1988,Neural Networks,26,10.1016/0893-6080(88)90341-3,United States,Article,,0,Journal,2-s2.0-0024178254
Nasrabadi N.,,Image Coding Using Vector Quantization: A Review,1988,IEEE Transactions on Communications,721,10.1109/26.3776,United States,Article,Worcester,0,Journal,2-s2.0-0024056708
Knudsen E.,,Computational maps in the brain,1987,Annual Review of Neuroscience,228,,United States,Article,Stanford,0,Journal,2-s2.0-0023161088
Blasdel G.,,Voltage-sensitive dyes reveal a modular organization in monkey striate cortex,1986,Nature,569,10.1038/321579a0,United States,Article,Pittsburgh,0,Journal,2-s2.0-0022545418
Kelso S.,,Hebbian synapses in hippocampus,1986,Proceedings of the National Academy of Sciences of the United States of America,350,10.1073/pnas.83.14.5326,United States,Article,Duarte,1,Journal,2-s2.0-0039224215
Makhoul J.,,Vector Quantization in Speech Coding,1985,Proceedings of the IEEE,533,10.1109/PROC.1985.13340,United States,Article,Cambridge,0,Journal,2-s2.0-0022148098
