Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Nonaka S.,,Determination of left-right patterning of the mouse embryo by artificial nodal flow,2002,Nature,473,10.1038/nature00849,Japan,Article,Suita,0,Journal,2-s2.0-0037019287
Pazour G.,,Polycystin-2 localizes to kidney cilia and the ciliary level is elevated in orpk mice with polycystic kidney disease,2002,Current Biology,384,10.1016/S0960-9822(02)00877-1,United States,Note,Worcester,1,Journal,2-s2.0-0037019017
Sloboda R.,,A healthy understanding of intraflagellar transport,2002,Cell Motility and the Cytoskeleton,38,10.1002/cm.10035,United States,Short Survey,Hanover,1,Journal,2-s2.0-0036250552
Pazour G.,,"The intraflagellar transport protein, IFT88, is essential for vertebrate photoreceptor assembly and maintenance",2002,Journal of Cell Biology,341,10.1083/jcb.200107108,United States,Article,Worcester,0,Journal,2-s2.0-0036544554
Gervais F.G.,,Recruitment and activation of caspase-8 by the Huntingtin-interacting protein Hip-1 and a novel partner Hippi,2002,Nature Cell Biology,245,10.1038/ncb735,Canada,Article,Kirkland,0,Journal,2-s2.0-0036173770
Essner J.J.,,Conserved function for embryonic nodal cilia,2002,Nature,278,10.1038/418037a,United States,Article,Salt Lake City,0,Journal,2-s2.0-0037019298
Praetorius H.,,Bending the MDCK cell primary cilium increases intracellular calcium,2001,Journal of Membrane Biology,611,10.1007/s00232-001-0075-4,United States,Article,Bethesda,0,Journal,2-s2.0-0035498717
Rieder C.,,The centrosome in vertebrates: More than a microtubule-organizing center,2001,Trends in Cell Biology,182,10.1016/S0962-8924(01)02085-2,United States,Review,Albany,0,Journal,2-s2.0-0035478337
Brueckner M.,,Cilia propel the embryo in the right direction,2001,American Journal of Medical Genetics,69,10.1002/1096-8628(20010715)101:4<339::AID-AJMG1442>3.0.CO;2-P,United States,Conference Paper,New Haven,0,Journal,2-s2.0-0035879553
Somlo S.,,Human disease: Calcium signaling in polycystic kidney disease,2001,Current Biology,75,10.1016/S0960-9822(01)00193-2,United States;United States,Review,New Haven;New Haven,1,Journal,2-s2.0-0035337902
Taulman P.,,"Polaris, a protein involved in left-right axis patterning, localizes to basal bodies and cilia",2001,Molecular Biology of the Cell,246,10.1091/mbc.12.3.589,United States,Article,Birmingham,0,Journal,2-s2.0-0035159015
Pazour G.,,"Chlamydomonas IFT88 and its mouse homologue, polycystic kidney disease gene Tg737, are required for assembly of cilia and flagella",2000,Journal of Cell Biology,761,10.1083/jcb.151.3.709,United States,Article,Worcester,1,Journal,2-s2.0-0034735526
Marszalek J.,,Genetic evidence for selective transport of opsin and arrestin by kinesin-II in mammalian photoreceptors,2000,Cell,312,10.1016/S0092-8674(00)00023-4,United States;United States,Article,San Diego;San Diego,1,Journal,2-s2.0-0034697971
Murcia N.,,The Oak Ridge Polycystic Kidney (orpk) disease gene is required for left-right axis determination,2000,Development,338,,United States,Article,Cleveland,0,Journal,2-s2.0-0034042763
Howard P.,,Identification of a conserved protein that interacts with specific LIM homeodomain transcription factors,2000,Journal of Biological Chemistry,43,10.1074/jbc.275.18.13336,United States,Article,Portland,1,Journal,2-s2.0-0034607996
Meeks M.,,Primary ciliary dyskinesia (PCD),2000,Pediatric Pulmonology,122,10.1002/(SICI)1099-0496(200004)29:4<307::AID-PPUL11>3.0.CO;2-2,United Kingdom,Article,London,0,Journal,2-s2.0-0034107313
Supp D.M.,,Targeted deletion of the ATP binding domain of left-right dynein confirms its role in specifying development of left-right asymmetries,1999,Development,176,,United States;United States,Article,Cincinnati;Cincinnati,0,Journal,2-s2.0-0033377234
Barr M.,,A polycystic kidney-disease gene homologue required for male mating behaviour in C. elegans,1999,Nature,383,10.1038/43913,United States,Article,Pasadena,0,Journal,2-s2.0-0033598394
Takeda S.,,Left-right asymmetry and kinesin superfamily protein KIF3a: New insights in determination of laterality and mesoderm induction by KIF3A(-/-) mice analysis,1999,Journal of Cell Biology,356,10.1083/jcb.145.4.825,Japan,Article,Tokyo,1,Journal,2-s2.0-0033577894
Marszalek J.,,Situs inversus and embryonic ciliary morphogenesis defects in mouse mutants lacking the KIF3A subunit of kinesin-II,1999,Proceedings of the National Academy of Sciences of the United States of America,411,10.1073/pnas.96.9.5043,United States,Article,San Diego,1,Journal,2-s2.0-0033609103
Händel M.,,Selective targeting of somatostatin receptor 3 to neuronal cilia,1999,Neuroscience,277,10.1016/S0306-4522(98)00354-6,Germany,Article,Magdeburg,0,Journal,2-s2.0-0345561551
Rosenbaum J.,,Intraflagellar transport: The eyes have it,1999,Journal of Cell Biology,144,10.1083/jcb.144.3.385,United States,Short Survey,New Haven,0,Journal,2-s2.0-0033535057
Pazour G.,,The DHC1b (DHC2) isoform of cytoplasmic dynein is required for flagellar assembly,1999,Journal of Cell Biology,331,10.1083/jcb.144.3.473,United States,Article,Worcester,1,Journal,2-s2.0-0033535044
Sung C.H.,,Rhodopsin trafficking and its role in retinal dystrophies,1999,International Review of Cytology,82,10.1016/s0074-7696(08)62706-0,United States,Review,New York,0,Book Series,2-s2.0-0033990346
Porter M.,,Cytoplasmic dynein heavy chain 1b is required for flagellar assembly in Chlamydomonas,1999,Molecular Biology of the Cell,250,10.1091/mbc.10.3.693,United States,Article,Minneapolis,0,Journal,2-s2.0-0032949365
Okada Y.,,Abnormal nodal flow precedes situs inversus in iv and inv mice,1999,Molecular Cell,346,10.1016/S1097-2765(00)80197-5,Japan,Article,Tokyo,1,Journal,2-s2.0-0033212985
Nonaka S.,,Randomization of left-right asymmetry due to loss of nodal cilia generating leftward flow of extraembryonic fluid in mice lacking KIF3B motor protein,1998,Cell,1123,10.1016/S0092-8674(00)81705-5,Japan,Article,Tokyo,1,Journal,2-s2.0-0032428685
Cole D.,,Chlamydomonas kinesin-II-dependent intraflagellar transport (IFT): IFT particles contain proteins required for ciliary assembly in Caenorhabditis elegans sensory neurons,1998,Journal of Cell Biology,632,10.1083/jcb.141.4.993,United States,Article,New Haven,1,Journal,2-s2.0-0031750484
Piperno G.,,Transport of a novel complex in the cytoplasmic matrix of Chlamydomonas flagella,1997,Proceedings of the National Academy of Sciences of the United States of America,208,10.1073/pnas.94.9.4457,United States,Article,New York,1,Journal,2-s2.0-0030955070
Mochizuki T.,,"PKD2, a gene for polycystic kidney disease that encodes an integral membrane protein",1996,Science,1069,10.1126/science.272.5266.1339,United States,Article,New York,0,Journal,2-s2.0-15844385078
Beech P.L.,,Localization of kinesin superfamily proteins to the connecting cilium of fish photoreceptors,1996,Journal of Cell Science,71,,Australia;United States,Article,Parkville;New Haven,0,Journal,2-s2.0-0029935169
Bellomo D.,,Cell proliferation in mammalian gastrulation: The ventral node and notochord are relatively quiescent,1996,Developmental Dynamics,99,10.1002/(SICI)1097-0177(199604)205:4<471::AID-AJA10>3.0.CO;2-4,United Kingdom,Article,London,1,Journal,2-s2.0-0029873599
Vashishtha M.,,The kinesin-homologous protein encoded by the Chlamydomonas FLA10 gene is associated with basal bodies and centrioles,1996,Journal of Cell Science,63,,United States,Article,New York,0,Journal,2-s2.0-0029974466
Wheatley D.,,Expression of primary cilia in mammalian cells,1996,Cell Biology International,275,10.1006/cbir.1996.0011,United Kingdom,Article,Aberdeen,0,Journal,2-s2.0-0029923060
Kozminski K.,,The Chlamydomonas kinesin-like protein FLA10 is involved in motility associated with the flagellar membrane,1995,Journal of Cell Biology,404,10.1083/jcb.131.6.1517,United States,Article,New Haven,1,Journal,2-s2.0-0029585763
The International Polycystic Kidney Disease Consortium ,,Polycystic kidney disease: The complete structure of the PKD1 gene and its protein,1995,Cell,590,10.1016/0092-8674(95)90339-9,,Article,,1,Journal,2-s2.0-0029002967
Wick M.,,Molecular cloning of a novel protein regulated by opioid treatment of NG108-15 cells,1995,Molecular Brain Research,20,10.1016/0169-328X(95)00090-F,United States,Article,Minneapolis,0,Journal,2-s2.0-0029048008
Moyer J.H.,,Candidate gene associated with a mutation causing recessive polycystic kidney disease in mice,1994,Science,294,10.1126/science.8191288,United States,Article,Oak Ridge,0,Journal,2-s2.0-0028322016
Kozminski K.,,A motility in the eukaryotic flagellum unrelated to flagellar beating,1993,Proceedings of the National Academy of Sciences of the United States of America,622,10.1073/pnas.90.12.5519,United States,Article,New Haven,1,Journal,2-s2.0-0027286361
Rieder C.,,The resorption of primary cilia during mitosis in a vertebrate (PtK<inf>1</inf>) cell line,1979,Journal of Ultrasructure Research,137,10.1016/S0022-5320(79)90152-7,United States,Article,Madison,0,Journal,2-s2.0-0018694416
Afzelius B.,,A human syndrome caused by immotile cilia,1976,Science,854,10.1126/science.1084576,Sweden,Article,Stockholm,0,Journal,2-s2.0-0017162819
Andrews P.M.,,A scanning electron microscopic study of the nephron,1974,American Journal of Anatomy,90,10.1002/aja.1001400107,United States;United States,Article,Dallas;Boulder,0,Journal,2-s2.0-0016228408
