Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zhang Q.,,Multiple-view multiple-learner active learning,2010,Pattern Recognition,49,10.1016/j.patcog.2010.04.004,China,Article,Shanghai,0,Journal,2-s2.0-78650197593
Lima N.,,Creating an ensemble of diverse support vector machines using Adaboost,2009,Proceedings of the International Joint Conference on Neural Networks,14,10.1109/IJCNN.2009.5178915,Brazil,Conference Paper,Natal,0,Conference Proceeding,2-s2.0-70449389296
Vaghela V.B.,,Boost a weak learner to a strong learner using ensemble system approach,2009,"2009 IEEE International Advance Computing Conference, IACC 2009",8,10.1109/IADCC.2009.4809227,,Conference Paper,,0,Conference Proceeding,2-s2.0-66249138151
Wang Z.,,Asymmetric real adaboost,2008,Proceedings - International Conference on Pattern Recognition,6,,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-77957954427
Deng P.,,Multi-view face detection based on AdaBoost and skin color,2008,"Proceedings - The 1st International Conference on Intelligent Networks and Intelligent Systems, ICINIS 2008",8,10.1109/ICINIS.2008.60,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-58049157707
Haffari G.,,Boosting with incomplete information,2008,Proceedings of the 25th International Conference on Machine Learning,6,10.1145/1390156.1390203,Canada,Conference Paper,Burnaby,0,Conference Proceeding,2-s2.0-56449090322
Wu B.,,Fast rotation invariant multi-View face detection based on real adaboost,2004,Proceedings - Sixth IEEE International Conference on Automatic Face and Gesture Recognition,261,10.1300/J083v43n02_06,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-4544255195
Schapire R.,,A brief introduction to boosting,1999,IJCAI International Joint Conference on Artificial Intelligence,710,,United States,Conference Paper,Florham Park,0,Conference Proceeding,2-s2.0-84880692052
Grove A.,,Boosting in the limit: Maximizing the margin of learned ensembles,1998,Proceedings of the National Conference on Artificial Intelligence,164,,United States,Conference Paper,Princeton,0,Conference Proceeding,2-s2.0-0031638384
Freund Y.,,A Decision-Theoretic Generalization of On-Line Learning and an Application to Boosting,1997,Journal of Computer and System Sciences,7899,10.1006/jcss.1997.1504,United States,Article,Florham Park,1,Journal,2-s2.0-0031211090
