Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Fombrun C.,,Structuring small firms for rapid growth,1989,Journal of Business Venturing,68,10.1016/0883-9026(89)90025-6,United States,Article,New York,0,Journal,2-s2.0-38249026045
Lafuente A.,,Types of entrepreneurs and firms: The case of new Spanish firms,1989,Strategic Management Journal,85,10.1002/smj.4250100103,Spain,Article,Zaragoza,0,Journal,2-s2.0-84989029983
O'Farrell P.,,The Relative Competitiveness and Performance of Small Manufacturing Firms in Scotland and the Mid-West of Ireland: An Analysis of Matched Pairs,1988,Regional Studies,42,10.1080/00343408812331345080,United Kingdom,Article,Edinburgh,0,Journal,2-s2.0-0024161698
Hitchens D.,,Comparative performance of small manufacturing companies in South Wales and Northern Ireland,1988,Omega,15,10.1016/0305-0483(88)90016-3,United Kingdom,Article,Belfast,0,Journal,2-s2.0-0024161026
Lorenzoni G.,,Constellations of firms and new ventures,1988,Journal of Business Venturing,148,10.1016/0883-9026(88)90029-8,Italy,Article,Bologna,0,Journal,2-s2.0-38249027061
O'Farrell P.,,Alternative theories of small-firm growth: a critical review,1988,Environment &amp; Planning A,168,10.1068/a201365,United Kingdom,Article,Edinburgh,0,Journal,2-s2.0-0024156146
Hitchens D.,,The Comparative Performance of Small Manufacturing Firms in Northern Ireland and South East England,1987,Regional Studies,28,10.1080/00343408712331344688,United Kingdom;United Kingdom,Article,Belfast;Edinburgh,0,Journal,2-s2.0-0023511163
Stuart R.,,Start-up ventures: Towards the prediction of initial success,1987,Journal of Business Venturing,146,10.1016/0883-9026(87)90010-3,United States,Article,Troy,0,Journal,2-s2.0-38249034611
Del Monte A.,,Relevance and nature of small and medium-sized firms in southern Italy.,1986,New firms and regional development in Europe,7,,Italy,Article,Naples,0,Book,2-s2.0-0022892953
Khan A.M.,,Entrepreneur characteristics and the prediction of new venture success,1986,Omega,24,10.1016/0305-0483(86)90077-0,United States,Article,Arlington,0,Journal,2-s2.0-0037540868
Mason C.,,The geography of small firms in the UK: Towards a research agenda,1985,Progress in Human Geography,26,10.1177/030913258500900101,United Kingdom,Article,Southampton,0,Journal,2-s2.0-0022242454
Gibb A.,,"STRATEGIC AWARENESS, PERSONAL COMMITMENT AND THE PROCESS OF PLANNING IN THE SMALL BUSINESS",1985,Journal of Management Studies,149,10.1111/j.1467-6486.1985.tb00014.x,United Kingdom,Article,Durham,0,Journal,2-s2.0-84980201911
Cooper A.,,The role of incubator organizations in the founding of growth-oriented firms,1985,Journal of Business Venturing,165,10.1016/0883-9026(85)90008-4,United States,Article,West Lafayette,0,Journal,2-s2.0-0002547705
Wilson P.,,How large and small firms can grow together,1983,Long Range Planning,22,10.1016/0024-6301(83)90052-3,United Kingdom,Article,London,0,Journal,2-s2.0-0020681625
Bamberger I.,,"Value systems, strategies and the performance of small and medium-sized firms",1983,International Small Business Journal,33,10.1177/026465608300100402,,Article,,0,Journal,2-s2.0-84965874638
Taylor M.,,Models of corporate development and the multinational corporation.,1982,The geography of multinationals,26,,Australia,Article,Canberra,0,Book,2-s2.0-0020412157
Oakey R.P.,,The Regional Distribution of Innovative Manufacturing Establishments in Britain,1980,Regional Studies,101,10.1080/09595238000185211,United Kingdom,Article,Newcastle,0,Journal,2-s2.0-0019196751
De Vries M.,,THE ENTREPRENEURIAL PERSONALITY: A PERSON AT THE CROSSROADS,1977,Journal of Management Studies,319,10.1111/j.1467-6486.1977.tb00616.x,,Article,,0,Journal,2-s2.0-84977726142
Karger D.,,Long range planning and organizational performance,1975,Long Range Planning,99,10.1016/0024-6301(75)90027-8,United States,Article,Troy,0,Journal,2-s2.0-0016596394
HORNADAY J.,,CHARACTERISTICS OF SUCCESSFUL ENTREPRENEURS,1971,Personnel Psychology,294,10.1111/j.1744-6570.1971.tb02469.x,United States,Article,Babson Park,0,Journal,2-s2.0-84986942480
Steinmetz L.L.,,Critical stages of small business growth. When they occur and how to survive them,1969,Business Horizons,110,10.1016/0007-6813(69)90107-4,United States,Article,Boulder,0,Journal,2-s2.0-1642508927
Ward J.,,Hierarchical Grouping to Optimize an Objective Function,1963,Journal of the American Statistical Association,10600,10.1080/01621459.1963.10500845,United States,Article,San Antonio,0,Journal,2-s2.0-84944178665
