Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Birney E.,,Identification and analysis of functional elements in 1% of the human genome by the ENCODE pilot project,2007,Nature,3656,10.1038/nature05874,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-34250305146
Sandelin A.,,Mammalian RNA polymerase II core promoters: Insights from genome-wide studies,2007,Nature Reviews Genetics,356,10.1038/nrg2026,Denmark;Japan,Review,Copenhagen;Yokohama,0,Journal,2-s2.0-34249098071
Bailey T.L.,,MEME: Discovering and analyzing DNA and protein sequence motifs,2006,Nucleic Acids Research,1389,10.1093/nar/gkl198,Australia,Article,Brisbane,1,Journal,2-s2.0-33747823564
Frith M.C.,,Evolutionary turnover of mammalian transcription start sites,2006,Genome Research,60,10.1101/gr.5031006,Australia;Japan,Article,Brisbane;Yokohama,1,Journal,2-s2.0-33744824906
Carninci P.,,Genome-wide analysis of mammalian promoter architecture and evolution,2006,Nature Genetics,875,10.1038/ng1789,Japan;Japan,Article,Yokohama;Wako,0,Journal,2-s2.0-33744805985
Hayashizaki Y.,,Genome Network and FANTOM3: Assessing the complexity of the transcriptome,2006,PLoS Genetics,28,10.1371/journal.pgen.0020063,Japan;Japan,Editorial,Yokohama;Wako,1,Journal,2-s2.0-33646486093
Bajic V.B.,,Mice and men: Their promoter properties,2006,PLoS Genetics,72,10.1371/journal.pgen.0020054,South Africa;Singapore,Article,Bellville;Singapore City,1,Journal,2-s2.0-33646472425
Engström P.G.,,Complex loci in human and mouse genomes,2006,PLoS Genetics,233,10.1371/journal.pgen.0020047,Norway;Sweden,Article,Bergen;Stockholm,1,Journal,2-s2.0-33646473694
Wells C.A.,,Alternate transcription of the Toll-like receptor signaling cascade,2006,Genome Biology,62,10.1186/gb-2006-7-2-r10,Australia;Australia,Article,Brisbane;Brisbane,1,Journal,2-s2.0-33745023799
Forrest A.R.R.,,Genome-wide review of transcriptional complexity in mouse protein kinases and phosphatases,2006,Genome Biology,35,10.1186/gb-2006-7-1-r5,Australia,Article,Brisbane,1,Journal,2-s2.0-33646480845
Carninci P.,,Molecular biology: The transcriptional landscape of the mammalian genome,2005,Science,2416,10.1126/science.1112014,,Article,,0,Journal,2-s2.0-24644519490
van Ruissen F.,,Evaluation of the similarity of gene expression data estimated with SAGE and Affymetrix GeneChips,2005,BMC Genomics,57,10.1186/1471-2164-6-91,Netherlands,Article,Amsterdam,1,Journal,2-s2.0-25444531992
Kasukawa T.,,"Construction of representative transcript and protein sets of human, mouse, and rat as a platform for their transcriptome and proteome analysis",2004,Genomics,18,10.1016/j.ygeno.2004.08.011,Japan;Japan,Article,Tokyo;Yokohama,0,Journal,2-s2.0-7944237950
Su A.I.,,A gene atlas of the mouse and human protein-encoding transcriptomes,2004,Proceedings of the National Academy of Sciences of the United States of America,2670,10.1073/pnas.0400782101,United States,Article,San Diego,1,Journal,2-s2.0-11144358198
Shiraki T.,,Cap analysis gene expression for high-throughput analysis of transcriptional starting point and identification of promoter usage,2003,Proceedings of the National Academy of Sciences of the United States of America,464,10.1073/pnas.2136655100,Japan;Japan,Article,Wako;Yokohama,1,Journal,2-s2.0-9144233601
Carninci P.,,Targeting a complex transcriptome: The construction of the mouse full-length cDNA encyclopedia,2003,Genome Research,145,10.1101/gr.1119703,Japan;Japan,Review,Wako;Yokohama,1,Journal,2-s2.0-0037673675
Irizarry R.,,Summaries of Affymetrix GeneChip probe level data,2003,Nucleic acids research,3770,10.1093/nar/gng015,United States,Article,Baltimore,0,Journal,2-s2.0-12344280017
Okazaki Y.,,"Analysis of the mouse transcriptome based on functional annotation of 60,770 full-length cDNAs",2002,Nature,1234,10.1038/nature01266,Japan;Japan,Article,Yokohama;Saitama,1,Journal,2-s2.0-0142104045
James Kent W.,,The human genome browser at UCSC,2002,Genome Research,5344,10.1101/gr.229102. Article published online before print in May 2002,United States,Article,Santa Cruz,0,Journal,2-s2.0-0036079158
Kawai J.,,Functional annotation of a full-length mouse cDNA collection,2001,Nature,539,10.1038/35055500,Japan;Japan,Article,Kawaguchi;Yokohama,0,Journal,2-s2.0-0035825662
Carninci P.,,Normalization and subtraction of cap-trapper-selected cDNAs to prepare full-lenght cDNA libraries for rapid discovery of new genes,2000,Genome Research,245,10.1101/gr.145100,Japan,Article,Yokohama,1,Journal,2-s2.0-0033791308
Carninci P.,,High-efficiency full-length cDNA cloning,1999,Methods in Enzymology,173,10.1016/S0076-6879(99)03004-9,,Article,,0,Book Series,2-s2.0-0032994361
Carninci P.,,High-efficiency full-length cDNA cloning by biotinylated CAP trapper,1996,Genomics,229,10.1006/geno.1996.0567,Japan;Japan,Article,Wako;Tsukuba,0,Journal,2-s2.0-0030298436
Altschul S.,,Basic local alignment search tool,1990,Journal of Molecular Biology,60311,10.1016/S0022-2836(05)80360-2,United States,Article,Bethesda,0,Journal,2-s2.0-0025183708
