Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Woo S.,,A spiking-neuron collective analog adder with scalable precision,2013,Proceedings - IEEE International Symposium on Circuits and Systems,4,10.1109/ISCAS.2013.6572172,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84883353999
Sauro H.,,Synthetic biology: It's an analog world,2013,Nature,20,10.1038/nature12246,United States,Note,Seattle,0,Journal,2-s2.0-84878415500
Daniel R.,,Synthetic analog computation in living cells,2013,Nature,229,10.1038/nature12148,United States,Article,Cambridge,0,Journal,2-s2.0-84878381909
Zhirnov V.,,Future microsystems for information processing: Limits and lessons from the living systems,2013,IEEE Journal of the Electron Devices Society,16,10.1109/JEDS.2013.2258631,United States,Article,Durham,1,Journal,2-s2.0-84894645788
Lovley D.,,Electromicrobiology,2012,Annual Review of Microbiology,412,10.1146/annurev-micro-092611-150104,United States,Article,Amherst MA,0,Book Series,2-s2.0-84870016648
Martel S.,,Bacterial microsystems and microrobots,2012,Biomedical Microdevices,69,10.1007/s10544-012-9696-x,Canada,Article,Montreal,0,Journal,2-s2.0-84877045406
Cardinale S.,,Contextualizing context for synthetic biology - identifying causes of failure of synthetic biological systems,2012,Biotechnology Journal,219,10.1002/biot.201200085,United States,Review,Berkeley,0,Journal,2-s2.0-84863322344
Sarpeshkar R.,,Universal principles for ultra low power and energy efficient design,2012,IEEE Transactions on Circuits and Systems II: Express Briefs,21,10.1109/TCSII.2012.2188451,United States,Article,Cambridge,0,Journal,2-s2.0-84860221634
Chen Y.,,Synthetic biology: Advancing biological frontiers by building synthetic systems,2012,Genome Biology,48,10.1186/gb-2012-13-2-240,United States;United States,Review,Cambridge;Boston,1,Journal,2-s2.0-84856790663
Auslände S.,,Programmable single-cell mammalian biocomputers,2012,Nature,237,10.1038/nature11149,Switzerland,Letter,"Zurich ZH,",0,Journal,2-s2.0-84863454666
Daniel R.,,Analog transistor models of bacterial genetic circuits,2011,"2011 IEEE Biomedical Circuits and Systems Conference, BioCAS 2011",20,10.1109/BioCAS.2011.6107795,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84855652494
Ruder W.,,Synthetic biology moving into the clinic,2011,Science,262,10.1126/science.1206843,United States;United States,Review,Boston;Cambridge,0,Journal,2-s2.0-80052484996
Qian L.,,Scaling up digital circuit computation with DNA strand displacement cascades,2011,Science,813,10.1126/science.1200520,United States,Article,Pasadena,0,Journal,2-s2.0-79957946108
Xu L.,,Assessment of a dry and a wet route for the production of biofuels from microalgae: Energy balance analysis,2011,Bioresource Technology,242,10.1016/j.biortech.2011.01.066,Netherlands,Article,Enschede,0,Journal,2-s2.0-79952533501
Moran U.,,SnapShot: Key numbers in biology,2010,Cell,105,10.1016/j.cell.2010.06.019,Israel,Short Survey,Rehovot,1,Journal,2-s2.0-77953891646
Sarpeshkar R.,,"Ultra low power bioelectronics: Fundamentals, biomedical applications, and Bio-Inspired systems",2010,"Ultra Low Power Bioelectronics: Fundamentals, Biomedical Applications, and Bio-Inspired Systems",190,10.1017/CBO9780511841446,United States,Book,Cambridge,0,Book,2-s2.0-84924702853
Ferrell J.,,Signaling Motifs and Weber's Law,2009,Molecular Cell,31,10.1016/j.molcel.2009.11.032,United States,Short Survey,Stanford,1,Journal,2-s2.0-71149086936
Purnick P.,,The second wave of synthetic biology: From modules to systems,2009,Nature Reviews Molecular Cell Biology,766,10.1038/nrm2698,United States,Review,Princeton,0,Journal,2-s2.0-66249088017
Logan B.,,Exoelectrogenic bacteria that power microbial fuel cells,2009,Nature Reviews Microbiology,1428,10.1038/nrmicro2113,United States,Article,University Park,0,Journal,2-s2.0-64749084426
Del Vecchio D.,,Modular cell biology: Retroactivity and insulation,2008,Molecular Systems Biology,346,10.1038/msb4100204,United States,Article,Ann Arbor,1,Journal,2-s2.0-39149113411
Wagner A.,,Energy costs constrain the evolution of gene expression,2007,Journal of Experimental Zoology Part B: Molecular and Developmental Evolution,36,10.1002/jez.b.21152,Switzerland,Article,Zurich,0,Journal,2-s2.0-34249775493
Maerkl S.,,A systems approach to measuring the binding energy landscapes of transcription factors,2007,Science,394,10.1126/science.1131007,United States;United States,Article,Pasadena;Palo Alto,0,Journal,2-s2.0-33846467150
Belle A.,,Quantification of protein half-lives in the budding yeast proteome,2006,Proceedings of the National Academy of Sciences of the United States of America,480,10.1073/pnas.0605420103,United States,Article,San Francisco,1,Journal,2-s2.0-33748377124
Ro D.K.,,Production of the antimalarial drug precursor artemisinic acid in engineered yeast,2006,Nature,1851,10.1038/nature04640,United States,Article,Berkeley,0,Journal,2-s2.0-33645870422
Baker D.,,Engineering life: Building a FAB for biology,2006,Scientific American,127,10.1038/scientificamerican0606-44,United States,Review,Seattle,0,Journal,2-s2.0-33744509927
Wagner A.,,Energy constraints on the evolution of gene expression,2005,Molecular Biology and Evolution,244,10.1093/molbev/msi126,United States,Article,Albuquerque,1,Journal,2-s2.0-19544389317
Tavakoli M.,,A sinh resistor and its application to tanh linearization,2005,IEEE Journal of Solid-State Circuits,18,10.1109/JSSC.2004.841015,United States,Article,Cambridge,0,Journal,2-s2.0-13444252726
Ghaemmaghami S.,,Global analysis of protein expression in yeast,2003,Nature,2794,10.1038/nature02046,United States,Article,San Francisco,0,Journal,2-s2.0-0142215475
Arava Y.,,Genome-wide analysis of mRNA translation profiles in Saccharomyces cerevisiae,2003,Proceedings of the National Academy of Sciences of the United States of America,466,10.1073/pnas.0635171100,United States;United States,Article,Palo Alto;Chevy Chase,1,Journal,2-s2.0-0037388094
Sarpeshkar R.,,Scalable hybrid computation with spikes,2002,Neural Computation,22,10.1162/089976602320263971,United States,Article,Cambridge,0,Journal,2-s2.0-0036720104
Wang Y.,,Precision and functional specificity in mRNA decay,2002,Proceedings of the National Academy of Sciences of the United States of America,518,10.1073/pnas.092538799,United States,Article,Stanford,1,Journal,2-s2.0-0037197892
Csete M.,,Reverse engineering of biological complexity,2002,Science,815,10.1126/science.1069981,United States,Review,Pasadena,0,Journal,2-s2.0-0036500834
McMillen D.,,Synchronizing genetic relaxation oscillators by intercell signaling,2002,Proceedings of the National Academy of Sciences of the United States of America,242,10.1073/pnas.022642299,United States,Article,Boston,1,Journal,2-s2.0-0037154293
Ozbudak E.,,Regulation of noise in the expression of a single gene,2002,Nature Genetics,1102,10.1038/ng869,United States,Article,Cambridge,0,Journal,2-s2.0-0036578645
