Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Jain A.,,Data clustering: 50 years beyond K-means,2010,Pattern Recognition Letters,4359,10.1016/j.patrec.2009.09.011,United States;South Korea,Article,East Lansing;Seoul,0,Journal,2-s2.0-77950369345
Chiang M.,,Intelligent choice of the number of clusters in k-means clustering: An experimental study with different cluster spreads,2010,Journal of Classification,169,10.1007/s00357-010-9049-5,United Kingdom,Article,London,0,Journal,2-s2.0-77953022339
Zainuddin Z.,,Improving RBF networks classification performance by using K-Harmonic means,2010,"World Academy of Science, Engineering and Technology",4,,Malaysia,Article,Gelugor,0,Journal,2-s2.0-78651570822
Li Z.,,Fuzzy C-mean algorithm with morphology similarity distance,2009,"6th International Conference on Fuzzy Systems and Knowledge Discovery, FSKD 2009",9,10.1109/FSKD.2009.180,China,Conference Paper,Baoding,0,Conference Proceeding,2-s2.0-76349085635
Rudin C.,,The P-norm push: A simple convex ranking algorithm that concentrates at the top of the list,2009,Journal of Machine Learning Research,85,,United States;United States,Article,New York;Cambridge,0,Journal,2-s2.0-70450239631
Fan J.,,Single point iterative weighted fuzzy C-means clustering algorithm for remote sensing image segmentation,2009,Pattern Recognition,94,10.1016/j.patcog.2009.04.013,China,Article,Dalian,0,Journal,2-s2.0-67649403091
Cao F.,,An initialization method for the K-Means algorithm using neighborhood model,2009,Computers and Mathematics with Applications,87,10.1016/j.camwa.2009.04.017,China;China,Article,Taiyuan;Beijing,1,Journal,2-s2.0-67349174255
Müller E.,,Evaluating Clustering in Subspace Projections of High Dimensional Data,2009,Proceedings of the VLDB Endowment,178,10.14778/1687627.1687770,Germany,Article,Aachen,0,Conference Proceeding,2-s2.0-84865086248
Hong Y.,,Unsupervised feature selection using clustering ensembles and population based incremental learning algorithm,2008,Pattern Recognition,120,10.1016/j.patcog.2008.03.007,Hong Kong,Article,Kowloon,0,Journal,2-s2.0-44649105615
Tsai C.,,Developing a feature weight self-adjustment mechanism for a K-means clustering algorithm,2008,Computational Statistics and Data Analysis,107,10.1016/j.csda.2008.03.002,Taiwan,Article,Chung-Li,0,Journal,2-s2.0-44349127297
Chen Y.,,Non-negative matrix factorization for semi-supervised data clustering,2008,Knowledge and Information Systems,98,10.1007/s10115-008-0134-6,United States,Article,Detroit,0,Journal,2-s2.0-57149147265
Filippone M.,,A survey of kernel and spectral methods for clustering,2008,Pattern Recognition,574,10.1016/j.patcog.2007.05.018,Italy,Article,Genoa,0,Journal,2-s2.0-34548025132
Kim J.,,Soft geodesic kernel K-means,2007,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",24,10.1109/ICASSP.2007.366264,South Korea,Conference Paper,Daejeon,0,Conference Proceeding,2-s2.0-34547495257
Belacel N.,,Learning multicriteria fuzzy classification method PROAFTN from data,2007,Computers and Operations Research,40,10.1016/j.cor.2005.07.019,Canada;Canada,Article,"Fredericton;Ottawa ON,",0,Journal,2-s2.0-33845288287
François D.,,The concentration of fractional distances,2007,IEEE Transactions on Knowledge and Data Engineering,186,10.1109/TKDE.2007.1037,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-34249788454
Steinley D.,,Initializing K-means batch clustering: A critical evaluation of several techniques,2007,Journal of Classification,155,10.1007/s00357-007-0003-0,United States,Article,Columbia,0,Journal,2-s2.0-34250871625
Kivinen J.,,The p-norm generalization of the LMS algorithm for adaptive filtering,2006,IEEE Transactions on Signal Processing,47,10.1109/TSP.2006.872551,Finland,Article,Helsinki,0,Journal,2-s2.0-33646032356
Banerjee A.,,Clustering with Bregman divergences,2005,Journal of Machine Learning Research,798,,United States,Article,Austin,0,Journal,2-s2.0-26244461684
Huang J.Z.,,Automated variable weighting in k-means type clustering,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,492,10.1109/TPAMI.2005.95,Hong Kong,Article,Pokfulam,0,Journal,2-s2.0-18144419389
Zeidat N.,,K-medoid-style clustering algorithms for supervised summary generation,2004,"Proceedings of the International Conference on Artificial Intelligence, IC-AI'04",4,,United States,Conference Paper,Houston,0,Conference Proceeding,2-s2.0-12744254229
Bilenko M.,,Integrating constraints and metric learning in semi-supervised clustering,2004,"Proceedings, Twenty-First International Conference on Machine Learning, ICML 2004",517,,United States,Conference Paper,Austin,0,Conference Proceeding,2-s2.0-14344264451
Chan E.,,An optimization algorithm for clustering using weighted dissimilarity measures,2004,Pattern Recognition,182,10.1016/j.patcog.2003.11.003,Hong Kong,Article,Pokfulam,0,Journal,2-s2.0-1842762839
McLachlan G.J.,,On a resampling approach for tests on the number of clusters with mixture model-based clustering of tissue samples,2004,Journal of Multivariate Analysis,30,10.1016/j.jmva.2004.02.002,Australia,Article,Brisbane,1,Journal,2-s2.0-23744437299
Frigui H.,,Unsupervised learning of prototypes and attribute weights,2004,Pattern Recognition,187,10.1016/j.patcog.2003.08.002,United States,Article,Memphis,0,Journal,2-s2.0-0346847567
Modha D.,,Feature weighting on k-means clustering,2003,Machine Learning,259,10.1023/A:1024016609528,United States,Article,San Jose,1,Journal,2-s2.0-0042312608
Monti S.,,Consensus clustering: A resampling-based method for class discovery and visualization of gene expression microarray data,2003,Machine Learning,996,10.1023/A:1023949509487,United States,Article,Cambridge,1,Journal,2-s2.0-0038724494
Xing E.P.,,"Distance metric learning, with application to clustering with side-information",2003,Advances in Neural Information Processing Systems,1089,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-84879571292
