Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Qin H.,,Intraflagellar transport (IFT) cargo: IFT transports flagellar precursors to the tip and turnover products to the cell body,2004,Journal of Cell Biology,246,10.1083/jcb.200308132,United States,Article,New Haven,1,Journal,2-s2.0-1642382220
Wang Q.,,Flagellar adhesion between mating type plus and mating type minus gametes activates a flagellar protein-tyrosine kinase during fertilization in Chlamydomonas,2003,Journal of Biological Chemistry,31,10.1074/jbc.M303261200,,Article,,1,Journal,2-s2.0-0042357310
Huang K.,,Phototropin is the blue-light receptor that controls multiple steps in the sexual life cycle of the green alga Chlamydomonas reinhardtii,2003,Proceedings of the National Academy of Sciences of the United States of America,142,10.1073/pnas.0931459100,Germany,Article,Freiburg im Breisgau,1,Journal,2-s2.0-0037687415
Salomon M.,,Mapping of low- and high-fluence autophosphorylation sites in phototropin 1,2003,Biochemistry,65,10.1021/bi027324f,,Article,,0,Journal,2-s2.0-0037446727
Ermilova E.,,Chemotactic behavior of Chlamydomonas reinhardtii is altered during gametogenesis,2003,Current Microbiology,16,10.1007/s00284-002-3872-9,Russian Federation,Article,Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-0038481523
Kottke T.,,Phot-LOV1: Photocycle of a blue-light receptor domain from the green alga Chlamydomonas reinhardtii,2003,Biophysical Journal,186,10.1016/S0006-3495(03)74933-9,Germany,Article,Regensburg,1,Journal,2-s2.0-0037306223
Pazour G.,,The vertebrate primary cilium is a sensory organelle,2002,Current Opinion in Cell Biology,348,10.1016/S0955-0674(02)00012-1,United States,Review,Worcester,0,Journal,2-s2.0-0037227766
Pazour G.,,Intraflagellar transport and cilia-dependent diseases,2002,Trends in Cell Biology,213,10.1016/S0962-8924(02)02410-8,United States,Review,Worcester,0,Journal,2-s2.0-0036901166
Huang K.,,Isolation and characterization of a Chlamydomonas gene that encodes a putative blue-light photoreceptor of the phototropin family,2002,Physiologia Plantarum,67,10.1034/j.1399-3054.2002.1150416.x,Germany,Article,Freiburg im Breisgau,0,Journal,2-s2.0-0036344963
Sakamoto K.,,Cellular and subcellular localization of phototropin 1,2002,Plant Cell,308,10.1105/tpc.003293,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-0036671887
