Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hyten D.L.,,A high density integrated genetic linkage map of soybean and the development of a 1536 universal soy linkage panel for quantitative trait locus mapping,2010,Crop Science,205,10.2135/cropsci2009.06.0360,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-76749107192
Hyten D.,,High-throughput SNP discovery through deep resequencing of a reduced representation library to anchor and orient scaffolds in the soybean whole genome sequence,2010,BMC Genomics,199,10.1186/1471-2164-11-38,United States,Article,Beltsville,1,Journal,2-s2.0-76749130701
Gill N.,,Molecular and chromosomal evidence for allopolyploidy in soybean,2009,Plant Physiology,98,10.1104/pp.109.137935,United States,Article,West Lafayette,1,Journal,2-s2.0-70350630311
Krzywinski M.,,Circos: An information aesthetic for comparative genomics,2009,Genome Research,4307,10.1101/gr.092759.109,Canada,Article,Vancouver,1,Journal,2-s2.0-69649109364
Meyer J.D.F.,,Identification and analyses of candidate genes for rpp4-mediated resistance to asian soybean rust in soybean,2009,Plant Physiology,68,10.1104/pp.108.134551,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-66149135171
Wang H.,,Rosid radiation and the rapid rise of angiosperm-dominated forests,2009,Proceedings of the National Academy of Sciences of the United States of America,312,10.1073/pnas.0813376106,China;United States,Article,Beijing;Gainesville,1,Journal,2-s2.0-62649125150
Hervé C.,,In vivo interference with attcp20 function induces severe plant growth alterations and deregulates the expression of many genes important for development,2009,Plant Physiology,111,10.1104/pp.108.126136,France,Article,Castanet-Tolosan,1,Journal,2-s2.0-63549086879
Paterson A.H.,,The Sorghum bicolor genome and the diversification of grasses,2009,Nature,1819,10.1038/nature07723,United States,Article,Athens,1,Journal,2-s2.0-58449137410
Bertioli D.J.,,"An analysis of synteny of Arachis with Lotus and Medicago sheds new light on the structure, stability and evolution of legume genomes",2009,BMC Genomics,103,10.1186/1471-2164-10-45,Brazil,Article,Brasilia,1,Journal,2-s2.0-62749107115
Skoneczka J.,,Identification of candidate gene mutation associated with low stachyose phenotype in soybean line PI200508,2009,Crop Science,15,10.2135/cropsci2008.07.0403,United States,Article,Blacksburg,0,Journal,2-s2.0-59249106667
