Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Schwachtgen J.,,Full promoter sequence of human early growth response factor-1 (Egr-1): Demonstration of a fifth functional serum response element,2000,Mitochondrial DNA,39,10.3109/10425170009015615,United States,Article,Sunnyvale,0,Journal,2-s2.0-0034103697
Leutenegger C.,,Quantitative real-time PCR for the measurement of feline cytokine mRNA,1999,Veterinary Immunology and Immunopathology,186,10.1016/S0165-2427(99)00100-2,Switzerland,Article,Zurich,0,Journal,2-s2.0-0032724599
O'Donovan K.,,The EGR family of transcription-regulatory factors: Progress at the interface of molecular and systems neuroscience,1999,Trends in Neurosciences,344,10.1016/S0166-2236(98)01343-5,United States,Review,Baltimore,0,Journal,2-s2.0-0033119642
Wang N.,,Adenovirus-mediated overexpression of c-Jun and c-Fos induces intercellular adhesion molecule-1 and monocyte chemoattractant protein-1 in human endothelial cells,1999,"Arteriosclerosis, Thrombosis, and Vascular Biology",64,10.1161/01.ATV.19.9.2078,United States,Article,Riverside,1,Journal,2-s2.0-0032854964
Tourtellotte W.,,Sensory ataxia and muscle spindle agenesis in mice lacking the transcription factor Egr3,1998,Nature Genetics,185,10.1038/1757,United States,Article,St. Louis,0,Journal,2-s2.0-0031710559
Qu Z.,,The transcriptional corepressor NAB2 inhibits NGF-induced differentiation of PC12 cells,1998,Journal of Cell Biology,58,10.1083/jcb.142.4.1075,United States,Article,St. Louis,1,Journal,2-s2.0-0032563584
Ehrengruber M.,,Recombinant adenovirus-mediated expression in nervous system of genes coding for ion channels and other molecules involved in synaptic function,1998,Methods in Enzymology,27,10.1016/S0076-6879(98)93030-0,,Article,,0,Book Series,2-s2.0-0032319508
Beckmann A.,,Egr transcription factors in the nervous system,1997,Neurochemistry International,256,10.1016/S0197-0186(96)00136-2,Australia,Review,Brisbane,0,Journal,2-s2.0-0030827085
Ehrengruber M.,,Activation of heteromeric G protein-gated inward rectifier K<sup>+</sup> channels overexpressed by adenovirus gene transfer inhibits the excitability of hippocampal neurons,1997,Proceedings of the National Academy of Sciences of the United States of America,90,10.1073/pnas.94.13.7070,United States,Article,Pasadena,1,Journal,2-s2.0-0030929885
Bergelson J.M.,,Isolation of a common receptor for coxsackie B viruses and adenoviruses 2 and 5,1997,Science,2453,10.1126/science.275.5304.1320,United States,Article,Boston,0,Journal,2-s2.0-0031052263
