Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Cook M.,,Sex disparities in cancer incidence by period and age,2009,Cancer Epidemiology Biomarkers and Prevention,211,10.1158/1055-9965.EPI-08-1118,United States,Article,Bethesda,1,Journal,2-s2.0-66649089479
Menvielle G.,,The role of smoking and diet in explaining educational inequalities in lung cancer incidence,2009,Journal of the National Cancer Institute,65,10.1093/jnci/djn513,Netherlands;Netherlands;France;France,Article,Rotterdam;Bilthoven;Villejuif;Paris,1,Journal,2-s2.0-62349133401
Van der Heyden J.,,Socioeconomic inequalities in lung cancer mortality in 16 European populations,2009,Lung Cancer,66,10.1016/j.lungcan.2008.06.006,Belgium,Article,Brussels,0,Journal,2-s2.0-59249087159
Warren C.,,"Global youth tobacco surveillance, 2000-2007.",2008,MMWR. Surveillance summaries : Morbidity and mortality weekly report. Surveillance summaries / CDC,288,,United States,Article,,0,Journal,2-s2.0-38449098768
Zatonski W.,,Convergence of male and female lung cancer mortality at younger ages in the European Union and Russia,2007,European Journal of Public Health,20,10.1093/eurpub/ckl276,Poland,Article,Warsaw,1,Journal,2-s2.0-35648937458
Ferlay J.,,Estimates of the cancer incidence and mortality in Europe in 2006,2007,Annals of Oncology,2139,10.1093/annonc/mdl498,France,Article,Lyon,1,Journal,2-s2.0-33847638137
Bosetti C.,,Lung cancer mortality in European women: Recent trends and perspectives,2005,Annals of Oncology,66,10.1093/annonc/mdi313,Italy,Article,Milan,1,Journal,2-s2.0-27144438380
Edwards B.K.,,"Annual report to the nation on the status of cancer, 1975-2002, featuring population-based trends in cancer treatment",2005,Journal of the National Cancer Institute,809,10.1093/jnci/dji289,United States,Review,Bethesda,1,Journal,2-s2.0-26944473246
Edwards R.,,The problem of tobacco smoking,2004,BMJ,179,10.1136/bmj.328.7433.217,,Article,,0,Journal,2-s2.0-0742287192
Bray F.,,Going up or coming down? The changing phases of the lung cancer epidemic from 1967 to 1999 in the 15 European Union countries,2004,European Journal of Cancer,95,10.1016/j.ejca.2003.08.005,France,Article,Lyon,0,Journal,2-s2.0-0346996535
Ezzati M.,,Estimates of global mortality attributable to smoking in 2000,2003,Lancet,922,10.1016/S0140-6736(03)14338-3,United States,Article,Boston,0,Journal,2-s2.0-0141741729
Janssen-Heijnen M.,,The changing epidemiology of lung cancer in Europe,2003,Lung Cancer,235,10.1016/S0169-5002(03)00230-7,Netherlands,Review,Eindhoven,0,Journal,2-s2.0-0042590987
Warren C.,,Tobacco use among youth: A cross country comparison,2002,Tobacco Control,383,10.1136/tc.11.3.252,,Article,,1,Journal,2-s2.0-0036727298
Corrao M.,,Building the evidence base for global tobacco control,2000,Bulletin of the World Health Organization,72,,United States,Article,Atlanta,0,Journal,2-s2.0-0033877134
Ernster V.,,Women and tobacco: Moving from policy to action,2000,Bulletin of the World Health Organization,90,,United States,Article,San Francisco,0,Journal,2-s2.0-0033885465
Hoffman P.,,Lung cancer,2000,Lancet,596,10.1016/S0140-6736(00)82038-3,United States;United States,Review,Chicago;Chicago,0,Journal,2-s2.0-0034606998
ESTÈVE J.,,International Study of Time Trends Some Methodological Considerations,1990,Annals of the New York Academy of Sciences,13,10.1111/j.1749-6632.1990.tb32058.x,France,Article,Lyon,0,Book Series,2-s2.0-0025569778
Holford T.,,"The estimation of age, period and cohort effects for vital rates.",1983,Biometrics,387,10.2307/2531004,,Article,,0,Journal,2-s2.0-0020772177
Korteweg R.,,The age curve in lung cancer,1951,British Journal of Cancer,18,10.1038/bjc.1951.2,Netherlands,Article,Amsterdam,1,Journal,2-s2.0-0004737765
