Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Heinrich M.C.,,Primary and secondary kinase genotypes correlate with the biological and clinical activity of sunitinib in imatinib-resistant gastrointestinal stromal tumor,2008,Journal of Clinical Oncology,500,10.1200/JCO.2007.15.7461,United States,Article,San Diego,0,Journal,2-s2.0-56749098278
Yamaguchi U.,,Distinct gene expression-defined classes of gastrointestinal stromal tumor,2008,Journal of Clinical Oncology,94,10.1200/JCO.2007.14.2331,Japan,Article,Sapporo,0,Journal,2-s2.0-51649106775
Braconi C.,,Insulin-like growth factor (IGF) 1 and 2 help to predict disease outcome in GIST patients,2008,Annals of Oncology,70,10.1093/annonc/mdn040,Italy,Article,Ancona,1,Journal,2-s2.0-46149111291
Scotlandi K.,,Targeting insulin-like growth factor 1 receptor in sarcomas,2008,Current Opinion in Oncology,90,10.1097/CCO.0b013e328302edab,Italy,Review,Bologna,0,Journal,2-s2.0-47249106539
Tarn C.,,Insulin-like growth factor 1 receptor is a potential therapeutic target for gastrointestinal stromal tumors,2008,Proceedings of the National Academy of Sciences of the United States of America,194,10.1073/pnas.0803383105,United States,Article,Philadelphia,1,Journal,2-s2.0-46149104384
Agaram N.,,Molecular characterization of pediatric gastrointestinal stromal tumors,2008,Clinical Cancer Research,196,10.1158/1078-0432.CCR-07-1984,United States,Article,New York,1,Journal,2-s2.0-49649119001
Ryan P.,,The emerging role of the insulin-like growth factor pathway as a therapeutic target in cancer,2008,Oncologist,122,10.1634/theoncologist.2007-0199,United States,Review,Boston,0,Journal,2-s2.0-38849088141
Tao Y.,,Mechanisms of Disease: Signaling of the insulin-like growth factor 1 receptor pathway - Therapeutic perspectives in cancer,2007,Nature Clinical Practice Oncology,186,10.1038/ncponc0934,China,Review,Shanghai,0,Journal,2-s2.0-35148837581
Demetri G.,,Efficacy and safety of sunitinib in patients with advanced gastrointestinal stromal tumour after failure of imatinib: a randomised controlled trial,2006,Lancet,1884,10.1016/S0140-6736(06)69446-4,United States,Article,Boston,0,Journal,2-s2.0-33749505836
Scotlandi K.,,Antitumor activity of the insulin-like growth factor-I receptor kinase inhibitor NVP-AEW541 in musculoskeletal tumors,2005,Cancer Research,243,10.1158/0008-5472.CAN-04-3192,Italy;Italy,Article,Bologna;Bologna,1,Journal,2-s2.0-20944447905
Pollak M.,,Insulin-like growth factors and neoplasia,2004,Nature Reviews Cancer,1110,10.1038/nrc1387,Canada,Review,Montreal,0,Journal,2-s2.0-3042781558
Heinrich M.,,Kinase mutations and imatinib response in patients with metastatic gastrointestinal stromal tumor,2003,Journal of Clinical Oncology,1796,10.1200/JCO.2003.04.190,,Article,,0,Journal,2-s2.0-0642368571
Demetri G.D.,,Efficacy and safety of imatinib mesylate in advanced gastrointestinal stromal tumors,2002,New England Journal of Medicine,3426,10.1056/NEJMoa020461,United States,Article,Boston,0,Journal,2-s2.0-0037103424
Hirota S.,,Gain-of-function mutations of c-kit in human gastrointestinal stromal tumors,1998,Science,3514,10.1126/science.279.5350.577,,Article,,0,Journal,2-s2.0-15644363454
Mamula P.,,Cloning and Characterization of the Human Insulin-Like Growth Factor-I Receptor Gene 5′-Flanking Region,1992,DNA and Cell Biology,32,10.1089/dna.1992.11.43,United States,Article,San Francisco,0,Journal,2-s2.0-0026744876
