Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Stegle O.,,A bayesian framework to account for complex non-genetic factors in gene expression levels greatly increases power in eQTL studies,2010,PLoS Computational Biology,206,10.1371/journal.pcbi.1000770,United Kingdom;Germany,Article,Cambridge;Tubingen,1,Journal,2-s2.0-77955505742
Zhong H.,,Integrating Pathway Analysis and Genetics of Gene Expression for Genome-wide Association Studies,2010,American Journal of Human Genetics,187,10.1016/j.ajhg.2010.02.020,United States,Article,Seattle,1,Journal,2-s2.0-77950339092
Nica A.,,Candidate causal regulatory effects by integration of expression QTLs with complex trait genetic associations,2010,PLoS Genetics,261,10.1371/journal.pgen.1000895,Switzerland;United Kingdom,Article,Geneva;Hinxton,1,Journal,2-s2.0-77952367694
Montgomery S.,,Transcriptome genetics using second generation sequencing in a Caucasian population,2010,Nature,608,10.1038/nature08903,Switzerland;United Kingdom,Article,Geneva;Hinxton,0,Journal,2-s2.0-77950458649
Nicolae D.,,Trait-associated SNPs are more likely to be eQTLs: Annotation to enhance discovery from GWAS,2010,PLoS Genetics,756,10.1371/journal.pgen.1000888,United States,Article,Chicago,1,Journal,2-s2.0-77951439152
Pickrell J.,,Understanding mechanisms underlying human gene expression variation with RNA sequencing,2010,Nature,849,10.1038/nature08872,,Article,,0,Journal,2-s2.0-77950460661
Ravasi T.,,An Atlas of Combinatorial Transcriptional Regulation in Mouse and Man,2010,Cell,480,10.1016/j.cell.2010.01.044,,Article,,1,Journal,2-s2.0-77649299348
Idaghdour Y.,,Geographical genomics of human leukocyte gene expression variation in southern Morocco,2010,Nature Genetics,102,10.1038/ng.495,United States,Article,Raleigh,1,Journal,2-s2.0-73349126396
Dimas A.,,Common regulatory variation impacts gene expression in a cell type-dependent manner,2009,Science,546,10.1126/science.1174148,United Kingdom,Article,Hinxton,0,Journal,2-s2.0-69949176863
Loos R.J.F.,,"Common variants near MC4R are associated with fat mass, weight and risk of obesity",2008,Nature Genetics,925,10.1038/ng.140,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-44349142294
Dermitzakis E.,,From gene expression to disease risk,2008,Nature Genetics,62,10.1038/ng0508-492,United Kingdom,Short Survey,Hinxton,0,Journal,2-s2.0-42649086788
Schadt E.E.,,Mapping the genetic architecture of gene expression in human liver,2008,PLoS Biology,735,10.1371/journal.pbio.0060107,United States,Article,Seattle,1,Journal,2-s2.0-45149108420
Chen Y.,,Variations in DNA elucidate molecular networks that cause disease,2008,Nature,682,10.1038/nature06757,United States,Article,Seattle,0,Journal,2-s2.0-40749105508
Emilsson V.,,Genetics of gene expression and its effect on disease,2008,Nature,922,10.1038/nature06758,Iceland;United States,Article,Reykjavik;Seattle,0,Journal,2-s2.0-41349095280
McCarroll S.A.,,Deletion polymorphism upstream of IRGM associated with altered IRGM expression and Crohn's disease,2008,Nature Genetics,487,10.1038/ng.215,United States;United States,Article,Boston;Cambridge,0,Journal,2-s2.0-50449091647
Myers A.,,A survey of genetic human cortical gene expression,2007,Nature Genetics,379,10.1038/ng.2007.16,United States;United States,Article,Miami;Bethesda,0,Journal,2-s2.0-36549053104
Teo Y.,,A genotype calling algorithm for the Illumina BeadArray platform,2007,Bioinformatics,166,10.1093/bioinformatics/btm443,United Kingdom;United Kingdom,Article,Oxford;Hinxton,1,Journal,2-s2.0-35748941336
Göring H.,,Discovery of expression QTLs using large-scale transcriptional profiling in human lymphocytes,2007,Nature Genetics,408,10.1038/ng2119,United States,Article,San Antonio,0,Journal,2-s2.0-34548719076
Stranger B.,,Population genomics of human gene expression,2007,Nature Genetics,848,10.1038/ng2142,United Kingdom,Article,Hinxton,0,Journal,2-s2.0-34548738566
Moffatt M.F.,,Genetic variants regulating ORMDL3 expression contribute to the risk of childhood asthma,2007,Nature,1079,10.1038/nature06014,United Kingdom,Article,London,0,Journal,2-s2.0-34547216747
Burton P.R.,,"Genome-wide association study of 14,000 cases of seven common diseases and 3,000 shared controls",2007,Nature,7088,10.1038/nature05911,United Kingdom,Article,Leicester,1,Journal,2-s2.0-84969213492
Stranger B.,,Relative impact of nucleotide and copy number variation on gene phenotypes,2007,Science,1227,10.1126/science.1136678,United Kingdom,Article,Hinxton,0,Journal,2-s2.0-33846978695
Spector T.,,The UK Adult Twin Registry (TwinsUK),2006,Twin Research and Human Genetics,185,10.1375/183242706779462462,United Kingdom,Review,London,1,Journal,2-s2.0-33846260716
Stranger B.,,Genome-wide associations of gene expression variation in humans,2005,PLoS Genetics,408,10.1371/journal.pgen.0010078,United Kingdom,Article,Hinxton,1,Journal,2-s2.0-55449112185
Cheung V.,,Mapping determinants of human gene expression by regional and genome-wide association,2005,Nature,470,10.1038/nature04244,United States;United States,Article,Philadelphia;Philadelphia,1,Journal,2-s2.0-27644482314
McVean G.,,The Fine-Scale Structure of Recombination Rate Variation in the Human Genome,2004,Science,676,10.1126/science.1092500,United Kingdom,Article,Oxford,0,Journal,2-s2.0-2142773942
Storey J.,,Statistical significance for genomewide studies,2003,Proceedings of the National Academy of Sciences of the United States of America,6229,10.1073/pnas.1530509100,United States,Article,Seattle,1,Journal,2-s2.0-0042424602
