Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Anastasi G.,,Reliability and energy efficiency in multi-hop IEEE 802.15.4/ZigBee Wireless Sensor Networks,2010,Proceedings - IEEE Symposium on Computers and Communications,25,10.1109/ISCC.2010.5546804,Italy,Conference Paper,Pisa,0,Conference Proceeding,2-s2.0-77956518168
Gnawali O.,,Collection tree protocol,2009,"Proceedings of the 7th ACM Conference on Embedded Networked Sensor Systems, SenSys 2009",1002,10.1145/1644038.1644040,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-74549185267
Marbach D.,,Generating realistic in silico gene networks for performance assessment of reverse engineering methods,2009,Journal of Computational Biology,259,10.1089/cmb.2008.09TT,Switzerland,Article,Lausanne,0,Journal,2-s2.0-59649110273
Li J.,,Analytical modeling and mitigation techniques for the energy hole problem in sensor networks,2007,Pervasive and Mobile Computing,326,10.1016/j.pmcj.2006.11.001,United States,Article,Davis,0,Journal,2-s2.0-34047261116
Wang C.,,A survey of transport protocols for wireless sensor networks,2006,IEEE Network,239,10.1109/MNET.2006.1637930,United States,Article,Fayetteville,0,Journal,2-s2.0-33745067813
De Couto D.,,A high-throughput path metric for multi-hop wireless routing,2005,Wireless Networks,795,10.1007/s11276-005-1766-z,United States,Conference Paper,Cambridge,0,Journal,2-s2.0-23044444929
Kim S.,,Reliable transfer on Wireless Sensor Networks,2004,"2004 First Annual IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks, IEEE SECON 2004",146,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-20344399136
Woo A.,,Taming the underlying challenges of reliable multihop routing in sensor networks,2003,SenSys'03: Proceedings of the First International Conference on Embedded Networked Sensor Systems,1043,10.1145/958491.958494,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-18844378578
Shmulevich I.,,Probabilistic Boolean networks: A rule-based uncertainty model for gene regulatory networks,2002,Bioinformatics,1067,10.1093/bioinformatics/18.2.261,United States,Article,Houston,1,Journal,2-s2.0-0036184629
Kauffman S.,,Metabolic stability and epigenesis in randomly constructed genetic nets,1969,Journal of Theoretical Biology,2882,10.1016/0022-5193(69)90015-0,United States;United States,Article,San Francisco;Cambridge,0,Journal,2-s2.0-0014489272
