Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Ychou M.,,Perioperative chemotherapy compared with surgery alone for resectable gastroesophageal adenocarcinoma: An FNCLCC and FFCD multicenter phase III trial,2011,Journal of Clinical Oncology,1044,10.1200/JCO.2010.33.0597,France;France;France;France;France;France;France;France;France,Article,Caen;Paris;Dijon;Montpellier;Villejuif;Reims;Nancy;Montpellier;Paris,0,Journal,2-s2.0-79955576900
Ferlay J.,,Estimates of worldwide burden of cancer in 2008: GLOBOCAN 2008,2010,International Journal of Cancer,12349,10.1002/ijc.25516,France,Article,Lyon,0,Journal,2-s2.0-78049485263
Stahl M.,,Phase III comparison of preoperative chemotherapy compared with chemoradiotherapy in patients with locally advanced adenocarcinoma of the esophagogastric junction,2009,Journal of Clinical Oncology,645,10.1200/JCO.2008.17.0506,Germany,Article,Essen,0,Journal,2-s2.0-60849118127
Van Heijl M.,,Neoadjuvant chemoradiation followed by surgery versus surgery alone for patients with adenocarcinoma or squamous cell carcinoma of the esophagus (CROSS),2008,BMC Surgery,81,10.1186/1471-2482-8-21,Netherlands,Article,Amsterdam,1,Journal,2-s2.0-58149087556
Tepper J.,,"Phase III trial of trimodality therapy with cisplatin, fluorouracil, radiotherapy, and surgery compared with surgery alone for esophageal cancer: CALGB 9781",2008,Journal of Clinical Oncology,914,10.1200/JCO.2007.12.9593,United States,Article,Chapel Hill,0,Journal,2-s2.0-41949119177
Lin C.,,Concurrent chemoradiotherapy with twice weekly paclitaxel and cisplatin followed by esophagectomy for locally advanced esophageal cancer,2007,Annals of Oncology,36,10.1093/annonc/mdl339,Taiwan;Taiwan,Article,Taipei;Taipei,1,Journal,2-s2.0-33846484324
Cunningham D.,,Perioperative chemotherapy versus surgery alone for resectable gastroesophageal cancer,2006,New England Journal of Medicine,3761,10.1056/NEJMoa055531,United Kingdom;United Kingdom;United Kingdom,Article,London;London;Sutton,0,Journal,2-s2.0-33745726677
Van Meerten E.,,Neoadjuvant concurrent chemoradiation with weekly paclitaxel and carboplatin for patients with oesophageal cancer: A phase II study,2006,British Journal of Cancer,91,10.1038/sj.bjc.6603134,Netherlands,Article,Rotterdam,1,Journal,2-s2.0-33646825826
Portale G.,,Modern 5-year survival of resectable esophageal adenocarcinoma: Single institution experience with 263 patients,2006,Journal of the American College of Surgeons,172,10.1016/j.jamcollsurg.2005.12.022,United States,Article,Los Angeles,0,Journal,2-s2.0-33645318955
Chirieac L.,,Posttherapy pathologic stage predicts survival in patients with esophageal carcinoma receiving preoperative chemoradiation,2005,Cancer,304,10.1002/cncr.20916,United States;United States,Article,Boston;Houston,0,Journal,2-s2.0-20144362218
Burmeister B.,,Surgery alone versus chemoradiotherapy followed by surgery for resectable cancer of the oesophagus: A randomised controlled phase III trial,2005,Lancet Oncology,744,10.1016/S1470-2045(05)70288-6,Australia;United Kingdom,Article,Woolloongabba;,0,Journal,2-s2.0-24044509153
Fiorica F.,,Preoperative chemoradiotherapy for oesophageal cancer: A systematic review and meta-analysis,2004,Gut,471,10.1136/gut.2003.025080,Italy;Italy,Review,Modena;,1,Journal,2-s2.0-3042584502
Lee J.L.,,A single institutional phase III trial of preoperative chemotherapy with hyperfractionation radiotherapy plus surgery versus surgery alone for resectable esophageal squamous cell carcinoma,2004,Annals of Oncology,254,10.1093/annonc/mdh219,South Korea;South Korea,Article,Ulsan;Gyeongsan,1,Journal,2-s2.0-3442899114
Trotti A.,,CTCAE v3.0: Development of a comprehensive grading system for the adverse effects of cancer treatment,2003,Seminars in Radiation Oncology,1879,10.1016/S1053-4296(03)00031-6,United States,Conference Paper,Tampa,0,Journal,2-s2.0-10744228140
Urba S.,,Randomized trial of preoperative chemoradiation versus surgery alone in patients with locoregional esophageal carcinoma,2001,Journal of Clinical Oncology,1127,10.1200/JCO.2001.19.2.305,United States,Article,Ann Arbor,0,Journal,2-s2.0-0035863382
Malthaner R.,,Preoperative chemotherapy for resectable thoracic esophageal cancer.,2001,Cochrane database of systematic reviews (Online),86,,Canada,Review,London,0,Journal,2-s2.0-0035220429
Parkin D.M.,,Cancer burden in the year 2000. The global picture,2001,European Journal of Cancer,1815,10.1016/s0959-8049(01)00267-2,France,Review,Lyon,0,Journal,2-s2.0-0034767957
Kelsen D.,,Chemotherapy followed by surgery compared with surgery alone for localized esophageal cancer,1998,New England Journal of Medicine,1125,10.1056/NEJM199812313392704,United States,Article,New York,0,Journal,2-s2.0-0032585510
Devesa S.,,Changing patterns in the incidence of esophageal and gastric carcinoma in the United States,1998,Cancer,1892,10.1002/(SICI)1097-0142(19981115)83:10<2049::AID-CNCR1>3.0.CO;2-2,United States,Article,Bethesda,0,Journal,2-s2.0-0032533670
Bosset J.,,Chemoradiotherapy followed by surgery compared with surgery alone in squamous-cell cancer of the esophagus,1997,New England Journal of Medicine,1194,10.1056/NEJM199707173370304,France,Article,Besancon,0,Journal,2-s2.0-0030793423
Walsh T.,,A comparison of multimodal therapy and surgery for esophageal adenocarcinoma,1996,New England Journal of Medicine,1702,10.1056/NEJM199608153350702,Ireland;Ireland,Article,Dublin;Dublin,0,Journal,2-s2.0-0029737381
Mandard A.‐.,,Pathologic assessment of tumor regression after preoperative chemoradiotherapy of esophageal carcinoma. Clinicopathologic correlations,1994,Cancer,1263,10.1002/1097-0142(19940601)73:11<2680::AID-CNCR2820731105>3.0.CO;2-C,France,Article,Rennes,1,Journal,2-s2.0-0028305674
