Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hoadley B.,,The Quality Measurement Plan (QMP),1981,Bell System Technical Journal,49,10.1002/j.1538-7305.1981.tb00239.x,,Article,,0,Journal,2-s2.0-0019533481
Harville D.,,Predictions for National Football League games via linear-model methodology,1980,Journal of the American Statistical Association,46,10.1080/01621459.1980.10477504,United States,Article,Ames,0,Journal,2-s2.0-84949164445
Rubin D.,,Using empirical Bayes techniques in the law school validity studies,1980,Journal of the American Statistical Association,96,10.1080/01621459.1980.10477553,United States,Article,Princeton,0,Journal,2-s2.0-84945090610
Dempster A.P.,,A simulation study of alternatives to ordinary least squares,1977,Journal of the American Statistical Association,167,10.1080/01621459.1977.10479910,United States,Article,Cambridge,0,Journal,2-s2.0-0001838289
Efron B.,,Biased versus unbiased estimation,1975,Advances in Mathematics,61,10.1016/0001-8708(75)90114-0,United States,Article,Palo Alto,1,Journal,2-s2.0-0343784734
Efron B.,,Data analysis using stein’s estimator and its generalizations,1975,Journal of the American Statistical Association,470,10.1080/01621459.1975.10479864,United States,Article,Palo Alto,0,Journal,2-s2.0-84949161141
Geisser S.,,The predictive sample reuse method with applications,1975,Journal of the American Statistical Association,1150,10.1080/01621459.1975.10479865,United States,Article,,0,Journal,2-s2.0-84950645271
Carter G.,,Empirical bayes methods applied to estimating fire alarm probabilities,1974,Journal of the American Statistical Association,71,10.1080/01621459.1974.10480222,United States,Article,Santa Monica,0,Journal,2-s2.0-0012334782
Efron B.,,Stein’s estimation rule and its competitors—an empirical bayes approach,1973,Journal of the American Statistical Association,542,10.1080/01621459.1973.10481350,United States,Article,Palo Alto,0,Journal,2-s2.0-84949161149
Jackson D.,,G<inf>2</inf>-minimax estimators in the exponential family,1970,Biometrika,20,10.1093/biomet/57.2.439,Ireland,Article,Dublin,0,Journal,2-s2.0-0004865181
