Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Del Genio C.,,All scale-free networks are sparse,2011,Physical Review Letters,92,10.1103/PhysRevLett.107.178701,Germany,Article,Dresden,1,Journal,2-s2.0-80054751596
Schaffter T.,,GeneNetWeaver: In silico benchmark generation and performance profiling of network inference methods,2011,Bioinformatics,279,10.1093/bioinformatics/btr373,Switzerland,Article,Lausanne,1,Journal,2-s2.0-79961200389
Ghosh P.,,Principles of genomic robustness inspire fault-tolerant WSN topologies: A network science based case study,2011,"2011 IEEE International Conference on Pervasive Computing and Communications Workshops, PERCOM Workshops 2011",20,10.1109/PERCOMW.2011.5766861,United States,Conference Paper,Hattiesburg,0,Conference Proceeding,2-s2.0-79958052750
Anastasi G.,,Reliability and energy efficiency in multi-hop IEEE 802.15.4/ZigBee Wireless Sensor Networks,2010,Proceedings - IEEE Symposium on Computers and Communications,25,10.1109/ISCC.2010.5546804,Italy,Conference Paper,Pisa,0,Conference Proceeding,2-s2.0-77956518168
Gnawali O.,,Collection tree protocol,2009,"Proceedings of the 7th ACM Conference on Embedded Networked Sensor Systems, SenSys 2009",1002,10.1145/1644038.1644040,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-74549185267
Kitano H.,,Towards a theory of biological robustness,2007,Molecular Systems Biology,492,10.1038/msb4100179,Japan;Japan;Japan,Editorial,Tokyo;Tokyo;Tokyo,1,Journal,2-s2.0-34548825690
Li J.,,Analytical modeling and mitigation techniques for the energy hole problem in sensor networks,2007,Pervasive and Mobile Computing,326,10.1016/j.pmcj.2006.11.001,United States,Article,Davis,0,Journal,2-s2.0-34047261116
Wang C.,,A survey of transport protocols for wireless sensor networks,2006,IEEE Network,239,10.1109/MNET.2006.1637930,United States,Article,Fayetteville,0,Journal,2-s2.0-33745067813
Schreiber F.,,MAVisto: A tool for the exploration of network motifs,2005,Bioinformatics,140,10.1093/bioinformatics/bti556,Germany,Article,Gatersleben,1,Journal,2-s2.0-24144495559
De Couto D.,,A high-throughput path metric for multi-hop wireless routing,2005,Wireless Networks,795,10.1007/s11276-005-1766-z,United States,Conference Paper,Cambridge,0,Journal,2-s2.0-23044444929
Vázquez A.,,The topological relationship between the large-scale attributes and local interaction patterns of complex networks,2004,Proceedings of the National Academy of Sciences of the United States of America,222,10.1073/pnas.0406024101,United States,Article,Notre Dame,1,Journal,2-s2.0-11144248635
Kim S.,,Reliable transfer on Wireless Sensor Networks,2004,"2004 First Annual IEEE Communications Society Conference on Sensor and Ad Hoc Communications and Networks, IEEE SECON 2004",146,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-20344399136
Mangan S.,,Structure and function of the feed-forward loop network motif,2003,Proceedings of the National Academy of Sciences of the United States of America,1133,10.1073/pnas.2133841100,Israel,Article,Rehovot,1,Journal,2-s2.0-0142027814
Woo A.,,Taming the underlying challenges of reliable multihop routing in sensor networks,2003,SenSys'03: Proceedings of the First International Conference on Embedded Networked Sensor Systems,1043,10.1145/958491.958494,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-18844378578
Milo R.,,Network motifs: Simple building blocks of complex networks,2002,Science,4261,10.1126/science.298.5594.824,Israel,Article,Rehovot,0,Journal,2-s2.0-0037174670
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13652,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
