Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zhou Y.,,"MicroRNA-133 inhibits cell proliferation, migration and invasion by targeting epidermal growth factor receptor and its downstream effector proteins in bladder cancer",2013,Scandinavian Journal of Urology,59,10.3109/00365599.2012.748821,China;China,Article,Suzhou;Nantong,0,Journal,2-s2.0-84885402825
Sun Q.,,Dysregulated miR-363 affects head and neck cancer invasion and metastasis by targeting podoplanin,2013,International Journal of Biochemistry and Cell Biology,65,10.1016/j.biocel.2012.12.004,China;China,Article,Shanghai;Shanghai,0,Journal,2-s2.0-84873384275
Farazi T.,,Erratum: MicroRNAs in human cancer (Advances in Experimental Medicine and Biology (2011) 223:2 (102-15) doi:10.1002/path.2806),2013,Advances in Experimental Medicine and Biology,101,10.1007/978-94-7-5590-1_17,,Erratum,,0,Book Series,2-s2.0-84934434917
Faltejskova P.,,Identification and functional screening of microRNAs highly deregulated in colorectal cancer,2012,Journal of Cellular and Molecular Medicine,117,10.1111/j.1582-4934.2012.01579.x,Czech Republic;Czech Republic,Article,Brno;Brno,1,Journal,2-s2.0-84868144684
Li Z.,,MiR-495 and miR-551a inhibit the migration and invasion of human gastric cancer cells by directly interacting with PRL-3,2012,Cancer Letters,86,10.1016/j.canlet.2012.03.029,China,Article,Nanchang,0,Journal,2-s2.0-84861807243
Kinoshita T.,,Actin-related protein 2/3 complex subunit 5 (ARPC5) contributes to cell migration and invasion and is directly regulated by tumor-suppressive microRNA-133a in head and neck squamous cell carcinoma,2012,International Journal of Oncology,43,10.3892/ijo.2012.1390,Japan,Article,Chiba,1,Journal,2-s2.0-84861768463
Tao J.,,"microRNA-133 inhibits cell proliferation, migration and invasion in prostate cancer cells by targeting the epidermal growth factor receptor",2012,Oncology Reports,117,10.3892/or.2012.1711,China,Article,Nanjing,1,Journal,2-s2.0-84860757028
Yin V.,,Regulation of zebrafish heart regeneration by miR-133,2012,Developmental Biology,123,10.1016/j.ydbio.2012.02.018,United States;United States,Article,Durham;Bar Harbor,1,Journal,2-s2.0-84859989029
Georgieva B.,,Characterization of the uterine leiomyoma microRNAome by deep sequencing,2012,Genomics,54,10.1016/j.ygeno.2012.03.003,Bulgaria,Article,Plovdiv,1,Journal,2-s2.0-84860697954
Peng D.X.,,Prognostic implications of microRNA-100 and its functional roles in human epithelial ovarian cancer,2012,Oncology Reports,77,10.3892/or.2012.1625,China,Article,Guangzhou,1,Journal,2-s2.0-84863067824
Kawakami K.,,The functional significance of miR-1 and miR-133a in renal cell carcinoma,2012,European Journal of Cancer,112,10.1016/j.ejca.2011.06.030,Japan,Article,Kagoshima,0,Journal,2-s2.0-84859103347
Treiber T.,,Regulation of microRNA biogenesis and function,2012,Thrombosis and Haemostasis,135,10.1160/th11-12-0836,Germany,Review,Regensburg,0,Journal,2-s2.0-84859318003
Wu Z.s.,,Loss of miR-133a expression associated with poor survival of breast cancer and restoration of miR-133a expression inhibited breast cancer cell growth and invasion,2012,BMC Cancer,75,10.1186/1471-2407-12-51,China;China,Article,Hefei;Shanghai,1,Journal,2-s2.0-84862801756
Zheng Y.S.,,"MiR-100 regulates cell differentiation and survival by targeting RBSP3, a phosphatase-like tumor suppressor in acute myeloid leukemia",2012,Oncogene,85,10.1038/onc.2011.208,China;China,Article,Guangzhou;Haikou,1,Journal,2-s2.0-84855349331
Liu J.,,MicroRNA-100 is a potential molecular marker of non-small cell lung cancer and functions as a tumor suppressor by targeting polo-like kinase 1.,2012,BMC cancer,64,10.1186/1471-2407-12-519,China,Article,Nanjing,1,Journal,2-s2.0-84868675551
Moriya Y.,,Tumor suppressive microRNA-133a regulates novel molecular networks in lung squamous cell carcinoma,2012,Journal of Human Genetics,86,10.1038/jhg.2011.126,Japan,Article,Chiba,1,Journal,2-s2.0-84863013767
Lovat F.,,MicroRNAs in the pathogenesis of cancer,2011,Seminars in Oncology,159,10.1053/j.seminoncol.2011.08.006,United States,Article,Columbus,0,Journal,2-s2.0-81155124251
White N.,,MiRNA profiling in metastatic renal cell carcinoma reveals a tumour-suppressor effect for miR-215,2011,British Journal of Cancer,131,10.1038/bjc.2011.401,Canada;Canada,Article,Toronto;Toronto,1,Journal,2-s2.0-81955164748
Li B.,,Reduced miR-100 expression in cervical cancer and precursors and its carcinogenic effect through targeting PLK1 protein,2011,European Journal of Cancer,76,10.1016/j.ejca.2011.04.037,China,Article,Hangzhou,0,Journal,2-s2.0-80052516552
Synnergren J.,,Expression of microRNAs and their target mRNAs in human stem cell-derived cardiomyocyte clusters and in heart tissue,2011,Physiological Genomics,23,10.1152/physiolgenomics.00074.2010,Sweden;Sweden,Article,Gothenburg;Skovde,0,Journal,2-s2.0-79957660025
Jin Z.,,MicroRNA-192 and-215 are upregulated in human gastric cancer in vivo and suppress ALCAM expression in vitro,2011,Oncogene,95,10.1038/onc.2010.534,United States,Article,Baltimore,1,Journal,2-s2.0-79953225838
Liu R.,,A five-microRNA signature identified from genome-wide serum microRNA expression profiling serves as a fingerprint for gastric cancer diagnosis,2011,European Journal of Cancer,347,10.1016/j.ejca.2010.10.025,China;China,Article,Nanjing;Tianjin,0,Journal,2-s2.0-79952101104
Jemal A.,,Global cancer statistics,2011,CA Cancer Journal for Clinicians,27704,10.3322/caac.20107,United States,Article,Atlanta,1,Journal,2-s2.0-79952232216
Boni V.,,miR-192/miR-215 influence 5-fluorouracil resistance through cell cycle-mediated mechanisms complementary to its post-transcriptional thymidilate synthase regulation,2010,Molecular Cancer Therapeutics,130,10.1158/1535-7163.MCT-10-0061,Italy;Spain,Article,San Giovanni Rotondo;Pamplona,1,Journal,2-s2.0-77955478900
Anglicheau D.,,MicroRNAs: Small RNAs with big effects,2010,Transplantation,97,10.1097/TP.0b013e3181e913c2,France;France;United States;France,Review,Paris;Paris;New York;Paris,0,Journal,2-s2.0-77954958456
Wang H.,,MicroRNA-101 is down-regulated in gastric cancer and involved in cell migration and invasion,2010,European Journal of Cancer,205,10.1016/j.ejca.2010.05.012,China,Article,Hangzhou,0,Journal,2-s2.0-77955717754
Wijnhoven B.,,MicroRNA profiling of Barrett's oesophagus and oesophageal adenocarcinoma,2010,British Journal of Surgery,118,10.1002/bjs.7000,Netherlands;Australia,Article,Rotterdam;Adelaide,0,Journal,2-s2.0-77952757124
Song B.,,Molecular mechanism of chemoresistance by miR-215 in osteosarcoma and colon cancer cells,2010,Molecular Cancer,194,10.1186/1476-4598-9-96,United States,Article,Stony Brook,1,Journal,2-s2.0-77951597361
Tsukamoto Y.,,MicroRNA-375 is downregulated in gastric carcinomas and regulates cell survival by targeting PDK1 and 14-3-3ζ,2010,Cancer Research,350,10.1158/0008-5472.CAN-09-2777,Japan,Article,Yufu,1,Journal,2-s2.0-77950250954
Xiong Y.,,"Effects of microrna-29 on apoptosis, tumorigenicity, and prognosis of hepatocellular carcinoma",2010,Hepatology,454,10.1002/hep.23380,China,Article,Guangzhou,1,Journal,2-s2.0-77950602604
Ueda T.,,Relation between microRNA expression and progression and prognosis of gastric cancer: a microRNA expression analysis,2010,The Lancet Oncology,657,10.1016/S1470-2045(09)70343-2,Japan;United States,Article,Tokyo;Columbus,0,Journal,2-s2.0-75249107416
Rachagani S.,,"MicroRNA in pancreatic cancer: Pathological, diagnostic and therapeutic implications",2010,Cancer Letters,80,10.1016/j.canlet.2009.11.010,United States,Review,Omaha,0,Journal,2-s2.0-77951223405
Yao Y.,,MicroRNA profiling of human gastric cancer,2009,Molecular Medicine Reports,236,10.3892/mmr-00000199,China,Article,Xi'an,0,Journal,2-s2.0-73649140300
Ng E.K.O.,,Differential expression of microRNAs in plasma of patients with colorectal cancer: A potential marker for colorectal cancer screening,2009,Gut,939,10.1136/gut.2008.167817,Hong Kong,Article,Shatin,0,Journal,2-s2.0-66049112674
Georges S.,,"Coordinated regulation of cell cycle transcripts by p53-inducible microRNAs, miR-192 and miR-215",2008,Cancer Research,271,10.1158/0008-5472.CAN-08-1846,United States,Article,Seattle,1,Journal,2-s2.0-57749116172
Mitchell P.,,Circulating microRNAs as stable blood-based markers for cancer detection,2008,Proceedings of the National Academy of Sciences of the United States of America,5337,10.1073/pnas.0804549105,United States,Article,Seattle,1,Journal,2-s2.0-48749122914
Simon R.,,Challenges of microarray data and the evaluation of gene expression profile signatures,2008,Cancer Investigation,10,10.1080/07357900801971032,United States,Review,Bethesda,0,Journal,2-s2.0-42649109697
Calin G.,,MicroRNA signatures in human cancers,2006,Nature Reviews Cancer,5856,10.1038/nrc1997,United States,Review,Columbus,0,Journal,2-s2.0-33750370444
Chen J.,,The role of microRNA-1 and microRNA-133 in skeletal muscle proliferation and differentiation,2006,Nature Genetics,1923,10.1038/ng1725,United States,Article,Chapel Hill,0,Journal,2-s2.0-31744432337
Ambros V.,,"MicroRNA pathways in flies and worms: Growth, death, fat, stress, and timing",2003,Cell,990,10.1016/S0092-8674(03)00428-8,United States,Short Survey,Hanover,1,Journal,2-s2.0-0038343499
