Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Galardi S.,,miR-221 and miR-222 expression affects the proliferation potential of human prostate carcinoma cell lines by targeting p27<sup>Kip1</sup>,2007,Journal of Biological Chemistry,585,10.1074/jbc.M701805200,Italy,Article,Rome,1,Journal,2-s2.0-34548168073
Seymour M.T.,,Different strategies of sequential and combination chemotherapy for patients with poor prognosis advanced colorectal cancer (MRC FOCUS): a randomised controlled trial,2007,Lancet,429,10.1016/S0140-6736(07)61087-3,United Kingdom,Article,Leeds,0,Journal,2-s2.0-34447255724
Bloomston M.,,MicroRNA expression patterns to differentiate pancreatic adenocarcinoma from normal pancreas and chronic pancreatitis,2007,Journal of the American Medical Association,967,10.1001/jama.297.17.1901,United States,Article,Columbus,1,Journal,2-s2.0-34247862190
Yong S.,,The tumor suppressor microRNA let-7 represses the HMGA2 oncogene,2007,Genes and Development,938,10.1101/gad.1540407,United States,Article,Charlottesville,1,Journal,2-s2.0-34247565615
Mayr C.,,Disrupting the pairing between let-7 and Hmga2 enhances oncogenic transformation,2007,Science,911,10.1126/science.1137999,United States,Article,Cambridge,0,Journal,2-s2.0-33947431322
Chen H.,,A five-gene signature and clinical outcome in non-small-cell lung cancer,2007,New England Journal of Medicine,685,10.1056/NEJMoa060096,Taiwan;Taiwan,Article,Taipei;Taipei,0,Journal,2-s2.0-33846011470
Garzon R.,,MicroRNA expression and function in cancer,2006,Trends in Molecular Medicine,588,10.1016/j.molmed.2006.10.006,United States,Review,Columbus,0,Journal,2-s2.0-33751163757
Calin G.,,MicroRNA signatures in human cancers,2006,Nature Reviews Cancer,5856,10.1038/nrc1997,United States,Review,Columbus,0,Journal,2-s2.0-33750370444
Poliseno L.,,MicroRNAs modulate the angiogenic properties of HUVECs,2006,Blood,584,10.1182/blood-2006-01-012369,,Article,,0,Journal,2-s2.0-33751173635
Roldo C.,,MicroRNA expression abnormalities in pancreatic endocrine and acinar tumors are associated with distinctive pathologic features and clinical behavior,2006,Journal of Clinical Oncology,614,10.1200/JCO.2005.05.5194,United States,Article,Columbus,0,Journal,2-s2.0-33750600178
Cummins J.,,Implications of micro-RNA profiling for cancer diagnosis,2006,Oncogene,203,10.1038/sj.onc.1209914,United States,Review,Baltimore,1,Journal,2-s2.0-33749519036
Olaussen K.A.,,DNA repair by ERCC1 in non-small-cell lung cancer and cisplatin-based adjuvant chemotherapy,2006,New England Journal of Medicine,1482,10.1056/NEJMoa060570,France,Article,Gif-sur-Yvette,0,Journal,2-s2.0-33748435058
Potti A.,,A genomic strategy to refine prognosis in early-stage non-small-cell lung cancer,2006,New England Journal of Medicine,500,10.1056/NEJMoa060467,United States;United States,Article,Durham;Durham,0,Journal,2-s2.0-33746875641
Calin G.,,MicroRNA-cancer connection: The beginning of a new tale,2006,Cancer Research,852,10.1158/0008-5472.CAN-06-0800,United States,Review,Columbus,1,Journal,2-s2.0-33747876113
Esquela-Kerscher A.,,Oncomirs - MicroRNAs with a role in cancer,2006,Nature Reviews Cancer,5574,10.1038/nrc1840,United States,Review,New Haven,0,Journal,2-s2.0-33645294070
Voorhoeve P.M.,,A Genetic Screen Implicates miRNA-372 and miRNA-373 As Oncogenes in Testicular Germ Cell Tumors,2006,Cell,978,10.1016/j.cell.2006.02.037,Netherlands,Article,Amsterdam,1,Journal,2-s2.0-33646056975
Czech M.,,MicroRNAs as therapeutic targets,2006,New England Journal of Medicine,102,10.1056/NEJMcibr060065,United States,Article,Worcester,0,Journal,2-s2.0-33644982043
Yanaihara N.,,Unique microRNA molecular profiles in lung cancer diagnosis and prognosis,2006,Cancer Cell,2500,10.1016/j.ccr.2006.01.025,United States,Article,Bethesda,1,Journal,2-s2.0-33644819964
Jemal A.,,"Cancer statistics, 2006",2006,Ca-A Cancer Journal for Clinicians,5286,10.3322/canjclin.56.2.106,United States,Review,Atlanta,0,Journal,2-s2.0-33645526144
Volinia S.,,A microRNA expression signature of human solid tumors defines cancer gene targets,2006,Proceedings of the National Academy of Sciences of the United States of America,4511,10.1073/pnas.0510565103,Italy;United States,Article,Ferrara;Columbus,1,Journal,2-s2.0-33144490646
Hammond S.,,MicroRNAs as oncogenes,2006,Current Opinion in Genetics and Development,328,10.1016/j.gde.2005.12.005,United States,Review,Chapel Hill,0,Journal,2-s2.0-30644475098
Tang F.,,MicroRNA expression profiling of single whole embryonic stem cells,2006,Nucleic Acids Research,277,10.1093/nar/gnj009,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-32644439132
Felli N.,,MicroRNAs 221 and 222 inhibit normal erythropoiesis and erythroleukemic cell growth via kit receptor down-modulation,2005,Proceedings of the National Academy of Sciences of the United States of America,646,10.1073/pnas.0506216102,Italy,Article,Rome,1,Journal,2-s2.0-29144440077
Jiang J.,,Real-time expression profiling of microRNA precursors in human cancer cell lines,2005,Nucleic Acids Research,426,10.1093/nar/gki863,United States,Article,Columbus,1,Journal,2-s2.0-27244433702
Ludwig J.,,"Biomarkers in cancer staging, prognosis and treatment selection",2005,Nature Reviews Cancer,1136,10.1038/nrc1739,United States,Review,Bethesda,0,Journal,2-s2.0-28544446695
Calin G.A.,,A microRNA signature associated with prognosis and progression in chronic lymphocytic leukemia,2005,New England Journal of Medicine,1939,10.1056/NEJMoa050995,United States,Article,Columbus,0,Journal,2-s2.0-27244434788
Miller Y.,,Pathogenesis of lung cancer: 100 Year report,2005,American Journal of Respiratory Cell and Molecular Biology,95,10.1165/rcmb.2005-0158OE,United States;United States,Review,;Denver,0,Journal,2-s2.0-24344501624
Iorio M.,,MicroRNA gene expression deregulation in human breast cancer,2005,Cancer Research,3167,10.1158/0008-5472.CAN-05-1783,United States,Article,Columbus,1,Journal,2-s2.0-23844555119
Lu J.,,MicroRNA expression profiles classify human cancers,2005,Nature,7356,10.1038/nature03702,United States;United States,Article,Boston;Cambridge,0,Journal,2-s2.0-20444460289
Gregory R.,,MicroRNA biogenesis and cancer,2005,Cancer Research,518,10.1158/0008-5472.CAN-05-0298,United States,Review,Philadelphia,1,Journal,2-s2.0-18144365478
Johnson S.,,RAS is regulated by the let-7 microRNA family,2005,Cell,2880,10.1016/j.cell.2005.01.014,United States,Article,New Haven,1,Journal,2-s2.0-20044395613
Großhans H.,,The temporal patterning microRNA let-7 regulates several transcription factors at the larval to adult transition in C. elegans,2005,Developmental Cell,201,10.1016/j.devcel.2004.12.019,United States,Article,New Haven,1,Journal,2-s2.0-14644398601
Bast R.,,Individualized care for patients with cancer - A work in progress,2004,New England Journal of Medicine,47,10.1056/NEJMe048300,United States,Editorial,Houston,0,Journal,2-s2.0-11144228603
Endoh H.,,Prognostic model of pulmonary adenocarcinoma by expression profiling of eight genes as determined by quantitative real-time reverse transcriptase polymerase chain reaction,2004,Journal of Clinical Oncology,128,10.1200/JCO.2004.04.109,Japan,Article,Maebashi,0,Journal,2-s2.0-1542608359
Takamizawa J.,,Reduced expression of the let-7 microRNAs in human lung cancers in association with shortened postoperative survival,2004,Cancer Research,2000,10.1158/0008-5472.CAN-04-0637,Japan;Japan,Article,Nagoya;Nagoya,1,Journal,2-s2.0-2542626605
Ramaswamy S.,,Translating cancer genomics into clinical oncology,2004,New England Journal of Medicine,63,10.1056/NEJMp048059,United States;United States,Review,Boston;Cambridge,0,Journal,2-s2.0-2342631260
Lossos I.S.,,Prediction of survival in diffuse large-B-cell lymphoma based on the expression of six genes,2004,New England Journal of Medicine,697,10.1056/NEJMoa032520,United States;United States,Article,Stanford;Coral Gables,0,Journal,2-s2.0-2342587416
Shridhar R.,,Cystatin M suppresses the malignant phenotype of human MDA-MB-435S cells,2004,Oncogene,72,10.1038/sj.onc.1207340,United States,Article,Detroit,1,Journal,2-s2.0-1842591219
Arriagada R.,,Cisplatin-Based Adjuvant Chemotherapy in Patients with Completely Resected Non-Small-Cell Lung Cancer,2004,New England Journal of Medicine,1861,10.1056/NEJMoa031644,Chile,Article,Santiago,0,Journal,2-s2.0-0346238665
Simon R.,,Pitfalls in the use of DNA microarray data for diagnostic and prognostic classification,2003,Journal of the National Cancer Institute,792,10.1093/jnci/95.1.14,United States,Article,Bethesda,1,Journal,2-s2.0-0037245343
Beer D.,,Gene-expression profiles predict survival of patients with lung adenocarcinoma,2002,Nature Medicine,1528,10.1038/nm733,United States,Article,Ann Arbor,0,Journal,2-s2.0-18544365698
Flanigan R.,,Nephrectomy followed by interferon alfa-2b compared with interferon alfa-2b alone for metastatic renal-cell cancer,2001,New England Journal of Medicine,1251,10.1056/NEJMoa003013,United States;United States,Article,Maywood;Ann Arbor,0,Journal,2-s2.0-0035818877
