Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
van Wieringen W.,,Statistical analysis of the cancer cell's molecular entropy using high-throughput data,2011,Bioinformatics,24,10.1093/bioinformatics/btq704,Netherlands;Netherlands,Article,Amsterdam;Amsterdam,1,Journal,2-s2.0-79951538555
Witten D.,,A framework for feature selection in clustering,2010,Journal of the American Statistical Association,252,10.1198/jasa.2010.tm09415,United States,Article,Palo Alto,0,Journal,2-s2.0-77954603019
Vaske C.,,Inference of patient-specific pathway activities from multi-dimensional cancer genomics data using PARADIGM,2010,Bioinformatics,429,10.1093/bioinformatics/btq182,United States,Article,Santa Cruz,1,Journal,2-s2.0-77954195272
Noushmehr H.,,Identification of a CpG Island Methylator Phenotype that Defines a Distinct Subgroup of Glioma,2010,Cancer Cell,1466,10.1016/j.ccr.2010.03.017,United States,Article,Los Angeles,1,Journal,2-s2.0-77952108366
Soneson C.,,Integrative analysis of gene expression and copy number alterations using canonical correlation analysis,2010,BMC Bioinformatics,45,10.1186/1471-2105-11-191,Sweden,Article,Lund,1,Journal,2-s2.0-77950792775
Cerami E.,,Automated network analysis identifies core pathways in glioblastoma,2010,PLoS ONE,233,10.1371/journal.pone.0008918,United States;United States,Article,New York;New York,1,Journal,2-s2.0-77949446630
Verhaak R.G.W.,,"Integrated Genomic Analysis Identifies Clinically Relevant Subtypes of Glioblastoma Characterized by Abnormalities in PDGFRA, IDH1, EGFR, and NF1",2010,Cancer Cell,3807,10.1016/j.ccr.2009.12.020,United States;United States,Article,Boston;Cambridge,1,Journal,2-s2.0-73649123907
Shen R.,,Integrative clustering of multiple genomic data types using a joint latent variable model with application to breast and lung cancer subtype analysis,2009,Bioinformatics,296,10.1093/bioinformatics/btp543,United States,Article,New York,1,Journal,2-s2.0-70449331456
Witten D.,,Extensions of sparse canonical correlation analysis with applications to genomic data,2009,Statistical Applications in Genetics and Molecular Biology,216,10.2202/1544-6115.1470,United States,Article,Palo Alto,0,Journal,2-s2.0-68249115586
Witten D.,,"A penalized matrix decomposition, with applications to sparse principal components and canonical correlation analysis",2009,Biostatistics,729,10.1093/biostatistics/kxp008,United States,Article,Palo Alto,1,Journal,2-s2.0-70149096300
Stratton M.,,The cancer genome,2009,Nature,1912,10.1038/nature07943,United Kingdom;United Kingdom,Review,London;Hinxton,1,Journal,2-s2.0-64749094310
Parkhomenko E.,,Sparse canonical correlation analysis with application to genomic data integration,2009,Statistical Applications in Genetics and Molecular Biology,189,10.2202/1544-6115.1406,Canada,Article,Toronto,0,Journal,2-s2.0-62449336277
Lê Cao K.A.,,Sparse canonical methods for biological data integration: Application to a cross-platform study,2009,BMC Bioinformatics,158,10.1186/1471-2105-10-34,France;France,Article,Toulouse;Castanet-Tolosan,1,Journal,2-s2.0-60849113429
Taylor B.,,Functional copy-number alterations in cancer,2008,PLoS ONE,124,10.1371/journal.pone.0003179,United States;United States,Article,New York;New York,1,Journal,2-s2.0-58149112821
Wang S.,,Variable selection for model-based high-dimensional clustering and its application to microarray data,2008,Biometrics,81,10.1111/j.1541-0420.2007.00922.x,United States,Article,Ann Arbor,0,Journal,2-s2.0-43749096785
Xie B.,,Penalized model-based clustering with cluster-specific diagonal covariance matrices and grouped variables,2008,Electronic Journal of Statistics,32,10.1214/08-EJS194,United States,Article,Minneapolis,1,Journal,2-s2.0-70449374222
Waaijenborg S.,,Quantifying the association between gene expressions and DNA-markers by penalized canonical correlation analysis,2008,Statistical Applications in Genetics and Molecular Biology,115,10.2202/1544-6115.1329,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-38849098283
Pan W.,,Penalized model-based clustering with application to variable selection,2007,Journal of Machine Learning Research,128,,United States,Article,Minneapolis,0,Journal,2-s2.0-34249029861
Van De Wiel M.A.,,CGHregions: Dimension reduction for array CGH data with minimal information loss,2007,Cancer Informatics,81,10.1177/117693510700300031,Netherlands;Netherlands,Article,Amsterdam;Amsterdam,1,Journal,2-s2.0-34250615012
Kapp A.,,Are clusters found in one dataset present in another dataset?,2007,Biostatistics,91,10.1093/biostatistics/kxj029,United States,Article,Palo Alto,1,Journal,2-s2.0-33845438621
Tibshirani R.,,Cluster validation by prediction strength,2005,Journal of Computational and Graphical Statistics,276,10.1198/106186005X59243,United States,Article,Palo Alto,0,Journal,2-s2.0-26644472430
Friedman J.H.,,Clustering objects on subsets of attributes,2004,Journal of the Royal Statistical Society. Series B: Statistical Methodology,266,10.1111/j.1467-9868.2004.02059.x,United States;United States,Article,Menlo Park;Palo Alto,1,Journal,2-s2.0-8644255832
Pollack J.,,Microarray analysis reveals a major direct role of DNA copy number alteration in the transcriptional program of human breast tumors,2002,Proceedings of the National Academy of Sciences of the United States of America,912,10.1073/pnas.162471999,United States,Article,Stanford,1,Journal,2-s2.0-13844250828
Dudoit S.,,A prediction-based resampling method for estimating the number of clusters in a dataset.,2002,Genome biology,481,,United States,Article,Berkeley,0,Journal,2-s2.0-0037172724
Jones P.,,The fundamental role of epigenetic events in cancer,2002,Nature Reviews Genetics,4332,10.1038/nrg816,United States,Review,Los Angeles,0,Journal,2-s2.0-0036274359
