Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kendziorski C.,,On parametric empirical Bayes methods for comparing multiple groups using replicated gene expression profiles,2003,Statistics in Medicine,255,10.1002/sim.1548,United States,Article,Madison,0,Journal,2-s2.0-0346888587
Cui X.,,Statistical tests for differential expression in cDNA microarray experiments,2003,Genome Biology,649,10.1186/gb-2003-4-4-210,United States,Review,Bar Harbor,1,Journal,2-s2.0-0037276175
Efron B.,,"Robbins, empirical Bayes and microarrays",2003,Annals of Statistics,87,10.1214/aos/1051027871,United States,Review,Palo Alto,1,Journal,2-s2.0-0038364283
Irizarry R.,,Summaries of Affymetrix GeneChip probe level data,2003,Nucleic acids research,3774,10.1093/nar/gng015,United States,Article,Baltimore,0,Journal,2-s2.0-12344280017
Broberg P.,,Statistical methods for ranking differentially expressed genes.,2003,Genome biology,72,,Sweden,Article,Sodertalje,0,Journal,2-s2.0-0038238080
Ge Y.,,Resampling-based multiple testing for microarray data analysis,2003,Test,342,10.1007/BF02595811,United States,Review,Berkeley,0,Journal,2-s2.0-0041530047
Smyth G.,,Normalization of cDNA microarray data,2003,Methods,1396,10.1016/S1046-2023(03)00155-5,Australia,Article,Melbourne,0,Journal,2-s2.0-0242333835
Chu T.,,A systematic statistical linear modeling approach to oligonucleotide array experiments,2002,Mathematical Biosciences,156,10.1016/S0025-5564(01)00107-9,United States;United States,Article,Cary;Raleigh,0,Journal,2-s2.0-0036126861
Ibrahim J.G.,,Bayesian models for gene expression with DNA microarray data,2002,Journal of the American Statistical Association,111,10.1198/016214502753479257,United States,Article,Boston,0,Journal,2-s2.0-0036489048
Lönnstedt I.,,Replicated microarray data,2002,Statistica Sinica,495,,Sweden,Article,Uppsala,0,Journal,2-s2.0-0036012343
Huber W.,,Variance stabilization applied to microarray data calibration and to the quantification of differential expression,2002,Bioinformatics,1397,10.1093/bioinformatics/18.suppl_1.S96,Germany,Conference Paper,Heidelberg,1,Journal,2-s2.0-11244346557
Efron B.,,Empirical bayes analysis of a microarray experiment,2001,Journal of the American Statistical Association,1051,10.1198/016214501753382129,United States,Article,Palo Alto,0,Journal,2-s2.0-1542784653
Wolfinger R.,,Assessing gene significance from cDNA microarray expression data via mixed models,2001,Journal of Computational Biology,844,10.1089/106652701753307520,United States,Article,Cary,0,Journal,2-s2.0-0035687554
Kerr M.,,Analysis of variance for gene expression microarray data,2001,Journal of Computational Biology,962,10.1089/10665270050514954,United States,Article,Bar Harbor,0,Journal,2-s2.0-0034927555
Newton M.,,On differential variability of expression ratios: Improving statistical inference about gene expression changes from microarray data,2001,Journal of Computational Biology,507,10.1089/106652701300099074,United States,Article,Madison,0,Journal,2-s2.0-0034923013
Tusher V.G.,,Significance analysis of microarrays applied to the ionizing radiation response,2001,Proceedings of the National Academy of Sciences of the United States of America,9216,10.1073/pnas.091062498,United States,Article,Palo Alto,1,Journal,2-s2.0-0035942271
Li C.,,Model-based analysis of oligonucleotide arrays: Expression index computation and outlier detection,2001,Proceedings of the National Academy of Sciences of the United States of America,2639,10.1073/pnas.98.1.31,United States,Article,Los Angeles,1,Journal,2-s2.0-0035793042
Jin W.,,"The contributions of sex, genotype and age to transcriptional variance in Drosophila melanogaster",2001,Nature Genetics,510,10.1038/ng766,United States;United States,Article,Newtown;Raleigh,0,Journal,2-s2.0-0035733752
Baldi P.,,A Bayesian framework for the analysis of microarray expression data: Regularized t-test and statistical inferences of gene changes,2001,Bioinformatics,1246,10.1093/bioinformatics/17.6.509,United States;United States,Article,Irvine;Irvine,1,Journal,2-s2.0-0034948896
Callow M.,,Microarray expression profiling identifies genes with altered expression in HDL-deficient mice,2000,Genome Research,177,10.1101/gr.10.12.2022,United States,Article,Berkeley,1,Journal,2-s2.0-0034526621
