Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Karimpour-Fard A.,,The topology of the bacterial co-conserved protein network and its implications for predicting protein function,2008,BMC Genomics,11,10.1186/1471-2164-9-313,United States,Article,Denver,1,Journal,2-s2.0-48249097433
Letunic I.,,iPath: interactive exploration of biochemical pathways and networks,2008,Trends in Biochemical Sciences,138,10.1016/j.tibs.2008.01.001,Germany,Letter,Heidelberg,0,Journal,2-s2.0-39949084468
Cui Q.,,A map of human cancer signaling,2007,Molecular Systems Biology,223,10.1038/msb4100200,Canada,Article,"Ottawa ON,",1,Journal,2-s2.0-37349068664
Kim P.,,Positive selection at the protein network periphery: Evaluation in terms of structural constraints and cellular context,2007,Proceedings of the National Academy of Sciences of the United States of America,101,10.1073/pnas.0710183104,United States,Article,New Haven,1,Journal,2-s2.0-38049138722
Awan A.,,Regulatory network motifs and hotspots of cancer genes in a mammalian cellular signalling network,2007,IET Systems Biology,57,10.1049/iet-syb:20060068,Canada,Conference Paper,"Ottawa ON,",0,Journal,2-s2.0-34548408283
Amoutzias G.D.,,A protein interaction atlas for the nuclear receptors: Properties and quality of a hub-based dimerisation network,2007,BMC Systems Biology,23,10.1186/1752-0509-1-34,Belgium;United Kingdom;United Kingdom;Switzerland,Article,Ghent;London;Manchester;Lausanne,1,Journal,2-s2.0-34548570117
Stumpf M.,,Evolution at the system level: the natural history of protein interaction networks,2007,Trends in Ecology and Evolution,40,10.1016/j.tree.2007.04.004,United Kingdom,Review,London,0,Journal,2-s2.0-34250322596
Wang E.,,Genetic studies of diseases - Cancer systems biology: Exploring cancer-associated genes on cellular networks,2007,Cellular and Molecular Life Sciences,89,10.1007/s00018-007-7054-6,Canada,Article,"Ottawa ON,",0,Journal,2-s2.0-34447625052
Al-Shahrour F.,,"FatiGO +: A functional profiling tool for genomic data. Integration of functional annotation, regulatory motifs and interaction data with microarray experiments",2007,Nucleic Acids Research,196,10.1093/nar/gkm260,Spain,Article,Valencia,1,Journal,2-s2.0-34547561588
Waterhouse R.M.,,Evolutionary dynamics of immune-related genes and pathways in disease-vector mosquitoes,2007,Science,394,10.1126/science.1139862,United Kingdom,Article,London,0,Journal,2-s2.0-34250860637
Beltrao P.,,Specificity and evolvability in eukaryotic protein interaction networks,2007,PLoS Computational Biology,89,10.1371/journal.pcbi.0030025,Germany,Article,Heidelberg,1,Journal,2-s2.0-33847249901
Bhattacharyya R.,,"Domains, motifs, and scaffolds: The role of modular interactions in the evolution and wiring of cell signaling circuits",2006,Annual Review of Biochemistry,342,10.1146/annurev.biochem.75.103004.142710,United States,Review,San Francisco,0,Book Series,2-s2.0-33746363486
Cui Q.,,Principles of microRNA regulation of a human cellular signaling network,2006,Molecular Systems Biology,304,10.1038/msb4100089,Canada,Article,"Ottawa ON,",0,Journal,2-s2.0-33846045953
Davidson E.,,Gene regulatory networks and the evolution of animal body plans,2006,Science,705,10.1126/science.1113832,United States,Review,Pasadena,0,Journal,2-s2.0-32444446240
Wuchty S.,,Stable evolutionary signal in a Yeast protein interaction network,2006,BMC Evolutionary Biology,38,10.1186/1471-2148-6-8,United States,Article,Evanston,1,Journal,2-s2.0-33644931696
Wang E.,,Network motifs are enriched with transcription factors whose transcripts have short half-lives,2005,Trends in Genetics,39,10.1016/j.tig.2005.06.013,Canada,Short Survey,"Ottawa ON,",0,Journal,2-s2.0-23644454631
Ma'ayan A.,,Formation of regulatory patterns during signal propagation in a mammalian cellular network,2005,Science,259,10.1126/science.1108876,United States,Article,New York,0,Journal,2-s2.0-23644437498
Balázsi G.,,Topological units of environmental signal processing in the transcriptional regulatory network of Escherichia coli,2005,Proceedings of the National Academy of Sciences of the United States of America,149,10.1073/pnas.0500365102,United States;United States,Article,Boston;Evanston,1,Journal,2-s2.0-20344379457
Vidal M.,,Interactome modeling,2005,FEBS Letters,99,10.1016/j.febslet.2005.02.030,United States,Short Survey,Boston,0,Journal,2-s2.0-14844311241
Mazurie A.,,An evolutionary and functional assessment of regulatory network motifs.,2005,Genome biology,85,,France,Article,Paris,0,Journal,2-s2.0-28844434073
Berg J.,,Structure and evolution of protein interaction networks: A statistical model for link dynamics and gene duplications,2004,BMC Evolutionary Biology,152,10.1186/1471-2148-4-51,Germany,Article,Koln,1,Journal,2-s2.0-12444301754
Cecconi F.,,Apaf1-dependent programmed cell death is required for inner ear morphogenesis and growth,2004,Development,36,10.1242/dev.01082,Italy,Article,Rome,1,Journal,2-s2.0-2542604462
Wuchty S.,,Evolutionary conservation of motif constituents in the yeast protein interaction network,2003,Nature Genetics,306,10.1038/ng1242,United States,Article,Notre Dame,0,Journal,2-s2.0-0141484611
Sakamaki K.,,Ex vivo whole-embryo culture of caspase-8-dificient embryos normalize their aberrant phenotypes in the developing neural tube and heart,2002,Cell Death and Differentiation,93,10.1038/sj.cdd.4401090,Japan,Article,Kyoto,1,Journal,2-s2.0-0036848180
Swanson W.,,The rapid evolution of reproductive proteins,2002,Nature Reviews Genetics,916,10.1038/nrg733,United States,Review,Riverside,0,Journal,2-s2.0-85047700164
Lander E.S.,,Initial sequencing and analysis of the human genome,2001,Nature,15775,10.1038/35057062,United States,Article,Cambridge,1,Journal,2-s2.0-2042437650
Yarden Y.,,Untangling the ErbB signalling network,2001,Nature Reviews Molecular Cell Biology,5029,10.1038/35052073,Israel,Review,Rehovot,0,Journal,2-s2.0-0035256698
Metzstein M.,,"Genetics of programmed cell death in C. elegans: Past, present and future",1998,Trends in Genetics,365,10.1016/S0168-9525(98)01573-X,United States,Review,Chevy Chase,0,Journal,2-s2.0-0031731989
Yoshida H.,,Apaf1 is required for mitochondrial pathways of apoptosis and brain development,1998,Cell,950,10.1016/S0092-8674(00)81733-X,Canada;Canada,Article,Toronto;Toronto,1,Journal,2-s2.0-0032544564
Kuida K.,,Reduced apoptosis and cytochrome C-mediated caspase activation in mice lacking Caspase 9,1998,Cell,1383,10.1016/S0092-8674(00)81476-2,United States,Article,Boston,1,Journal,2-s2.0-0032493910
Liu X.,,Induction of apoptotic program in cell-free extracts: Requirement for dATP and cytochrome c,1996,Cell,4209,10.1016/S0092-8674(00)80085-9,United States,Article,Atlanta,1,Journal,2-s2.0-0030581151
