Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kenny D.A.,,Splitting the reciprocity correlation,1980,Journal of Personality and Social Psychology,56,10.1037/0022-3514.38.2.249,United States,Article,Storrs,0,Journal,2-s2.0-85047684268
Wasserman S.,,Analyzing social networks as stochastic processes,1980,Journal of the American Statistical Association,118,10.1080/01621459.1980.10477465,United States,Article,Minneapolis,0,Journal,2-s2.0-0000120523
Warner R.,,A new round robin analysis of variance for social interaction data,1979,Journal of Personality and Social Psychology,176,10.1037/0022-3514.37.10.1742,United States,Article,Coral Gables,0,Journal,2-s2.0-0000091150
Hubert L.,,Evaluating the conformity of sociometric measurements,1978,Psychometrika,49,10.1007/BF02294087,United States,Article,Santa Barbara,0,Journal,2-s2.0-0001914806
Holland P.,,An omnibus test for social structure using triads,1978,Sociological Methods &amp; Research,29,10.1177/004912417800700207,United States,Article,Princeton,0,Journal,2-s2.0-84970272743
Wolfe A.,,The rise of network thinking in anthropology,1978/1979,Social Networks,42,10.1016/0378-8733(78)90012-6,United States,Article,Tampa,0,Journal,2-s2.0-0002593580
Galaskiewicz J.,,Interorganizational resource networks: Formal patterns of overlap,1978,Social Science Research,46,10.1016/0049-089X(78)90006-6,United States,Article,Minneapolis,0,Journal,2-s2.0-0002677761
Alba R.D.,,Elite social circles,1978,Sociological Methods &amp; Research,51,10.1177/004912417800700204,United States,Article,Ithaca,0,Journal,2-s2.0-84970111645
Fennema M.,,Analysing interlocking directorates: Theory and methods,1978/1979,Social Networks,54,10.1016/0378-8733(78)90002-3,United Kingdom,Article,Amsterdam,0,Journal,2-s2.0-34247999436
Frank O.,,Sampling and estimation in large social networks,1978/1979,Social Networks,79,10.1016/0378-8733(78)90015-1,Sweden,Article,Lund,0,Journal,2-s2.0-0012359711
Hallinan M.,,The process of friendship formation,1978/1979,Social Networks,107,10.1016/0378-8733(78)90019-9,United States,Article,Madison,0,Journal,2-s2.0-0000429748
Arabie P.,,Constructing blockmodels: How and why,1978,Journal of Mathematical Psychology,141,10.1016/0022-2496(78)90034-2,United States,Article,Minneapolis,0,Journal,2-s2.0-0002721528
de Sola Pool I.,,Contacts and influence,1978/1979,Social Networks,333,10.1016/0378-8733(78)90011-4,United States,Article,Cambridge,0,Journal,2-s2.0-34248009612
Freeman L.,,Centrality in social networks conceptual clarification,1978/1979,Social Networks,8414,10.1016/0378-8733(78)90021-7,United States,Article,Bethlehem,0,Journal,2-s2.0-33750177351
Ballard M.,,Improving the social status of mainstreamed retarded children,1977,Journal of Educational Psychology,60,10.1037/0022-0663.69.5.605,,Article,,0,Journal,2-s2.0-0017541304
White H.,,Probabilities of homomorphic mappings from multiple graphs,1977,Journal of Mathematical Psychology,11,10.1016/0022-2496(77)90062-1,United States,Article,Cambridge,0,Journal,2-s2.0-0009130958
Davis J.,,Sociometric triads as multi-variate systems,1977,The Journal of Mathematical Sociology,18,10.1080/0022250X.1977.9989864,United States,Article,Hanover,0,Journal,2-s2.0-84925904920
Holland P.,,A dynamic model for social networks,1977,The Journal of Mathematical Sociology,139,10.1080/0022250X.1977.9989862,United States,Article,Princeton,0,Journal,2-s2.0-84925907203
Sørensen A.,,A stochastic model for change in group structure,1976,Social Science Research,22,10.1016/0049-089X(76)90035-1,United States,Article,Madison,0,Journal,2-s2.0-0040166972
TOLSDORF C.,,"Social Networks, Support, and Coping: An Exploratory Study",1976,Family Process,349,10.1111/j.1545-5300.1976.00407.x,United States,Article,Eatontown,0,Journal,2-s2.0-0017035456
White H.,,Social structure from multiple networks. I. Blockmodels of roles and positions,1976,American Journal of Sociology,1037,10.1086/226141,United States,Article,Cambridge,0,Journal,2-s2.0-84925899978
Burns E.,,Reliability and transitivity of pair comparison sociometric responses of retarded and nonretarded subjects,1974,American Journal of Mental Deficiency,2,,United States,Article,Athens,0,Journal,2-s2.0-0015968961
Roistacher R.,,A review of mathematical methods in sociometry,1974,Sociological Methods &amp; Research,14,10.1177/004912417400300201,United States,Review,Urbana,0,Journal,2-s2.0-84965484765
Doreian P.,,On the connectivity of social networks,1974,The Journal of Mathematical Sociology,44,10.1080/0022250X.1974.9989837,United States,Article,Pittsburgh,0,Journal,2-s2.0-84925886789
