Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Gómez V.,,Statistical analysis of the social network and discussion threads in Slashdot,2008,"Proceeding of the 17th International Conference on World Wide Web 2008, WWW'08",185,10.1145/1367497.1367585,Spain;Spain,Conference Paper,Barcelona;Barcelona,0,Conference Proceeding,2-s2.0-52949151777
Adamic L.,,Knowledge sharing and yahoo answers: Everyone knows something,2008,"Proceeding of the 17th International Conference on World Wide Web 2008, WWW'08",486,10.1145/1367497.1367587,United States,Conference Paper,Ann Arbor,0,Conference Proceeding,2-s2.0-57349163398
Tong S.,,Too much of a good thing? The relationship between number of friends and interpersonal impressions on facebook,2008,Journal of Computer-Mediated Communication,431,10.1111/j.1083-6101.2008.00409.x,United States,Article,East Lansing,1,Journal,2-s2.0-43149110606
Golder S.A.,,Rhythms of social interaction: Messaging within a massive online network,2007,"Proceedings of the 3rd Communities and Technologies Conference, C and T 2007",321,10.1007/978-1-84628-905-7_3,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84876539605
Java A.,,Why we twitter: Understanding microblogging usage and communities,2007,Joint Ninth WebKDD and First SNA-KDD 2007 Workshop on Web Mining and Social Network Analysis,1771,10.1145/1348549.1348556,United States,Conference Paper,Baltimore,0,Conference Proceeding,2-s2.0-43449135033
Mislove A.,,Measurement and analysis of online social networks,2007,"Proceedings of the ACM SIGCOMM Internet Measurement Conference, IMC",1817,10.1145/1298306.1298311,Germany,Conference Paper,Saarbrucken,0,Conference Proceeding,2-s2.0-42149117427
Valverde S.,,Self-organization versus hierarchy in open-source social networks,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",63,10.1103/PhysRevE.76.046118,Spain,Article,Barcelona,0,Journal,2-s2.0-35648943306
Ahn Y.,,Analysis of topological characteristics of huge online social networking services,2007,"16th International World Wide Web Conference, WWW2007",608,10.1145/1242572.1242685,South Korea,Conference Paper,Yusong,0,Conference Proceeding,2-s2.0-35348871999
Onnela J.,,Analysis of a large-scale weighted network of one-to-one human communication,2007,New Journal of Physics,261,10.1088/1367-2630/9/6/179,Finland;United Kingdom,Article,Espoo;Oxford,1,Journal,2-s2.0-34547457209
Onnela J.,,Structure and tie strengths in mobile communication networks,2007,Proceedings of the National Academy of Sciences of the United States of America,1134,10.1073/pnas.0610245104,Finland;United Kingdom,Article,Espoo;Oxford,1,Journal,2-s2.0-34250628484
