Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Szabó G.,,Structural transitions in scale-free networks,2003,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",78,,Finland;Hungary,Article,Espoo;Budapest,0,Journal,2-s2.0-42749107223
Bianconi G.,,Number of loops of size h in growing scale-free networks,2003,Physical Review Letters,81,,Switzerland,Article,Fribourg,0,Journal,2-s2.0-0142013808
Cohen R.,,Scale-Free Networks Are Ultrasmall,2003,Physical Review Letters,517,10.1103/PhysRevLett.90.058701,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0037423295
Ravasz E.,,Hierarchical organization in complex networks,2003,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1243,10.1103/PhysRevE.67.026112,United States,Article,Notre Dame,0,Journal,2-s2.0-84930064585
Fronczak A.,,Higher order clustering coefficients in Barabási-Albert networks,2002,Physica A: Statistical Mechanics and its Applications,51,10.1016/S0378-4371(02)01336-5,Poland,Article,Warsaw,0,Journal,2-s2.0-0037114570
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Klemm K.,,Growing scale-free networks with small-world behavior,2002,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",240,10.1103/PhysRevE.65.057102,Denmark,Article,Copenhagen,0,Journal,2-s2.0-41349086001
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Barabási A.,,Mean-field theory for scale-free random networks,1999,Physica A: Statistical Mechanics and its Applications,1765,10.1016/S0378-4371(99)00291-5,United States,Article,Notre Dame,0,Journal,2-s2.0-18744421488
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25779,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
