Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Moreno Y.,,The Bak-Sneppen model on scale-free networks,2002,Europhysics Letters,35,10.1209/epl/i2002-00529-8,Italy,Article,Trieste,0,Journal,2-s2.0-0036334054
Ricci-Tersenghi F.,,Simplest random K-satisfiability problem,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",83,10.1103/PhysRevE.63.026702,Italy,Article,Trieste,0,Journal,2-s2.0-18344377121
Newman M.E.J.,,Random graphs with arbitrary degree distributions and their applications,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2213,,United States;United States,Article,Santa Fe;Ithaca,0,Journal,2-s2.0-0035420732
Leone M.,,Phase coexistence and finite-size scaling in random combinatorial problems,2001,Journal of Physics A: Mathematical and General,19,10.1088/0305-4470/34/22/303,Italy;Italy,Article,Trieste;Trieste,0,Journal,2-s2.0-0035827477
Cohen R.,,Breakdown of the internet under intentional attack,2001,Physical Review Letters,1004,10.1103/PhysRevLett.86.3682,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0035896667
Pastor-Satorras R.,,Epidemic spreading in scale-free networks,2001,Physical Review Letters,3738,10.1103/PhysRevLett.86.3200,Spain,Article,Barcelona,0,Journal,2-s2.0-0035794256
Strogatz S.,,Exploring complex networks,2001,Nature,5562,10.1038/35065725,United States,Review,Ithaca,1,Journal,2-s2.0-0035826155
Mézard M.,,The Bethe lattice spin glass revisited,2001,European Physical Journal B,552,10.1007/PL00011099,France,Article,Orsay,0,Journal,2-s2.0-0038401954
Pastor-Satorras R.,,Epidemic dynamics and endemic states in complex networks,2001,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1153,10.1103/PhysRevE.63.066117,Spain,Article,Barcelona,0,Journal,2-s2.0-0035363452
Callaway D.,,Network robustness and fragility: percolation on random graphs,2000,Physical Review Letters,1632,10.1103/PhysRevLett.85.5468,United States,Article,Ithaca,0,Journal,2-s2.0-4243939794
Aiello W.,,A random graph model for massive graphs,2000,Proceedings of the Annual ACM Symposium on Theory of Computing,597,10.1145/335305.335326,United States,Conference Paper,Florham Park,0,Conference Proceeding,2-s2.0-0033687763
Amaral L.A.N.,,Classes of small-world networks,2000,Proceedings of the National Academy of Sciences of the United States of America,2116,10.1073/pnas.200327197,United States,Conference Paper,Boston,1,Journal,2-s2.0-0034633749
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Barabási A.,,Mean-field theory for scale-free random networks,1999,Physica A: Statistical Mechanics and its Applications,1765,10.1016/S0378-4371(99)00291-5,United States,Article,Notre Dame,0,Journal,2-s2.0-18744421488
Monasson R.,,Optimization problems and replica symmetry breaking in finite connectivity spin glasses,1998,Journal of Physics A: Mathematical and General,111,10.1088/0305-4470/31/2/012,France,Article,Paris,0,Journal,2-s2.0-0040426391
Molloy M.,,The Size of the Giant Component of a Random Graph with a Given Degree Sequence,1998,Combinatorics Probability and Computing,533,10.1017/S0963548398003526,Canada,Article,Toronto,0,Journal,2-s2.0-0032286776
Zecchina R.,,Statistical mechanics of the random [Formula Presented]-satisfiability model,1997,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",158,10.1103/PhysRevE.56.1357,France,Article,Paris,0,Journal,2-s2.0-4243491327
Monasson R.,,Entropy of the K-satisfiability problem,1996,Physical Review Letters,123,10.1103/PhysRevLett.76.3881,France,Article,Paris,0,Journal,2-s2.0-0000454015
Molloy M.,,A critical point for random graphs with a given degree sequence,1995,Random Structures &amp; Algorithms,1427,10.1002/rsa.3240060204,United States,Article,Pittsburgh,0,Journal,2-s2.0-84990671447
Rieger H.,,Disordered p-spin interaction models on Husimi trees,1992,Physical Review B,20,10.1103/PhysRevB.45.9772,United States,Article,College Park,0,Journal,2-s2.0-0001281830
Goldschmidt Y.Y.,,The finite connectivity spin glass: Investigation of replica symmetry breaking of the ground state,1990,Journal of Physics A: Mathematical and General,23,10.1088/0305-4470/23/15/014,United States,Article,Pittsburgh,0,Journal,2-s2.0-0000571724
Carlson J.M.,,Critical behavior of the bethe lattice spin glass,1988,EPL,40,10.1209/0295-5075/5/4/013,United States,Article,Ithaca,0,Journal,2-s2.0-84956110307
Dominicis C.,,Replica symmetry breaking in weak connectivity systems,1987,Journal of Physics A: Mathematical and General,35,10.1088/0305-4470/20/18/009,France,Article,Gif-sur-Yvette,0,Journal,2-s2.0-0000031167
Mézard M.,,Mean-field theory of randomly frustrated systems with finite connectivity,1987,EPL,129,10.1209/0295-5075/3/10/002,France,Article,Paris,0,Journal,2-s2.0-77957202160
Kanter I.,,Mean-field theory of spin-glasses with finite coordination number,1987,Physical Review Letters,139,10.1103/PhysRevLett.58.164,United States;Israel,Article,Santa Barbara;Ramat Gan,0,Journal,2-s2.0-0001775471
Thouless D.,,Spin-glass on a bethe lattice,1986,Physical Review Letters,117,10.1103/PhysRevLett.56.1082,United States,Article,Seattle,0,Journal,2-s2.0-4243837055
Viana L.,,Phase diagrams for dilute spin glasses,1985,Journal of Physics C: Solid State Physics,252,10.1088/0022-3719/18/15/013,United Kingdom,Article,Manchester,0,Journal,2-s2.0-65549088216
