Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Barabási A.,,Mean-field theory for scale-free random networks,1999,Physica A: Statistical Mechanics and its Applications,1765,10.1016/S0378-4371(99)00291-5,United States,Article,Notre Dame,0,Journal,2-s2.0-18744421488
Albert R.,,Diameter of the world-wide web,1999,Nature,3115,10.1038/43601,United States,Article,Notre Dame,0,Journal,2-s2.0-0033539175
Lux T.,,Scaling and criticality in a stochastic multi-agent model of a financial market,1999,Nature,931,10.1038/17290,Germany,Article,Bonn,0,Journal,2-s2.0-0033545290
Bhalla U.,,Emergent properties of networks of biological signaling pathways,1999,Science,1169,10.1126/science.283.5400.381,United States;India,Article,New York;Bengaluru,0,Journal,2-s2.0-0033555859
Alon U.,,Robustness in bacterial chemotaxis,1999,Nature,828,10.1038/16483,United States,Article,Princeton,0,Journal,2-s2.0-0033552946
Luque B.,,Phase transitions in random networks: Simple analytic determination of critical points,1997,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",66,10.1103/PhysRevE.55.257,Mexico;Spain,Article,Ciudad de México;Barcelona,0,Journal,2-s2.0-0002891702
Prakash S.,,Structural and dynamical properties of long-range correlated percolation,1992,Physical Review A,146,10.1103/PhysRevA.46.R1724,United States,Article,Boston,0,Journal,2-s2.0-0001745171
Cohen J.,,Threshold phenomena in random structures,1988,Discrete Applied Mathematics,12,10.1016/0166-218X(88)90008-X,United States,Article,New York,1,Journal,2-s2.0-0023981920
de Arcangelis L.,,PERIOD DISTRIBUTION FOR KAUFFMAN CELLULAR AUTOMATA.,Nov,Journal de physique Paris,7,10.1051/jphys:0198700480110188100,Germany,Article,Koln,0,Journal,2-s2.0-0023455897
Stauffer D.,,Random Boolean networks: Analogy with percolation,1987,"Philosophical Magazine B: Physics of Condensed Matter; Statistical Mechanics, Electronic, Optical and Magnetic Properties",47,10.1080/13642818708215325,Germany,Article,Koln,0,Journal,2-s2.0-0023532995
Derrida B.,,Phase transitions in two-dimensional kauffman cellular automata,1986,EPL,147,10.1209/0295-5075/2/10/001,France,Article,Gif-sur-Yvette,0,Journal,2-s2.0-84956278072
Fogelman-Soulié F.,,Parallel and sequential computation on Boolean networks,1985,Theoretical Computer Science,15,10.1016/0304-3975(85)90171-9,France;France,Article,Paris;Paris,1,Journal,2-s2.0-33747698528
Fogelman-Soulie F.,,Frustration and stability in random boolean networks,1984,Discrete Applied Mathematics,17,10.1016/0166-218X(84)90015-5,France,Article,Paris,1,Journal,2-s2.0-0021515852
Kauffman S.,,Emergent properties in random complex automata,1984,Physica D: Nonlinear Phenomena,176,10.1016/0167-2789(84)90257-4,United States,Article,Philadelphia,0,Journal,2-s2.0-0020495096
Atlan H.,,Random Boolean Networks,1981,Cybernetics and Systems,29,10.1080/01969728108927667,United States,Article,Jerusalem,0,Journal,2-s2.0-26944478305
Walker C.,,"A system theoretic approach to the management of complex organizations: Management by exception, priority, and input span in a class of fixed‐structure models",1979,Behavioral Science,11,10.1002/bs.3830240205,United States,Article,Storrs,0,Journal,2-s2.0-0018377775
Kauffman S.,,Metabolic stability and epigenesis in randomly constructed genetic nets,1969,Journal of Theoretical Biology,2878,10.1016/0022-5193(69)90015-0,United States;United States,Article,San Francisco;Cambridge,0,Journal,2-s2.0-0014489272
