Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Boguñá M.,,Absence of Epidemic Threshold in Scale-Free Networks with Degree Correlations,2003,Physical Review Letters,407,10.1103/PhysRevLett.90.028701,Spain,Article,Barcelona,0,Journal,2-s2.0-0037449781
Warren C.P.,,Geography in a scale-free network model,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",113,10.1103/PhysRevE.66.056105,United States,Article,Ann Arbor,0,Journal,2-s2.0-41349097269
Boguñá M.,,Epidemic spreading in correlated complex networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",360,10.1103/PhysRevE.66.047104,Spain,Article,Barcelona,0,Journal,2-s2.0-41349119541
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Vázquez A.,,Large-scale topological and dynamical properties of the Internet,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",532,10.1103/PhysRevE.65.066130,Italy,Article,Trieste,0,Journal,2-s2.0-41349090299
Dorogovtsev S.,,Evolution of networks,2002,Advances in Physics,2215,10.1080/00018730110112519,Portugal,Article,Porto,0,Journal,2-s2.0-0036610173
Klemm K.,,Growing scale-free networks with small-world behavior,2002,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",240,10.1103/PhysRevE.65.057102,Denmark,Article,Copenhagen,0,Journal,2-s2.0-41349086001
Dezso Z.,,Halting viruses in scale-free networks,2002,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",401,10.1103/PhysRevE.65.055103,United States,Article,Notre Dame,0,Journal,2-s2.0-41349118476
Moreno Y.,,Epidemic outbreaks in complex heterogeneous networks,2002,European Physical Journal B,712,10.1007/s10051-002-8996-y,Italy,Article,Trieste,0,Journal,2-s2.0-0000494582
Klemm K.,,Highly clustered scale-free networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",290,10.1103/PhysRevE.65.036123,Denmark,Article,Copenhagen,0,Journal,2-s2.0-41349116090
Eguíluz V.,,Epidemic Threshold in Structured Scale-Free Networks,2002,Physical Review Letters,284,10.1103/PhysRevLett.89.108701,Spain;Denmark;Spain,Article,Esporlas;Copenhagen;Palma,0,Journal,2-s2.0-4043049130
Montoya J.,,Small world patterns in food webs,2002,Journal of Theoretical Biology,396,10.1006/jtbi.2001.2460,Spain;Spain,Article,Alcala de Henares;Barcelona,0,Journal,2-s2.0-0036353494
Pastor-Satorras R.,,Immunization of complex networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",799,10.1103/PhysRevE.65.036104,Spain,Article,Barcelona,0,Journal,2-s2.0-41349106738
Newman M.,,Assortative Mixing in Networks,2002,Physical Review Letters,3012,10.1103/PhysRevLett.89.208701,United States,Article,Ann Arbor,0,Journal,2-s2.0-18744389789
Pastor-Satorras R.,,Dynamical and correlation properties of the internet,2001,Physical Review Letters,892,,Italy;Spain,Article,Trieste;Barcelona,0,Journal,2-s2.0-25944437904
Lloyd A.,,How viruses spread among computers and people,2001,Science,473,10.1126/science.1061076,United States,Short Survey,Princeton,0,Journal,2-s2.0-0035907006
Jeong H.,,Lethality and centrality in protein networks,2001,Nature,3479,10.1038/35075138,United States,Article,Notre Dame,0,Journal,2-s2.0-0035799707
Cohen R.,,Breakdown of the internet under intentional attack,2001,Physical Review Letters,1004,10.1103/PhysRevLett.86.3682,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0035896667
Pastor-Satorras R.,,Epidemic spreading in scale-free networks,2001,Physical Review Letters,3738,10.1103/PhysRevLett.86.3200,Spain,Article,Barcelona,0,Journal,2-s2.0-0035794256
Strogatz S.,,Exploring complex networks,2001,Nature,5562,10.1038/35065725,United States,Review,Ithaca,1,Journal,2-s2.0-0035826155
Wagner A.,,The yeast protein interaction network evolves rapidly and contains few redundant duplicate genes,2001,Molecular Biology and Evolution,402,10.1093/oxfordjournals.molbev.a003913,United States,Article,Albuquerque,1,Journal,2-s2.0-0034943378
May R.M.,,Infection dynamics on scale-free networks,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",552,10.1103/PhysRevE.64.066112,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0035689341
Pastor-Satorras R.,,Epidemic dynamics and endemic states in complex networks,2001,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1153,10.1103/PhysRevE.63.066117,Spain,Article,Barcelona,0,Journal,2-s2.0-0035363452
Callaway D.,,Network robustness and fragility: percolation on random graphs,2000,Physical Review Letters,1632,10.1103/PhysRevLett.85.5468,United States,Article,Ithaca,0,Journal,2-s2.0-4243939794
Caldarelli G.,,The fractal properties of Internet,2000,Europhysics Letters,146,10.1209/epl/i2000-00450-8,Italy,Article,Rome,0,Journal,2-s2.0-0034597461
Albert R.,,Error and attack tolerance of complex networks,2000,Nature,5597,10.1038/35019019,United States,Article,Notre Dame,0,Journal,2-s2.0-0034721164
