Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zhang Q.,,Extracting the Information Backbone in Online System,2013,PLoS ONE,46,10.1371/journal.pone.0062624,China,Article,Chengdu,1,Journal,2-s2.0-84877775182
Grady D.,,Robust classification of salient links in complex networks,2012,Nature Communications,70,10.1038/ncomms1847,United States,Article,Evanston,1,Journal,2-s2.0-84867393630
Zeng A.,,Manipulating directed networks for better synchronization,2012,New Journal of Physics,11,10.1088/1367-2630/14/8/083006,China;Switzerland,Article,Hangzhou;Fribourg,1,Journal,2-s2.0-84865202318
Zeng A.,,Coarse graining for synchronization in directed networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",24,10.1103/PhysRevE.83.056123,Switzerland,Article,Fribourg,0,Journal,2-s2.0-79961078486
Zeng A.,,Enhancing synchronization by directionality in complex networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",29,10.1103/PhysRevE.83.045101,Switzerland;China,Article,Fribourg;Beijing,0,Journal,2-s2.0-79961034109
Gómez-Gardeñes J.,,Explosive synchronization transitions in scale-free networks,2011,Physical Review Letters,270,10.1103/PhysRevLett.106.128701,Spain,Article,Zaragoza,0,Journal,2-s2.0-79952903188
Nishikawa T.,,"Network synchronization landscape reveals compensatory structures, quantization, and the positive effect of negative interactions",2010,Proceedings of the National Academy of Sciences of the United States of America,113,10.1073/pnas.0912444107,United States;United States,Article,Potsdam;Evanston,1,Journal,2-s2.0-77953741594
Zhou T.,,Synchronization on effective networks,2010,New Journal of Physics,15,10.1088/1367-2630/12/4/043030,China;China,Article,Hefei;Chengdu,1,Journal,2-s2.0-77951940011
Brede M.,,Optimal synchronization on strongly connected directed networks,2010,European Physical Journal B,10,10.1140/epjb/e2010-00016-7,Australia,Article,Hobart,0,Journal,2-s2.0-77951116355
Son S.,,Dynamics and directionality in complex networks,2009,Physical Review Letters,41,10.1103/PhysRevLett.103.228702,South Korea,Article,Yusong,0,Journal,2-s2.0-72649100796
Zeng A.,,Optimal tree for both synchronizability and converging time,2009,EPL,20,10.1209/0295-5075/87/48002,China,Article,Beijing,0,Journal,2-s2.0-79051470536
Serrano M.A.,,Extracting the multiscale backbone of complex weighted networks,2009,Proceedings of the National Academy of Sciences of the United States of America,313,10.1073/pnas.0808904106,Spain,Article,Madrid,1,Journal,2-s2.0-66449123352
Jalili M.,,"Comment on ""rewiring networks for synchronization"" [Chaos 18, 037105 (2008)]",2009,Chaos,18,10.1063/1.3130929,Iran,Article,Tehran,0,Journal,2-s2.0-67651089823
Arenas A.,,Synchronization in complex networks,2008,Physics Reports,2008,10.1016/j.physrep.2008.09.002,Spain;Spain,Review,Tarragona;Zaragoza,0,Journal,2-s2.0-56549084695
Liu J.,,Structural effects on synchronizability of scale-free networks,2008,International Journal of Modern Physics C,4,10.1142/S0129183108012960,Switzerland;China,Article,Fribourg;Hefei,0,Journal,2-s2.0-54349084082
Gfeller D.,,Spectral coarse graining and synchronization in oscillator networks,2008,Physical Review Letters,53,10.1103/PhysRevLett.100.174104,Switzerland;Canada,Article,Lausanne;Toronto,0,Journal,2-s2.0-43049125805
