Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kohler J.,,The monomer-dimer model of heterogeneous catalysis with a finite reaction rate,1992,Journal of Physics A: Mathematical and General,10,10.1088/0305-4470/25/3/010,Germany,Article,Heidelberg,0,Journal,2-s2.0-0005534015
Ben-Avraham D.,,The dimer-trimer model for heterogeneous catalysis,1991,Journal of Statistical Physics,44,10.1007/BF01049584,Germany,Article,Heidelberg,0,Journal,2-s2.0-0000352679
Kohler J.,,The dimer-trimer model for heterogeneous catalysis: A new universality class,1991,Journal of Physics A: Mathematical and General,55,10.1088/0305-4470/24/11/009,Germany,Article,Heidelberg,0,Journal,2-s2.0-0000855604
Monthus C.,,The pair correlation function in a randomly sequentially filled one-dimensional lattice,1991,Physica A: Statistical Mechanics and its Applications,13,10.1016/0378-4371(91)90405-2,France,Article,Orsay,0,Journal,2-s2.0-4243222470
Bartelt M.C.,,Random sequential filling of a finite line,1991,Physical Review A,17,10.1103/PhysRevA.43.3149,United States,Article,Potsdam,0,Journal,2-s2.0-12844259496
Dickman R.,,Time-dependent perturbation theory for nonequilibrium lattice models,1991,Physical Review Letters,72,10.1103/PhysRevLett.67.2391,United States,Article,New York,0,Journal,2-s2.0-0001699247
Considine D.,,A nonequilibrium tricritical point in the monomer-dimer catalysis model,1990,Journal of Physics A: Mathematical and General,25,10.1088/0305-4470/23/22/005,United States,Article,Boston,0,Journal,2-s2.0-4244024619
Ben-Avraham D.,,Finite-size 'poisoning' in heterogeneous catalysis,1990,Journal of Physics A: Mathematical and General,40,10.1088/0305-4470/23/12/006,United States,Article,Boston,0,Journal,2-s2.0-5844247125
Fischer P.,,Kinetic phase transitions in a model for surface catalysis,1989,Surface Science,71,10.1016/0039-6028(89)90589-X,Austria,Article,Linz,0,Journal,2-s2.0-0000211693
Dickman R.,,Universality and diffusion in nonequilibrium critical phenomena,1989,Physical Review B,82,10.1103/PhysRevB.40.7005,United States,Article,New York,0,Journal,2-s2.0-35949009237
Grinstein G.,,Critical phenomena in a nonequilibrium model of heterogeneous catalysis,1989,Physical Review A,170,10.1103/PhysRevA.40.4820,United States,Article,Yorktown Heights,0,Journal,2-s2.0-0000461010
Dickman R.,,Nonequilibrium critical poisoning in a single-species model,1988,Physics Letters A,88,10.1016/0375-9601(88)90087-4,United States,Article,New York,0,Journal,2-s2.0-0000971280
Ben-Avraham D.,,Discrete fluctuations and their influence on kinetics of reactions,1987,Journal of Statistical Physics,19,10.1007/BF01010411,United States,Article,Boston,0,Journal,2-s2.0-23244433537
Meakin P.,,Simple models for heterogeneous catalysis: Phase transition-like behavior in nonequilibrium systems,1987,The Journal of Chemical Physics,221,10.1063/1.453570,United States,Article,Wilmington,0,Journal,2-s2.0-36549092308
Suzuki M.,,"Statistical Mechanical Theory of Cooperative Phenomena. I. General Theory of Fluctuations, Coherent Anomalies and Scaling Exponents with Simple Applications to Critical Phenomena",1986,Journal of the Physical Society of Japan,175,10.1143/JPSJ.55.4205,Japan,Article,Tokyo,0,Journal,2-s2.0-0542399079
Dickman R.,,Kinetic phase transitions in a surface-reaction model: Mean-field theory,1986,Physical Review A,224,10.1103/PhysRevA.34.4246,United States,Article,New York,0,Journal,2-s2.0-0000365714
Ziff R.,,Kinetic phase transitions in an irreversible surface-reaction model,1986,Physical Review Letters,978,10.1103/PhysRevLett.56.2553,United States,Article,Ann Arbor,0,Journal,2-s2.0-0000175360
Evans J.W.,,"Competitive irreversible random one-, two-, three-,... point adsorption on two-dimensional lattices",1985,Physical Review B,31,10.1103/PhysRevB.31.1759,United States;United States,Article,Ames;Ames,0,Journal,2-s2.0-0039750355
Evans J.W.,,Irreversible random and cooperative processes on lattices: Spatial correlations,1984,Journal of Mathematical Physics,32,10.1063/1.526021,United States,Article,Ames,0,Journal,2-s2.0-0343595871
Evans J.W.,,Irreversible random and cooperative processes on lattices: Exact and approximate hierarchy truncation and solution,1983,The Journal of Chemical Physics,78,10.1063/1.445595,United States,Article,Ames,0,Journal,2-s2.0-0006386818
Flory P.,,Intramolecular Reaction between Neighboring Substituents of Vinyl Polymers,1939,Journal of the American Chemical Society,319,10.1021/ja01875a053,United States,Article,Cincinnati,0,Journal,2-s2.0-33947439076
