Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Dorogovtsev S.N.,,Giant strongly connected component of directed networks,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",217,,Portugal;Russian Federation,Article,Porto;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-17744419466
Bianconi G.,,Bose-Einstein condensation in complex networks,2001,Physical Review Letters,471,10.1103/PhysRevLett.86.5632,United States,Article,Notre Dame,0,Journal,2-s2.0-9744225341
Krapivsky P.L.,,Organization of growing random networks,2001,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",598,10.1103/PhysRevE.63.066123,United States,Article,Boston,0,Journal,2-s2.0-0035363060
Krapivsky P.,,Connectivity of growing random networks,2000,Physical Review Letters,817,10.1103/PhysRevLett.85.4629,France;United States,Article,Toulouse;Boston,0,Journal,2-s2.0-0034310714
Dorogovtsev S.,,Structure of growing networks with preferential linking,2000,Physical Review Letters,933,10.1103/PhysRevLett.85.4633,Portugal;Russian Federation,Article,Porto;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-0034310713
Dorogovtsev S.,,Scaling behaviour of developing and decaying networks,2000,Europhysics Letters,172,10.1209/epl/i2000-00400-0,Portugal;Russian Federation,Article,Porto;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-0034287126
Barrat A.,,On the properties of small-world network models,2000,European Physical Journal B,609,10.1007/s100510050067,France,Article,Saint-Aubin,0,Journal,2-s2.0-0042527883
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Bialas P.,,Phase diagram of the mean field model of simplicial gravity,1999,Nuclear Physics B,53,10.1016/S0550-3213(98)00842-6,Poland;Germany,Article,Krakow;Bielefeld,0,Journal,2-s2.0-0033535279
Jonsson T.,,The spectral dimension of the branched polymer phase of two-dimensional quantum gravity,1998,Nuclear Physics B,40,10.1016/S0550-3213(98)00027-3,Iceland,Article,Reykjavik,0,Journal,2-s2.0-0032489697
Correia J.,,The spectral dimension of non-generic branched polymer ensembles,1998,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics",18,10.1016/S0370-2693(98)00055-0,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0039990105
Molloy M.,,The Size of the Giant Component of a Random Graph with a Given Degree Sequence,1998,Combinatorics Probability and Computing,533,10.1017/S0963548398003526,Canada,Article,Toronto,0,Journal,2-s2.0-0032286776
Johnston D.A.,,Potts models on Feynman diagrams,1997,Journal of Physics A: Mathematical and General,16,10.1088/0305-4470/30/21/011,United Kingdom,Article,Edinburgh,0,Journal,2-s2.0-0031558713
Jurkiewicz J.,,Branched polymers with loops,1997,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics",28,10.1016/S0370-2693(96)01559-6,France;Poland,Article,Paris;Krakow,0,Journal,2-s2.0-0040570979
Bialas P.,,Phase transition in fluctuating branched geometry,1996,"Physics Letters, Section B: Nuclear, Elementary Particle and High-Energy Physics",37,10.1016/0370-2693(96)00795-2,Netherlands;Poland,Article,Amsterdam;Krakow,0,Journal,2-s2.0-0042094490
Molloy M.,,A critical point for random graphs with a given degree sequence,1995,Random Structures &amp; Algorithms,1427,10.1002/rsa.3240060204,United States,Article,Pittsburgh,0,Journal,2-s2.0-84990671447
Ambjørn J.,,Summing over all genera for d &gt; 1: a toy model,1990,Physics Letters B,94,10.1016/0370-2693(90)90337-6,Denmark,Article,Copenhagen,0,Journal,2-s2.0-0000330632
