Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Nicosia V.,,Components in time-varying graphs,2012,Chaos,71,10.1063/1.3697996,Italy;United Kingdom,Article,Catania;Cambridge,0,Journal,2-s2.0-84861922656
Baronchelli A.,,Consensus in networks of mobile communicating agents,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",44,10.1103/PhysRevE.85.016113,United States;Spain,Article,Boston;Barcelona,0,Journal,2-s2.0-84856670601
Stehlé J.,,High-resolution measurements of face-to-face contact patterns in a primary school,2011,PLoS ONE,311,10.1371/journal.pone.0023176,France,Article,Paris,1,Journal,2-s2.0-80051704709
Stehlé J.,,Simulation of an SEIR infectious disease model on the dynamic contact network of conference attendees,2011,BMC Medicine,195,10.1186/1741-7015-9-87,France,Article,Paris,1,Journal,2-s2.0-79960559609
Pan R.K.,,"Path lengths, correlations, and centrality in temporal networks",2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",170,10.1103/PhysRevE.84.016105,Finland,Article,Espoo,0,Journal,2-s2.0-79961105717
Bajardi P.,,Dynamical patterns of cattle trade movements,2011,PLoS ONE,126,10.1371/journal.pone.0019869,Italy;France,Article,Turin;Paris,1,Journal,2-s2.0-79956262123
Zhao K.,,Social network dynamics of face-to-face interactions,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",82,10.1103/PhysRevE.83.056109,United States,Article,Boston,0,Journal,2-s2.0-79961056471
Miritello G.,,Dynamical strength of social ties in information spreading,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",203,10.1103/PhysRevE.83.045102,Spain;Spain,Article,Madrid;Madrid,0,Journal,2-s2.0-79961052024
Rocha L.,,"Simulated epidemics in an empirical spatiotemporal network of 50,185 sexual contacts",2011,PLoS Computational Biology,172,10.1371/journal.pcbi.1001109,Sweden,Article,Umea,1,Journal,2-s2.0-79953671188
Isella L.,,What's in a crowd? Analysis of face-to-face behavioral networks,2011,Journal of Theoretical Biology,398,10.1016/j.jtbi.2010.11.033,Italy,Article,Turin,0,Journal,2-s2.0-78650107510
